x,y,theta,mag,J
-2,-3,50,2.0,0.9408285222985984
-2,-3,50,2.5,0.9577595150071669
-2,-3,50,3.0,0.9751657090042686
-2,-3,50,3.5,0.9924432038103722
-2,-3,50,4.0,1.009612874186713
-2,-3,50,4.5,1.026693215258787
-2,-3,50,5.0,1.043699704690578
-2,-3,60,0.5,0.8792443311845762
-2,-3,60,1.0,0.8845808160932169
-2,-3,60,1.5,0.8887141381687137
-2,-3,60,2.0,0.8934135806714565
-2,-3,60,2.5,0.8983483299358067
-2,-3,60,3.0,0.903908984366494
-2,-3,60,3.5,0.9085939134663794
-2,-3,60,4.0,0.9139148785126412
-2,-3,60,4.5,0.9191558049263668
-2,-3,60,5.0,0.9243275636430751
-2,-3,70,0.5,0.8672387763062472
-2,-3,70,1.0,0.8605134812401687
-2,-3,70,1.5,0.8537627290049633
-2,-3,70,2.0,0.8461382235693831
-2,-3,70,2.5,0.8385160647452624
-2,-3,70,3.0,0.8308790402416878
-2,-3,70,3.5,0.8242426320489837
-2,-3,70,4.0,0.8175833128702821
-2,-3,70,4.5,0.8108854460721526
-2,-3,70,5.0,0.8031980010035368
-2,-3,80,0.5,0.855433935261709
-2,-3,80,1.0,0.8369418284837921
-2,-3,80,1.5,0.8183658185885885
-2,-3,80,2.0,0.7997521044665064
-2,-3,80,2.5,0.7811098705330833
-2,-3,80,3.0,0.7625010321809463
-2,-3,80,3.5,0.7429498681250271
-2,-3,80,4.0,0.7241279240982159
-2,-3,80,4.5,0.7049410159531515
-2,-3,80,5.0,0.6859246699171005
-2,-3,90,0.5,0.8441913815035128
-2,-3,90,1.0,0.8144782620399729
-2,-3,90,1.5,0.7847382481630009
-2,-3,90,2.0,0.754998234286028
-2,-3,90,2.5,0.725258220409056
-2,-3,90,3.0,0.6955182065320838
-2,-3,90,3.5,0.6657781926551118
-2,-3,90,4.0,0.6360381787781396
-2,-3,90,4.5,0.6062981649011676
-2,-3,90,5.0,0.5765581510241955
-2,-3,100,0.5,0.8338487869842465
-2,-3,100,1.0,0.7937961005675591
-2,-3,100,1.5,0.7524885726870304
-2,-3,100,2.0,0.7128398073594732
-2,-3,100,2.5,0.6735611366677763
-2,-3,100,3.0,0.6336967930971262
-2,-3,100,3.5,0.5933520774897127
-2,-3,100,4.0,0.552878535024913
-2,-3,100,4.5,0.5135538526541024
-2,-3,100,5.0,0.4744161196300265
-2,-3,110,0.5,0.8247120150641685
-2,-3,110,1.0,0.7745994339951896
-2,-3,110,1.5,0.7260689551461982
-2,-3,110,2.0,0.6763390195267881
-2,-3,110,2.5,0.6283471390744457
-2,-3,110,3.0,0.5784522619824476
-2,-3,110,3.5,0.5302572534278801
-2,-3,110,4.0,0.47950632344204014
-2,-3,110,4.5,0.4282980276196201
-2,-3,110,5.0,0.3772970837367687
-2,-3,120,0.5,0.8170746510934249
-2,-3,120,1.0,0.7597055848881329
-2,-3,120,1.5,0.7028717848668001
-2,-3,120,2.0,0.6457848788264346
-2,-3,120,2.5,0.5892615667759006
-2,-3,120,3.0,0.5290746774606196
-2,-3,120,3.5,0.46875939298517577
-2,-3,120,4.0,0.4086634773448832
-2,-3,120,4.5,0.3548829945387171
-2,-3,120,5.0,0.31144094760863766
-2,-3,130,0.5,0.809614220368023
-2,-3,130,1.0,0.7475840806549318
-2,-3,130,1.5,0.6846900187339159
-2,-3,130,2.0,0.6215905278888844
-2,-3,130,2.5,0.5537960007413604
-2,-3,130,3.0,0.4842543876500818
-2,-3,130,3.5,0.4245555969532464
-2,-3,130,4.0,0.3803124875655032
-2,-3,130,4.5,0.3315293985919253
-2,-3,130,5.0,0.271607042099886
-2,-3,140,0.5,0.8061085111966523
-2,-3,140,1.0,0.7399555714397408
-2,-3,140,1.5,0.6734979044901078
-2,-3,140,2.0,0.6012326193803582
-2,-3,140,2.5,0.5256520183209956
-2,-3,140,3.0,0.46445315807572163
-2,-3,140,3.5,0.4210005325596913
-2,-3,140,4.0,0.3686920203861066
-2,-3,140,4.5,0.2934388549543454
-2,-3,140,5.0,0.22652694481489627
-2,-3,150,0.5,0.8040012324659208
-2,-3,150,1.0,0.7365660123530342
-2,-3,150,1.5,0.6656655781314812
-2,-3,150,2.0,0.5893172426809786
-2,-3,150,2.5,0.5139637254486211
-2,-3,150,3.0,0.4703803538961019
-2,-3,150,3.5,0.4216259892662483
-2,-3,150,4.0,0.34568197172901044
-2,-3,150,4.5,0.2687691379912969
-2,-3,150,5.0,0.1985048255700444
-2,-3,160,0.5,0.8033408346439336
-2,-3,160,1.0,0.735104920028075
-2,-3,160,1.5,0.6641032155197375
-2,-3,160,2.0,0.5832781566855734
-2,-3,160,2.5,0.5223563240601575
-2,-3,160,3.0,0.4843865496638226
-2,-3,160,3.5,0.4152884136245855
-2,-3,160,4.0,0.348061325590346
-2,-3,160,4.5,0.2694567164470152
-2,-3,160,5.0,0.1993625702606494
-2,-3,170,0.5,0.806982377150577
-2,-3,170,1.0,0.738962244619279
-2,-3,170,1.5,0.668746206712873
-2,-3,170,2.0,0.5915471221943535
-2,-3,170,2.5,0.540596440621429
-2,-3,170,3.0,0.5048057226859364
-2,-3,170,3.5,0.43288683226081726
-2,-3,170,4.0,0.3573462293156554
-2,-3,170,4.5,0.28934972707839524
-2,-3,170,5.0,0.2215363896304764
-2,-3,180,0.5,0.811004644611685
-2,-3,180,1.0,0.7477789204232694
-2,-3,180,1.5,0.6809970981820297
-2,-3,180,2.0,0.6078704489624489
-2,-3,180,2.5,0.5636081282796428
-2,-3,180,3.0,0.5306888323818635
-2,-3,180,3.5,0.463056108983254
-2,-3,180,4.0,0.39155294500971227
-2,-3,180,4.5,0.32782064886612494
-2,-3,180,5.0,0.26426811957496754
-2,-3,190,0.5,0.8167153028862837
-2,-3,190,1.0,0.7605411072112918
-2,-3,190,1.5,0.6998388709196454
-2,-3,190,2.0,0.6313130721595323
-2,-3,190,2.5,0.5905725694810702
-2,-3,190,3.0,0.5675465067592651
-2,-3,190,3.5,0.50593293113459
-2,-3,190,4.0,0.4412510894898744
-2,-3,190,4.5,0.3837050987041392
-2,-3,190,5.0,0.326293061889125
-2,-3,200,0.5,0.8253568273974529
-2,-3,200,1.0,0.7759471305325518
-2,-3,200,1.5,0.7239657419022469
-2,-3,200,2.0,0.6620165370422482
-2,-3,200,2.5,0.6206218370416753
-2,-3,200,3.0,0.6077848946106582
-2,-3,200,3.5,0.5605145899245714
-2,-3,200,4.0,0.5149958158832358
-2,-3,200,4.5,0.4553465000112768
-2,-3,200,5.0,0.40577070538746846
-2,-3,210,0.5,0.835246823384113
-2,-3,210,1.0,0.7956112405525196
-2,-3,210,1.5,0.7537670247883035
-2,-3,210,2.0,0.705587465049946
-2,-3,210,2.5,0.6568734257056084
-2,-3,210,3.0,0.6466539835199969
-2,-3,210,3.5,0.6351743582638837
-2,-3,210,4.0,0.5890214016042348
-2,-3,210,4.5,0.5405601853308564
-2,-3,210,5.0,0.5004178611131355
-2,-3,220,0.5,0.8450545232423691
-2,-3,220,1.0,0.8159988031519559
-2,-3,220,1.5,0.7870845234934367
-2,-3,220,2.0,0.7514646051685542
-2,-3,220,2.5,0.7105449935758196
-2,-3,220,3.0,0.6862096299906597
-2,-3,220,3.5,0.6874129627663451
-2,-3,220,4.0,0.6831724086886997
-2,-3,220,4.5,0.6452921861149947
-2,-3,220,5.0,0.6188701043504473
-2,-3,230,0.5,0.8561056521983093
-2,-3,230,1.0,0.8384513786557342
-2,-3,230,1.5,0.8201241048205927
-2,-3,230,2.0,0.8016117175541176
-2,-3,230,2.5,0.7771798683831697
-2,-3,230,3.0,0.7486372888003281
-2,-3,230,3.5,0.73172686819686
-2,-3,230,4.0,0.7395152294403872
-2,-3,230,4.5,0.7487182088096456
-2,-3,230,5.0,0.739767516935491
-2,-3,240,0.5,0.8684990490730616
-2,-3,240,1.0,0.8623037043352353
-2,-3,240,1.5,0.856887797181564
-2,-3,240,2.0,0.8497729620201053
-2,-3,240,2.5,0.8438365901730985
-2,-3,240,3.0,0.8329195189034384
-2,-3,240,3.5,0.8210242530685775
-2,-3,240,4.0,0.8070774205800142
-2,-3,240,4.5,0.8013710038728759
-2,-3,240,5.0,0.8157753089506473
-2,-3,250,0.5,0.8805572320925753
-2,-3,250,1.0,0.8861619722609773
-2,-3,250,1.5,0.8930221474235609
-2,-3,250,2.0,0.8992921333173997
-2,-3,250,2.5,0.9064604624275515
-2,-3,250,3.0,0.9102696858842121
-2,-3,250,3.5,0.917370711147495
-2,-3,250,4.0,0.9204084661151292
-2,-3,250,4.5,0.9223688402605645
-2,-3,250,5.0,0.9238950482980047
-2,-3,260,0.5,0.8924256700453008
-2,-3,260,1.0,0.910814794157909
-2,-3,260,1.5,0.9280323735449164
-2,-3,260,2.0,0.9466612440504768
-2,-3,260,2.5,0.9654309011252493
-2,-3,260,3.0,0.9835993398772762
-2,-3,260,3.5,1.001974501542748
-2,-3,260,4.0,1.0201695172765965
-2,-3,260,4.5,1.0387592744895835
-2,-3,260,5.0,1.0572292364641613
-2,-3,270,0.5,0.9037251980843213
-2,-3,270,1.0,0.9334383175478627
-2,-3,270,1.5,0.9631783314248344
-2,-3,270,2.0,0.9929183453018062
-2,-3,270,2.5,1.0226583591787761
-2,-3,270,3.0,1.0523983730557447
-2,-3,270,3.5,1.08213838693272
-2,-3,270,4.0,1.111878400809693
-2,-3,270,4.5,1.1416184146866648
-2,-3,270,5.0,1.1713584285636327
-2,-3,280,0.5,0.9141172825715532
-2,-3,280,1.0,0.9542391940969546
-2,-3,280,1.5,0.9944266708542172
-2,-3,280,2.0,1.0346478279062161
-2,-3,280,2.5,1.0749371026832535
-2,-3,280,3.0,1.1153546479485086
-2,-3,280,3.5,1.1554049464355387
-2,-3,280,4.0,1.195611058263533
-2,-3,280,4.5,1.235531729745529
-2,-3,280,5.0,1.27572668781855
-2,-3,290,0.5,0.923285261643112
-2,-3,290,1.0,0.9725755716381552
-2,-3,290,1.5,1.022095692646948
-2,-3,290,2.0,1.071074108800411
-2,-3,290,2.5,1.1198881207931692
-2,-3,290,3.0,1.1688523281876115
-2,-3,290,3.5,1.2188546839452323
-2,-3,290,4.0,1.2688957520238295
-2,-3,290,4.5,1.3189530565920131
-2,-3,290,5.0,1.368905531846805
-2,-3,300,0.5,0.9309424873242328
-2,-3,300,1.0,0.9879934758453188
-2,-3,300,1.5,1.0442239573625365
-2,-3,300,2.0,1.101017668843576
-2,-3,300,2.5,1.1581771327127501
-2,-3,300,3.0,1.2160208684101197
-2,-3,300,3.5,1.2735941368475963
-2,-3,300,4.0,1.3313806266772945
-2,-3,300,4.5,1.3891196692367864
-2,-3,300,5.0,1.446815101939406
-2,-3,310,0.5,0.9377434882313811
-2,-3,310,1.0,0.9994218127081373
-2,-3,310,1.5,1.0615888296568776
-2,-3,310,2.0,1.124722102736278
-2,-3,310,2.5,1.188260471204653
-2,-3,310,3.0,1.2520601085419518
-2,-3,310,3.5,1.3157710188054892
-2,-3,310,4.0,1.3794032771980622
-2,-3,310,4.5,1.4429677997454187
-2,-3,310,5.0,1.5064747193180161
-2,-3,320,0.5,0.9414554219909036
-2,-3,320,1.0,1.0070059882323275
-2,-3,320,1.5,1.0732896413899764
-2,-3,320,2.0,1.1412606941623398
-2,-3,320,2.5,1.2087463259967384
-2,-3,320,3.0,1.2764810402176092
-2,-3,320,3.5,1.3441005306774054
-2,-3,320,4.0,1.411624740092693
-2,-3,320,4.5,1.4790711152743916
-2,-3,320,5.0,1.546454156153217
-2,-3,330,0.5,0.944023240763404
-2,-3,330,1.0,1.0106171126467791
-2,-3,330,1.5,1.0794960247853258
-2,-3,330,2.0,1.1490317356924946
-2,-3,330,2.5,1.218799944458454
-2,-3,330,3.0,1.2884054698921996
-2,-3,330,3.5,1.3578796132565996
-2,-3,330,4.0,1.4272495042151165
-2,-3,330,4.5,1.4965369792376926
-2,-3,330,5.0,1.5657587602247647
-2,-3,340,0.5,0.9441767946307855
-2,-3,340,1.0,1.01102782129673
-2,-3,340,1.5,1.0794864756493316
-2,-3,340,2.0,1.1486355105798296
-2,-3,340,2.5,1.218189803505088
-2,-3,340,3.0,1.2875633805414892
-2,-3,340,3.5,1.3567959075002098
-2,-3,340,4.0,1.4259193656716358
-2,-3,340,4.5,1.4949580322044407
-2,-3,340,5.0,1.5639296023068872
-2,-3,350,0.5,0.9407964311883843
-2,-3,350,1.0,1.007538408854769
-2,-3,350,1.5,1.0745134229465025
-2,-3,350,2.0,1.1409485140583129
-2,-3,350,2.5,1.2072474090842846
-2,-3,350,3.0,1.2744129235635036
-2,-3,350,3.5,1.341451111841514
-2,-3,350,4.0,1.4077480212320026
-2,-3,350,4.5,1.4744579185668734
-2,-3,350,5.0,1.5410996174194305
-2,-2,0,0.5,0.9219278814578162
-2,-2,0,1.0,0.9969935975413632
-2,-2,0,1.5,1.0733044329586396
-2,-2,0,2.0,1.149362782326925
-2,-2,0,2.5,1.2254519578319027
-2,-2,0,3.0,1.301238111020036
-2,-2,0,3.5,1.376807643015094
-2,-2,0,4.0,1.4522082351365666
-2,-2,0,4.5,1.5274903694909223
-2,-2,0,5.0,1.6026803218655654
-2,-2,10,0.5,0.91373406407178
-2,-2,10,1.0,0.9811727733292785
-2,-2,10,1.5,1.050740517086566
-2,-2,10,2.0,1.1195813171631355
-2,-2,10,2.5,1.188163206373592
-2,-2,10,3.0,1.2564225566591214
-2,-2,10,3.5,1.3244702692473787
-2,-2,10,4.0,1.392365994098954
-2,-2,10,4.5,1.460143238192994
-2,-2,10,5.0,1.5278266313357547
-2,-2,20,0.5,0.9044511697668799
-2,-2,20,1.0,0.963273741845148
-2,-2,20,1.5,1.0225313447294244
-2,-2,20,2.0,1.0812977865336357
-2,-2,20,2.5,1.1403717657411934
-2,-2,20,3.0,1.1993098856718105
-2,-2,20,3.5,1.2579035583638403
-2,-2,20,4.0,1.3163455362906578
-2,-2,20,4.5,1.3746645326219031
-2,-2,20,5.0,1.4328960311321093
-2,-2,30,0.5,0.8953029684553124
-2,-2,30,1.0,0.9417256294872254
-2,-2,30,1.5,0.9883766913979102
-2,-2,30,2.0,1.0359938198370633
-2,-2,30,2.5,1.083850194805699
-2,-2,30,3.0,1.131421987085397
-2,-2,30,3.5,1.1787743912670894
-2,-2,30,4.0,1.2259709583321468
-2,-2,30,4.5,1.2730403879691798
-2,-2,30,5.0,1.3200241629196365
-2,-2,40,0.5,0.8828001435927786
-2,-2,40,1.0,0.9161527993481637
-2,-2,40,1.5,0.9500923560683708
-2,-2,40,2.0,0.9848225942240447
-2,-2,40,2.5,1.019929288990811
-2,-2,40,3.0,1.0548485377741559
-2,-2,40,3.5,1.0895559057294832
-2,-2,40,4.0,1.12410001887581
-2,-2,40,4.5,1.1585277395149287
-2,-2,40,5.0,1.1928538461482865
-2,-2,50,0.5,0.8691680326218997
-2,-2,50,1.0,0.8886860790128147
-2,-2,50,1.5,0.9088053784895732
-2,-2,50,2.0,0.9299227714914259
-2,-2,50,2.5,0.9506882470836476
-2,-2,50,3.0,0.971847359077638
-2,-2,50,3.5,0.9928885707464473
-2,-2,50,4.0,1.013771816910303
-2,-2,50,4.5,1.0345290548987192
-2,-2,50,5.0,1.055187480482129
-2,-2,60,0.5,0.8548948622283082
-2,-2,60,1.0,0.85986757513608
-2,-2,60,1.5,0.8666797762621777
-2,-2,60,2.0,0.8722793353194698
-2,-2,60,2.5,0.8788130184721237
-2,-2,60,3.0,0.8855622432505337
-2,-2,60,3.5,0.8915956957491922
-2,-2,60,4.0,0.8982068693462647
-2,-2,60,4.5,0.9047042640441803
-2,-2,60,5.0,0.9111020741705821
-2,-2,70,0.5,0.840380212449252
-2,-2,70,1.0,0.8323241305026265
-2,-2,70,1.5,0.8229455840162768
-2,-2,70,2.0,0.8151456847427365
-2,-2,70,2.5,0.8070791624586604
-2,-2,70,3.0,0.7979557749116729
-2,-2,70,3.5,0.7896592949543308
-2,-2,70,4.0,0.7816805861903453
-2,-2,70,4.5,0.7728613239715467
-2,-2,70,5.0,0.7647537458441646
-2,-2,80,0.5,0.8260758532451423
-2,-2,80,1.0,0.8038172922359398
-2,-2,80,1.5,0.781716409944307
-2,-2,80,2.0,0.7595213132123019
-2,-2,80,2.5,0.7372789472839192
-2,-2,80,3.0,0.7134773057847
-2,-2,80,3.5,0.6912288113253778
-2,-2,80,4.0,0.668980620974715
-2,-2,80,4.5,0.6465303097523
-2,-2,80,5.0,0.6241077042938402
-2,-2,90,0.5,0.8124925804707764
-2,-2,90,1.0,0.7766250193810409
-2,-2,90,1.5,0.7410086428623268
-2,-2,90,2.0,0.7053922663436144
-2,-2,90,2.5,0.6697758898249001
-2,-2,90,3.0,0.6341595133061858
-2,-2,90,3.5,0.5985431367874716
-2,-2,90,4.0,0.5629267602687572
-2,-2,90,4.5,0.5273103837500428
-2,-2,90,5.0,0.49169400723132856
-2,-2,100,0.5,0.7991745450195924
-2,-2,100,1.0,0.7517544249326866
-2,-2,100,1.5,0.704890745641611
-2,-2,100,2.0,0.6557738422574043
-2,-2,100,2.5,0.6072482577808859
-2,-2,100,3.0,0.5590914385021772
-2,-2,100,3.5,0.5121164424790392
-2,-2,100,4.0,0.4643538026316059
-2,-2,100,4.5,0.41673713825964337
-2,-2,100,5.0,0.3685304637341684
-2,-2,110,0.5,0.7889894946913538
-2,-2,110,1.0,0.729910184968544
-2,-2,110,1.5,0.6701366856320785
-2,-2,110,2.0,0.6120845560799628
-2,-2,110,2.5,0.5526685949978526
-2,-2,110,3.0,0.4924225458645393
-2,-2,110,3.5,0.43077721209681896
-2,-2,110,4.0,0.3699521817849665
-2,-2,110,4.5,0.308777266476286
-2,-2,110,5.0,0.2552075189641333
-2,-2,120,0.5,0.7808746810283245
-2,-2,120,1.0,0.7106584778181761
-2,-2,120,1.5,0.6434799766310851
-2,-2,120,2.0,0.5734036491193873
-2,-2,120,2.5,0.5006678349254331
-2,-2,120,3.0,0.4285457228517107
-2,-2,120,3.5,0.3658458933019443
-2,-2,120,4.0,0.31246305254618995
-2,-2,120,4.5,0.25020833763951766
-2,-2,120,5.0,0.17820819835626256
-2,-2,130,0.5,0.7731528137196254
-2,-2,130,1.0,0.6970996714001529
-2,-2,130,1.5,0.6205395718388694
-2,-2,130,2.0,0.5389828040444852
-2,-2,130,2.5,0.4583775200987082
-2,-2,130,3.0,0.40138174774598034
-2,-2,130,3.5,0.33803002731589804
-2,-2,130,4.0,0.25967436137326316
-2,-2,130,4.5,0.1795179780882644
-2,-2,130,5.0,0.10259702177516603
-2,-2,140,0.5,0.767482624586896
-2,-2,140,1.0,0.6875500097860889
-2,-2,140,1.5,0.6020333313268654
-2,-2,140,2.0,0.5126690737255594
-2,-2,140,2.5,0.4508839170256102
-2,-2,140,3.0,0.3868697469815021
-2,-2,140,3.5,0.30264034803355777
-2,-2,140,4.0,0.2166060641635565
-2,-2,140,4.5,0.13479609289559472
-2,-2,140,5.0,0.053208438606419606
-2,-2,150,0.5,0.7649691182411478
-2,-2,150,1.0,0.6819623619350346
-2,-2,150,1.5,0.5914346375598873
-2,-2,150,2.0,0.5072673015457466
-2,-2,150,2.5,0.45317875820952835
-2,-2,150,3.0,0.3695271168528469
-2,-2,150,3.5,0.2810781155090805
-2,-2,150,4.0,0.19677842649500876
-2,-2,150,4.5,0.11272717491379414
-2,-2,150,5.0,0.028916756615759237
-2,-2,160,0.5,0.7643622057764129
-2,-2,160,1.0,0.6805703285588476
-2,-2,160,1.5,0.5899588731647347
-2,-2,160,2.0,0.5180984199933953
-2,-2,160,2.5,0.45459890212451143
-2,-2,160,3.0,0.36585564801121384
-2,-2,160,3.5,0.2816289686817055
-2,-2,160,4.0,0.197546634862716
-2,-2,160,4.5,0.11374491414679803
-2,-2,160,5.0,0.03016549747542839
-2,-2,170,0.5,0.7671773491795179
-2,-2,170,1.0,0.6861659142413916
-2,-2,170,1.5,0.594465595690098
-2,-2,170,2.0,0.5357274910506695
-2,-2,170,2.5,0.4710203658078605
-2,-2,170,3.0,0.3823282217104681
-2,-2,170,3.5,0.30022962191390345
-2,-2,170,4.0,0.21890376626974478
-2,-2,170,4.5,0.13785623475767372
-2,-2,170,5.0,0.05701805714564567
-2,-2,180,0.5,0.7722968669520922
-2,-2,180,1.0,0.6955297575341455
-2,-2,180,1.5,0.6086178945423081
-2,-2,180,2.0,0.557352518173694
-2,-2,180,2.5,0.4926417127186432
-2,-2,180,3.0,0.4124364621270139
-2,-2,180,3.5,0.335962270284175
-2,-2,180,4.0,0.259724884315097
-2,-2,180,4.5,0.18374872120872343
-2,-2,180,5.0,0.10796533874693415
-2,-2,190,0.5,0.7795658523763295
-2,-2,190,1.0,0.7100834381449959
-2,-2,190,1.5,0.6295205168404955
-2,-2,190,2.0,0.5840294613098114
-2,-2,190,2.5,0.5333628029228779
-2,-2,190,3.0,0.4564795868536759
-2,-2,190,3.5,0.3879441818295697
-2,-2,190,4.0,0.31904701236041616
-2,-2,190,4.5,0.2503919528834507
-2,-2,190,5.0,0.18191907373557445
-2,-2,200,0.5,0.7887913400486398
-2,-2,200,1.0,0.7283473476496346
-2,-2,200,1.5,0.6606337844963841
-2,-2,200,2.0,0.6134355751749486
-2,-2,200,2.5,0.5783759429678889
-2,-2,200,3.0,0.5142557181589005
-2,-2,200,3.5,0.4548328270099433
-2,-2,200,4.0,0.39539340739880713
-2,-2,200,4.5,0.33617058927238075
-2,-2,200,5.0,0.277132102866987
-2,-2,210,0.5,0.8000424715050504
-2,-2,210,1.0,0.7519696664289676
-2,-2,210,1.5,0.6962073151169732
-2,-2,210,2.0,0.6449116181104498
-2,-2,210,2.5,0.6326439115111235
-2,-2,210,3.0,0.5878745616247939
-2,-2,210,3.5,0.5342853197184158
-2,-2,210,4.0,0.48611572747371046
-2,-2,210,4.5,0.4380506698441826
-2,-2,210,5.0,0.39015587467643664
-2,-2,220,0.5,0.8128329217924116
-2,-2,220,1.0,0.7786218269607792
-2,-2,220,1.5,0.737443066352017
-2,-2,220,2.0,0.6899997689204416
-2,-2,220,2.5,0.6759774891732838
-2,-2,220,3.0,0.6662685724362128
-2,-2,220,3.5,0.6306248007388774
-2,-2,220,4.0,0.5886335472193015
-2,-2,220,4.5,0.5532637461564422
-2,-2,220,5.0,0.51795022327632
-2,-2,230,0.5,0.8272032609932194
-2,-2,230,1.0,0.8059242542006627
-2,-2,230,1.5,0.7827230811204755
-2,-2,230,2.0,0.7532640523388779
-2,-2,230,2.5,0.7216382013336181
-2,-2,230,3.0,0.7237502083518537
-2,-2,230,3.5,0.725187162812671
-2,-2,230,4.0,0.7054563129643296
-2,-2,230,4.5,0.6781917873575245
-2,-2,230,5.0,0.6568099433976958
-2,-2,240,0.5,0.8419535895860101
-2,-2,240,1.0,0.8339352560860075
-2,-2,240,1.5,0.8276620956036185
-2,-2,240,2.0,0.8176558659489044
-2,-2,240,2.5,0.8038095676697503
-2,-2,240,3.0,0.7886900662329039
-2,-2,240,3.5,0.7837615575871333
-2,-2,240,4.0,0.8022419838011969
-2,-2,240,4.5,0.8129589942661992
-2,-2,240,5.0,0.8070752270810261
-2,-2,250,0.5,0.8553180028657732
-2,-2,250,1.0,0.863606459786213
-2,-2,250,1.5,0.8707774507360861
-2,-2,250,2.0,0.8789238640798643
-2,-2,250,2.5,0.884905834698144
-2,-2,250,3.0,0.8897152580479684
-2,-2,250,3.5,0.8920181597805374
-2,-2,250,4.0,0.8943534025968574
-2,-2,250,4.5,0.8921200536241661
-2,-2,250,5.0,0.9024149026391626
-2,-2,260,0.5,0.8687799899416739
-2,-2,260,1.0,0.8918351634772386
-2,-2,260,1.5,0.9149029828947495
-2,-2,260,2.0,0.9360093990444256
-2,-2,260,2.5,0.9574318158815586
-2,-2,260,3.0,0.9795912321113125
-2,-2,260,3.5,1.0020594709292028
-2,-2,260,4.0,1.0235341022554532
-2,-2,260,4.5,1.0446195243422536
-2,-2,260,5.0,1.0646634014249199
-2,-2,270,0.5,0.8832229643661625
-2,-2,270,1.0,0.9190905254558983
-2,-2,270,1.5,0.9547069019746126
-2,-2,270,2.0,0.9903232784933274
-2,-2,270,2.5,1.0259396550120414
-2,-2,270,3.0,1.0615560315307595
-2,-2,270,3.5,1.0971724080494685
-2,-2,270,4.0,1.1327887845681863
-2,-2,270,4.5,1.1684051610869006
-2,-2,270,5.0,1.2040215376056176
-2,-2,280,0.5,0.8958080136462321
-2,-2,280,1.0,0.9443476681730993
-2,-2,280,1.5,0.9926715535874352
-2,-2,280,2.0,1.041000745614634
-2,-2,280,2.5,1.089384156317747
-2,-2,280,3.0,1.136742372756976
-2,-2,280,3.5,1.1854024469195457
-2,-2,280,4.0,1.2341344604775109
-2,-2,280,4.5,1.2827671375624843
-2,-2,280,5.0,1.3315236264406916
-2,-2,290,0.5,0.9069863218371467
-2,-2,290,1.0,0.9666104643606721
-2,-2,290,1.5,1.0248690781335235
-2,-2,290,2.0,1.0847567192560288
-2,-2,290,2.5,1.1445489019342303
-2,-2,290,3.0,1.2039905976955245
-2,-2,290,3.5,1.2643304809544456
-2,-2,290,4.0,1.324607402271771
-2,-2,290,4.5,1.3850789820386207
-2,-2,290,5.0,1.4453946608995292
-2,-2,300,0.5,0.9163364409899049
-2,-2,300,1.0,0.9839881877795525
-2,-2,300,1.5,1.053130448730013
-2,-2,300,2.0,1.1217078597632564
-2,-2,300,2.5,1.191366100312005
-2,-2,300,3.0,1.261046622666738
-2,-2,300,3.5,1.3307597553477868
-2,-2,300,4.0,1.4005186953075754
-2,-2,300,4.5,1.47019740794849
-2,-2,300,5.0,1.5398018414932155
-2,-2,310,0.5,0.9235607933775898
-2,-2,310,1.0,0.9986213714378553
-2,-2,310,1.5,1.0742422827370295
-2,-2,310,2.0,1.1511364380707214
-2,-2,310,2.5,1.227949232732407
-2,-2,310,3.0,1.3050150332612387
-2,-2,310,3.5,1.3819390346663554
-2,-2,310,4.0,1.458733842921678
-2,-2,310,4.5,1.535415056513032
-2,-2,310,5.0,1.6119973407419954
-2,-2,320,0.5,0.9284731164563608
-2,-2,320,1.0,1.0084962555326051
-2,-2,320,1.5,1.0892129600261982
-2,-2,320,2.0,1.1709476654586188
-2,-2,320,2.5,1.2528869855414713
-2,-2,320,3.0,1.334698923047607
-2,-2,320,3.5,1.4163251465576747
-2,-2,320,4.0,1.4977960317118544
-2,-2,320,4.5,1.5791502878435497
-2,-2,320,5.0,1.6603865028737548
-2,-2,330,0.5,0.9310263084465605
-2,-2,330,1.0,1.0132333086606329
-2,-2,330,1.5,1.0967996580703365
-2,-2,330,2.0,1.180870714600758
-2,-2,330,2.5,1.2651915538723069
-2,-2,330,3.0,1.3492554307476865
-2,-2,330,3.5,1.4331100641346326
-2,-2,330,4.0,1.5168084005279758
-2,-2,330,4.5,1.6003666827072973
-2,-2,330,5.0,1.6838260635099336
-2,-2,340,0.5,0.930246807676506
-2,-2,340,1.0,1.0122948227449848
-2,-2,340,1.5,1.0964313019836267
-2,-2,340,2.0,1.1806075793475976
-2,-2,340,2.5,1.264716747803331
-2,-2,340,3.0,1.3483798315389763
-2,-2,340,3.5,1.4319416707862236
-2,-2,340,4.0,1.5153483155650753
-2,-2,340,4.5,1.5986209795816055
-2,-2,340,5.0,1.6817939719339858
-2,-2,350,0.5,0.9278142400768791
-2,-2,350,1.0,1.0081744768058696
-2,-2,350,1.5,1.088905613618177
-2,-2,350,2.0,1.1698730836052647
-2,-2,350,2.5,1.251204564791624
-2,-2,350,3.0,1.3322579470173854
-2,-2,350,3.5,1.4130952287598684
-2,-2,350,4.0,1.4937361604680235
-2,-2,350,4.5,1.5742627543493737
-2,-2,350,5.0,1.6546980658801398
-2,-1,0,0.5,0.9170242649272038
-2,-1,0,1.0,0.9987448089949744
-2,-1,0,1.5,1.0802755173158678
-2,-1,0,2.0,1.1616519885523122
