x,y,theta,mag,J
-2,1,260,1.0,0.721460007674924
-2,1,260,1.5,0.49029355436368943
-2,1,260,2.0,0.6539306547847266
-2,1,260,2.5,0.46340651155614904
-2,1,260,3.0,0.6011307628342644
-2,1,260,3.5,0.4858943251842507
-2,1,260,4.0,0.6031394007223804
-2,1,270,0.5,1.0
-2,1,270,1.0,0.6826190663389005
-2,1,270,1.5,0.5433938705494401
-2,1,270,2.0,0.639095550967217
-2,1,270,2.5,0.5414496994481948
-2,1,270,3.0,0.6979187512688392
-2,1,270,3.5,0.5735984640092378
-2,1,270,4.0,0.7057892829000485
-2,1,280,0.5,0.9935810818644277
-2,1,280,1.0,0.7376716607223064
-2,1,280,1.5,0.6039040439172347
-2,1,280,2.0,0.7339832853389994
-2,1,280,2.5,0.7372789472839166
-2,1,280,3.0,0.7257953980059199
-2,1,280,3.5,0.7429498681250312
-2,1,280,4.0,0.6709250467198851
-2,1,290,0.5,0.997064856746861
-2,1,290,1.0,0.7910099312657888
-2,1,290,1.5,0.8262020247165675
-2,1,290,2.0,0.714858505776925
-2,1,290,2.5,0.8699511128912248
-2,1,290,3.0,0.6239019168416345
-2,1,290,3.5,0.9093484429555192
-2,1,290,4.0,0.7628265237867051
-2,1,300,0.5,0.8825246376493061
-2,1,300,1.0,0.7500064191777541
-2,1,300,1.5,0.9218157768260729
-2,1,300,2.0,0.4937866875001601
-2,1,300,2.5,0.9716389935288158
-2,1,300,3.0,0.8855622432505343
-2,1,300,3.5,0.9171797564241854
-2,1,300,4.0,0.9430480542614966
-2,1,300,4.5,0.8854518954282591
-2,1,310,0.5,0.8936840043440708
-2,1,310,1.0,0.8645235638976319
-2,1,310,1.5,0.991359591049259
-2,1,310,2.0,0.9441283980736959
-2,1,310,2.5,0.6178427296973694
-2,1,310,3.0,1.1442121282178408
-2,1,310,3.5,0.9928885707464464
-2,1,310,4.0,0.9452648430400921
-2,1,310,4.5,1.223157789142314
-2,1,310,5.0,1.043699704690576
-2,1,320,0.5,0.9246128065416805
-2,1,320,1.0,0.9984070749801796
-2,1,320,1.5,1.0745283759695965
-2,1,320,2.0,1.1260774784269905
-2,1,320,2.5,1.0416281748392655
-2,1,320,3.0,0.8161150787946125
-2,1,320,3.5,1.3594876364035684
-2,1,320,4.0,1.3872596805887063
-2,1,320,4.5,1.1585277395149318
-2,1,320,5.0,1.2157385345346416
-2,1,330,0.5,0.9306356327534047
-2,1,330,1.0,0.978497410882369
-2,1,330,1.5,0.9994614366755739
-2,1,330,2.0,1.3660190162460462
-2,1,330,2.5,1.3692582207229194
-2,1,330,3.0,1.3789354063948214
-2,1,330,3.5,1.2135107093255237
-2,1,330,4.0,1.2269970852424863
-2,1,330,4.5,1.1901329388485882
-2,1,330,5.0,1.799430196211719
-2,1,340,0.5,0.8878691063181847
-2,1,340,1.0,0.9921324303523196
-2,1,340,1.5,1.0634435620810598
-2,1,340,2.0,1.1370334522440602
-2,1,340,2.5,0.9990260409229379
-2,1,340,3.0,1.681309762359454
-2,1,340,3.5,2.1444003104276517
-2,1,340,4.0,2.379301943150865
-2,1,340,4.5,2.023254306277889
-2,1,340,5.0,1.8770058693342238
-2,1,350,0.5,0.8911849566923356
-2,1,350,1.0,1.0005162532178689
-2,1,350,1.5,1.111244881382238
-2,1,350,2.0,1.2220416619620498
-2,1,350,2.5,1.3323625595217126
-2,1,350,3.0,1.4433225281280704
-2,1,350,3.5,1.5523352170246931
-2,1,350,4.0,1.6629490941205844
-2,1,350,4.5,1.417308605861444
-2,1,350,5.0,1.4771858577042252
-2,2,0,0.5,0.8855002127837963
-2,2,0,1.0,0.9971416024104988
-2,2,0,1.5,1.1193301584934197
-2,2,0,2.0,1.2260364856652202
-2,2,0,2.5,1.3414223944092425
-2,2,0,3.0,1.3789545790159512
-2,2,0,3.5,1.4741411993086004
-2,2,0,4.0,1.4522082351365642
-2,2,0,4.5,1.5274903694909197
-2,2,0,5.0,1.4600200749111139
-2,2,10,0.5,0.8635006015464748
-2,2,10,1.0,0.9701635891516625
-2,2,10,1.5,1.0591557375188672
-2,2,10,2.0,1.1195813171631432
-2,2,10,2.5,1.1447672455646485
-2,2,10,3.0,1.270813435930579
-2,2,10,3.5,1.4049953732613
-2,2,10,4.0,1.508264241301111
-2,2,10,4.5,1.545704500685939
-2,2,10,5.0,1.435997471752495
-2,2,20,0.5,0.8509648571078343
-2,2,20,1.0,0.9482404572403001
-2,2,20,1.5,1.018990687037609
-2,2,20,2.0,1.1037881743443885
-2,2,20,2.5,1.1948016810831936
-2,2,30,0.5,0.8334649065431172
-2,2,30,1.0,0.9417256294872233
-2,2,30,1.5,1.0148641412605495
-2,2,30,2.0,1.067748240016195
-2,2,40,0.5,0.8134529162501873
-2,2,40,1.0,0.9395651044654897
-2,2,40,1.5,0.9751010163201924
-2,2,50,0.5,0.8269959332603593
-2,2,50,1.0,0.9170018683200227
-2,2,60,0.5,0.8081690382152174
-2,2,60,1.0,0.8921006116753356
-2,2,70,0.5,0.7898877643486591
-2,2,70,1.0,0.8665798450915875
-2,2,80,0.5,0.771810036136791
-2,2,80,1.0,0.8013988953237402
-2,2,90,0.5,0.754916633572569
-2,2,90,1.0,0.7697265694375542
-2,2,100,0.5,0.7396179842423026
-2,2,100,1.0,0.787453652592255
-2,2,110,0.5,0.724840324445186
-2,2,110,1.0,0.763081748793727
-2,2,120,0.5,0.6527663274419047
-2,2,120,1.0,0.784844193833059
-2,2,130,0.5,0.6434811115202814
-2,2,130,1.0,0.6970996714001527
-2,2,140,0.5,0.6309696155179854
-2,2,140,1.0,0.5921405914195874
-2,2,150,0.5,0.6249138181583788
-2,2,150,1.0,0.4987051450370365
-2,2,160,0.5,0.6562207698680099
-2,2,160,1.0,0.4908358062935933
-2,2,170,0.5,0.6551058490212744
-2,2,170,1.0,0.5382074741124963
-2,2,180,0.5,0.7147385433392175
-2,2,180,1.0,0.6186376258473627
-2,2,190,0.5,0.8177914271421605
-2,2,190,1.0,0.6807216842019529
-2,2,200,0.5,0.8240699190365665
-2,2,200,1.0,0.6145500873624905
-2,2,210,0.5,0.7822188270994991
-2,2,210,1.0,0.5914719318064571
-2,2,220,0.5,0.7951100180322251
-2,2,220,1.0,0.48019607028444367
-2,2,230,0.5,0.7683449227691688
-2,2,230,1.0,0.581101963084675
-2,2,230,1.5,0.6928626530708579
-2,2,240,0.5,0.7920768609229397
-2,2,240,1.0,0.6248980844640462
-2,2,240,1.5,0.7267889526167254
-2,2,250,0.5,0.8152802981925839
-2,2,250,1.0,0.6717803606852385
-2,2,250,1.5,1.0010668032027639
-2,2,250,2.0,0.46641733977787364
-2,2,250,2.5,0.22138069116758596
-2,2,260,0.5,0.8374352012797279
-2,2,260,1.0,0.7659243708925052
-2,2,260,1.5,1.0005416301808658
-2,2,260,2.0,0.6804806593131337
-2,2,260,2.5,0.29815012810173536
-2,2,260,3.0,0.5909457659890076
-2,2,260,3.5,0.32551828844059155
-2,2,260,4.0,0.5320494050512233
-2,2,260,4.5,0.38384225907817493
-2,2,260,5.0,0.5420322391731323
-2,2,270,0.5,0.8576834700879574
-2,2,270,1.0,0.7694760507438174
-2,2,270,1.5,0.9999999999999999
-2,2,270,2.0,0.6826190663388982
-2,2,270,2.5,0.3864293738339084
-2,2,270,3.0,0.5956353843750185
-2,2,270,3.5,0.43457267686305834
-2,2,270,4.0,0.66036009686612
-2,2,270,4.5,0.4963818569045701
-2,2,270,5.0,0.6700206990808002
-2,2,280,0.5,0.8755828707001443
-2,2,280,1.0,0.8169853919607649
-2,2,280,1.5,0.9994583698191342
-2,2,280,2.0,0.7927768970847229
-2,2,280,2.5,0.7439539163200102
-2,2,280,3.0,0.7375922769239028
-2,2,280,3.5,0.6912288113253787
-2,2,280,4.0,0.5797678474160121
-2,2,280,4.5,0.7049410159531514
-2,2,280,5.0,0.6367511824458701
-2,2,290,0.5,0.890560492939086
-2,2,290,1.0,0.8609077811454539
-2,2,290,1.5,0.9237653769714393
-2,2,290,2.0,0.8420287425624167
-2,2,290,2.5,0.8972387514894136
-2,2,290,3.0,0.18444919100363427
-2,2,290,3.5,0.9580238440727856
-2,2,290,4.0,0.6641196392797232
-2,2,290,4.5,0.9381109622586102
-2,2,290,5.0,0.7428437041279563
-2,2,300,0.5,0.9056741378548173
-2,2,300,1.0,0.9199304914076812
-2,2,300,1.5,0.9690711136081271
-2,2,300,2.0,0.9994950424763079
-2,2,300,2.5,1.0793976807390482
-2,2,300,3.0,0.908591297772206
-2,2,300,3.5,0.9509822923681861
-2,2,300,4.0,0.9493758358822455
-2,2,300,4.5,0.7589727766532776
-2,2,300,5.0,1.0943474176333399
-2,2,310,0.5,0.91390390155338
-2,2,310,1.0,1.1193035990569542
-2,2,310,1.5,1.0199786635367714
-2,2,310,2.0,1.044042106731225
-2,2,310,2.5,1.227265427855546
-2,2,310,3.0,1.2200752144078348
-2,2,310,3.5,1.0250284683922233
-2,2,310,4.0,0.5647807278172381
-2,2,310,4.5,1.3273896883716396
-2,2,310,5.0,1.0551874804821317
-2,2,320,0.5,0.9352879291187134
-2,2,320,1.0,1.0494502845198028
-2,2,320,1.5,1.1413880668595027
-2,2,320,2.0,1.147884796071688
-2,2,320,2.5,1.1426292954972281
-2,2,320,3.0,1.486145042423018
-2,2,320,3.5,1.5327605813851686
-2,2,320,4.0,1.4894731597136912
-2,2,320,4.5,1.2055342063812333
-2,2,320,5.0,0.8898848299329541
-2,2,330,0.5,0.9386951032097691
-2,2,330,1.0,1.010637810550968
-2,2,330,1.5,1.1833998415313094
-2,2,330,2.0,1.3350245518731425
-2,2,330,2.5,1.3707280599219103
-2,2,330,3.0,1.3875225996851082
-2,2,330,3.5,1.3172182552862133
-2,2,330,4.0,0.9985638311348635
-2,2,330,4.5,2.086046184464993
-2,2,330,5.0,2.055429492646125
-2,2,340,0.5,0.9065414490737455
-2,2,340,1.0,1.0048854194794898
-2,2,340,1.5,1.1003498762097097
-2,2,340,2.0,1.1872445617943022
-2,2,340,2.5,1.4314903393504224
-2,2,340,3.0,1.8297070090660401
-2,2,340,3.5,1.8627648692888583
-2,2,340,4.0,2.0319769913468675
-2,2,340,4.5,1.9472624214647365
-2,2,340,5.0,1.8545112606873573
-2,2,350,0.5,0.9077529683959421
-2,2,350,1.0,1.002663248304192
-2,2,350,1.5,1.0988725061333515
-2,2,350,2.0,1.1952478561690296
-2,2,350,2.5,1.2904380109643176
-2,2,350,3.0,1.3870556527647786
-2,2,350,3.5,1.4820823144444681
-2,2,350,4.0,1.5787666396337026
-2,2,350,4.5,1.4480814610070134
-2,2,350,5.0,1.5114476970192257
-2,3,0,0.5,0.9084559948548331
-2,3,0,1.0,0.9968879785395779
-2,3,0,1.5,1.0916839014790582
-2,3,0,2.0,1.1743012360553546
-2,3,0,2.5,1.2647470373212009
-2,3,0,3.0,1.3068630403088786
-2,3,0,3.5,1.384199828297592
-2,3,0,4.0,1.3733328929989899
-2,3,0,4.5,1.4357060791958765
-2,3,0,5.0,1.376488658235455
-2,3,180,0.5,0.7723399081629347
-2,3,180,1.0,0.6948912591785997
-2,3,190,0.5,0.8306318002104027
-2,3,190,1.0,0.7100834381449953
-2,3,200,0.5,0.8378620383504325
-2,3,200,1.0,0.6614583909402332
-2,3,210,0.5,0.8000424715050484
-2,3,210,1.0,0.6320366486841096
-2,3,220,0.5,0.8128329217924117
-2,3,220,1.0,0.6199239426608761
-2,3,230,0.5,0.788419146974341
-2,3,230,1.0,0.6684385183503321
-2,3,230,1.5,0.7476860904011591
-2,3,240,0.5,0.8071688089020609
-2,3,240,1.0,0.706742667897045
-2,3,240,1.5,0.7955539891566755
-2,3,250,0.5,0.8256857265641602
-2,3,250,1.0,0.747274119960198
-2,3,250,1.5,0.8852915847251578
-2,3,250,2.0,0.6173886107919712
-2,3,250,2.5,1.0017780053379404
-2,3,260,0.5,0.8453323929515589
-2,3,260,1.0,0.8144012415992871
-2,3,260,1.5,0.9529845955826372
-2,3,260,2.0,0.75170274541021
-2,3,260,2.5,1.0009027169681097
-2,3,260,3.0,0.6395207630242942
-2,3,260,3.5,0.10604141450801954
-2,3,260,4.0,0.5278900020703071
-2,3,260,4.5,0.18730944238461156
-2,3,260,5.0,0.46273086306412337
-2,3,270,0.5,0.8623678782494957
-2,3,270,1.0,0.8296644531303112
-2,3,270,1.5,1.0142873606960354
-2,3,270,2.0,0.8129362173360137
-2,3,270,2.5,0.9999999999999998
-2,3,270,3.0,0.682619066338899
-2,3,270,3.5,0.22946487711837776
-2,3,270,4.0,0.5521752177828186
-2,3,270,4.5,0.32769565427792435
-2,3,270,5.0,0.6228014424634001
-2,3,280,0.5,0.8777273203852965
-2,3,280,1.0,0.8681532451010228
-2,3,280,1.5,1.06818772790727
-2,3,280,2.0,0.9077760448445594
-2,3,280,2.5,0.9112942216532807
-2,3,280,3.0,0.8485967699424712
-2,3,280,3.5,0.7072602455056033
-2,3,280,4.0,0.519512232169281
-2,3,280,4.5,0.646530309752299
-2,3,280,5.0,0.5364599152197446
-2,3,290,0.5,0.8910357141531486
-2,3,290,1.0,0.9030031884554306
-2,3,290,1.5,1.0121083709017673
-2,3,290,2.0,1.0776262838687678
-2,3,290,2.5,0.9818389980260858
-2,3,290,3.0,1.009307072416379
-2,3,290,3.5,1.0466844384132021
-2,3,290,4.0,0.4888677361544331
-2,3,290,4.5,1.0095675686664742
-2,3,290,5.0,0.6283748206159424
-2,3,300,0.5,0.9163364409899053
-2,3,300,1.0,0.9517822900886579
-2,3,300,1.5,1.0146161301002958
-2,3,300,2.0,1.5049255152885679
-2,3,300,2.5,1.160783324607227
-2,3,300,3.0,1.07760767475454
-2,3,300,3.5,1.374993243599104
-2,3,300,4.0,0.9981172757541179
-2,3,300,4.5,0.2277926048666906
-2,3,300,5.0,1.2194090775965278
-2,3,310,0.5,0.9235607933775907
-2,3,310,1.0,1.0196528487352527
-2,3,310,1.5,1.034634936305433
-2,3,310,2.0,1.1465942290657398
-2,3,310,2.5,1.7357400221774102
-2,3,310,3.0,1.2605501259811553
-2,3,310,3.5,1.1950286201468452
-2,3,310,4.0,1.5883986278361333
-2,3,310,4.5,1.4487707892192832
-2,3,310,5.0,1.105675234606037
-2,3,320,0.5,0.9436868984651232
-2,3,320,1.0,1.0221465180217857
-2,3,320,1.5,1.1173591029677121
-2,3,320,2.0,1.1463231758644783
-2,3,320,2.5,1.2540600496858487
-2,3,320,3.0,1.9409886569921453
-2,3,320,3.5,1.5552730873390628
-2,3,320,4.0,1.5169942394685434
-2,3,320,4.5,1.3822195336741105
-2,3,320,5.0,2.0604290744427662
-2,3,330,0.5,0.9456435952047345
-2,3,330,1.0,1.0132333086606324
-2,3,330,1.5,1.134924161610522
-2,3,330,2.0,1.2630445426164858
-2,3,330,2.5,1.328594468466419
-2,3,330,3.0,1.3552648547352586
-2,3,330,3.5,1.4448957415212795
-2,3,330,4.0,1.8569513176080699
-2,3,330,4.5,2.5003275904414153
-2,3,330,5.0,2.016774485791243
-2,3,340,0.5,0.9277790144933291
-2,3,340,1.0,1.0076759500288324
-2,3,340,1.5,1.0964313019836283
-2,3,340,2.0,1.1806075793476019
-2,3,340,2.5,1.3468239827348831
-2,3,340,3.0,1.5535344163006564
-2,3,340,3.5,1.6616252148053914
-2,3,340,4.0,1.7916285741718818
-2,3,340,4.5,1.8062193940863531
-2,3,340,5.0,1.7571098940165062
-2,3,350,0.5,0.9268105445066449
-2,3,350,1.0,1.0047942550627074
-2,3,350,1.5,1.0808307920545233
-2,3,350,2.0,1.1564966416145193
-2,3,350,2.5,1.2337595632940384
-2,3,350,3.0,1.3094982319240718
-2,3,350,3.5,1.3866081795598468
-2,3,350,4.0,1.4637580980712377
-2,3,350,4.5,1.4331974147822424
-2,3,350,5.0,1.4943068769576262
-1,-3,0,0.5,0.9026453754866779
-1,-3,0,1.0,0.9979537578986554
-1,-3,0,1.5,1.085751420830366
-1,-3,0,2.0,1.1520590535623694
-1,-3,0,2.5,1.229481102252136
-1,-3,0,3.0,1.2482967924446375
-1,-3,0,3.5,1.3108718741284584
-1,-3,0,4.0,1.282456086584413
-1,-3,10,0.5,0.9166751128877692
-1,-3,10,1.0,1.010839331400158
-1,-3,10,1.5,1.0745134229464957
-1,-3,10,2.0,1.1052474802712917
-1,-3,10,2.5,1.290438010964319
-1,-3,10,3.0,1.464189417146293
-1,-3,10,3.5,1.6502051217698455
-1,-3,10,4.0,1.7681110093343906
-1,-3,20,0.5,0.918705711044148
-1,-3,20,1.0,1.01102782129673
-1,-3,20,1.5,1.0951639473950703
-1,-3,20,2.0,1.2329307674798948
-1,-3,20,2.5,1.4215990510800034
-1,-3,20,3.0,1.3483798315389797
-1,-3,20,3.5,1.319571579168671
-1,-3,20,4.0,1.811419434483971
-1,-3,30,0.5,0.9306868030326972
-1,-3,30,1.0,1.0065556885856055
-1,-3,30,1.5,1.1060608105678726
-1,-3,30,2.0,1.2986449123582486
-1,-3,30,2.5,1.2651915538723015
-1,-3,30,3.0,1.4999447920890594
-1,-3,30,3.5,2.1024997963665886
-1,-3,30,4.0,1.5317323726565315
-1,-3,30,4.5,1.6869894538335584
-1,-3,40,0.5,0.9277890819336883
-1,-3,40,1.0,0.9797947307036937
-1,-3,40,1.5,1.117359102967708
-1,-3,40,2.0,1.1709476654586228
-1,-3,40,2.5,1.3179757342601055
-1,-3,40,3.0,1.9409886569921388
-1,-3,40,3.5,1.2861278976791757
-1,-3,40,4.0,2.0320369580909468
-1,-3,40,4.5,0.9985708383144112
-1,-3,40,5.0,1.539564212901698
-1,-3,50,0.5,0.9377434882313872
-1,-3,50,1.0,0.9597112013702485
-1,-3,50,1.5,1.1137104205115924
-1,-3,50,2.0,1.1000738122591867
-1,-3,50,2.5,1.7357400221774038
-1,-3,50,3.0,1.1954136926493464
-1,-3,50,3.5,1.6248578963328668
-1,-3,50,4.0,1.2453156127092115
-1,-3,50,4.5,1.3651957646353445
-1,-3,50,5.0,0.8837526801323522
-1,-3,60,0.5,0.9309424873242343
-1,-3,60,1.0,0.9336769100558256
-1,-3,60,1.5,1.0888987780918347
-1,-3,60,2.0,1.0737980416927848
-1,-3,60,2.5,1.3952967853356204
-1,-3,60,3.0,1.118466442356409
-1,-3,60,3.5,1.2808552556169335
-1,-3,60,4.0,1.1304755326143967
-1,-3,60,4.5,0.227792604866683
-1,-3,60,5.0,1.0284909248634613
-1,-3,70,0.5,0.9232852616431105
-1,-3,70,1.0,0.9030031884554324
-1,-3,70,1.5,1.0248690781335195
-1,-3,70,2.0,0.9946745040064486
-1,-3,70,2.5,1.130164162752016
-1,-3,70,3.0,1.008346197638803
-1,-3,70,3.5,1.0301980520100391
-1,-3,70,4.0,0.9343989489518172
-1,-3,70,4.5,0.8072011094682778
-1,-3,70,5.0,0.8964285804848104
-1,-3,80,0.5,0.914117282571551
-1,-3,80,1.0,0.8823964687424167
-1,-3,80,1.5,0.9926715535874311
-1,-3,80,2.0,0.976167484081342
-1,-3,80,2.5,1.068550637896788
-1,-3,80,3.0,0.7604778406209649
-1,-3,80,3.5,0.9385407151963934
-1,-3,80,4.0,0.5195122321692867
-1,-3,80,4.5,0.6705253497493822
-1,-3,80,5.0,0.5364599152197391
-1,-3,90,0.5,0.9037251980843198
-1,-3,90,1.0,0.8409644314726228
-1,-3,90,1.5,0.9547069019746163
-1,-3,90,2.0,0.8636168260818382
-1,-3,90,2.5,0.9998081822109701
-1,-3,90,3.0,0.500003374024165
-1,-3,90,3.5,0.8429945710692774
-1,-3,90,4.0,0.2890831304001401
-1,-3,90,4.5,0.5405130615914653
-1,-3,90,5.0,0.31779125462645164
-1,-3,100,0.5,0.8924256700453015
-1,-3,100,1.0,0.7889296190003042
-1,-3,100,1.5,0.9149029828947478
-1,-3,100,2.0,0.7145996600963396
-1,-3,100,2.5,1.0678387799565934
-1,-3,100,3.0,0.5182317833022622
-1,-3,100,3.5,1.0012638037553538
-1,-3,100,4.0,0.5278900020703089
-1,-3,100,4.5,-0.08559470277704875
-1,-3,100,5.0,0.4627308630641223
-1,-3,110,0.5,0.8805572320925762
-1,-3,110,1.0,0.7472741199601957
-1,-3,110,1.5,0.8606981472384809
-1,-3,110,2.0,0.6745278659207405
-1,-3,110,2.5,1.1268823499032106
-1,-3,110,3.0,0.8465889996725529
-1,-3,110,3.5,-0.09852616743437143
-1,-3,110,4.0,0.613041646400855
-1,-3,110,4.5,-0.23739299493884974
-1,-3,110,5.0,0.26573358590871077
-1,-3,120,0.5,0.839992749032461
-1,-3,120,1.0,0.7468800934828798
-1,-3,120,1.5,0.767030171512592
-1,-3,120,2.0,0.8499174705633329
-1,-3,120,2.5,0.46857387918907034
-1,-3,120,3.0,0.8685564904482469
-1,-3,120,3.5,0.3548029255658077
-1,-3,120,4.0,-0.13089364040231705
-1,-3,130,0.5,0.8252988243022403
-1,-3,130,1.0,0.876083216620483
-1,-3,130,1.5,0.6107815430267253
-1,-3,130,2.0,0.7108289851349565
-1,-3,130,2.5,0.7798222463301671
-1,-3,130,3.0,0.26674956092503194
-1,-3,140,0.5,0.7775474547676494
-1,-3,140,1.0,0.8159988031519564
-1,-3,140,1.5,0.625336335588513
-1,-3,140,2.0,0.49975683109078056
-1,-3,140,2.5,0.6286481348423598
-1,-3,150,0.5,0.7635786552783551
-1,-3,150,1.0,0.7496829416344025
-1,-3,150,1.5,0.7537670247883035
-1,-3,150,2.0,0.5086705786314539
-1,-3,160,0.5,0.7327095841996553
-1,-3,160,1.0,0.6774678838736228
-1,-3,160,1.5,0.6601380082694531
-1,-3,160,2.0,0.5984614074829839
-1,-3,170,0.5,0.7224658617172391
-1,-3,170,1.0,0.632286986973404
-1,-3,170,1.5,0.5371932411228028
-1,-3,170,2.0,0.46642389477292956
-1,-3,180,0.5,0.7283721688082561
-1,-3,180,1.0,0.6358404085525631
-1,-3,180,1.5,0.6173803329458077
-1,-3,180,2.0,0.5389675589834662
-1,-2,0,0.5,0.8755678840944381
-1,-2,0,1.0,0.9982185163398853
-1,-2,0,1.5,1.1117020022836763
-1,-2,0,2.0,1.1883123583475474
-1,-2,0,2.5,1.2836885478969924
-1,-2,0,3.0,1.3012381110200417
-1,-2,0,3.5,1.3768076430150957
-1,-2,0,4.0,1.344815209229713
-1,-2,10,0.5,0.8969200076438278
-1,-2,10,1.0,1.0148034766436107
-1,-2,10,1.5,1.0889056136181767
-1,-2,10,2.0,1.1278723022362453
-1,-2,10,2.5,1.3323625595217126
-1,-2,10,3.0,1.5554529876743968
-1,-2,10,3.5,1.8579138978349305
-1,-2,10,4.0,2.0610260610130346
-1,-2,20,0.5,0.9008408252516604
-1,-2,20,1.0,1.0122948227449846
-1,-2,20,1.5,1.102983659922014
-1,-2,20,2.0,1.2687487311145789
-1,-2,20,2.5,1.6439273560794216
-1,-2,20,3.0,1.3626020234543257
-1,-2,20,3.5,1.3229917116472805
-1,-2,20,4.0,1.8743271270542037
-1,-2,30,0.5,0.9173315176275795
-1,-2,30,1.0,1.0075196340051125
-1,-2,30,1.5,1.1123515201521765
-1,-2,30,2.0,1.505134565757087
-1,-2,30,2.5,1.2711211355660808
-1,-2,30,3.0,1.5064322293521881
-1,-2,30,3.5,1.7608462349109129
-1,-2,30,4.0,1.3848587982922684
-1,-2,30,4.5,1.5785673916633112
-1,-2,40,0.5,0.9153474829164885
-1,-2,40,1.0,0.9642321115193673
-1,-2,40,1.5,1.1413880668595073
-1,-2,40,2.0,1.1704566180451468
-1,-2,40,2.5,1.2900479537501464
-1,-2,40,3.0,1.4861450424230234
-1,-2,40,3.5,1.2042510106508377
-1,-2,40,4.0,1.4248100132446477
-1,-2,40,4.5,1.0827157419486502
-1,-2,40,5.0,1.4093973217121343
-1,-2,50,0.5,0.9235607933775889
-1,-2,50,1.0,0.9345489286649273
-1,-2,50,1.5,1.1721533554411965
-1,-2,50,2.0,1.0676395793239457
-1,-2,50,2.5,1.2272654278555457
-1,-2,50,3.0,1.1125280726582243
-1,-2,50,3.5,1.1481485834217924
-1,-2,50,4.0,1.0519302358711264
-1,-2,50,4.5,1.2312296556136006
-1,-2,50,5.0,1.00787105347039
-1,-2,60,0.5,0.9163364409899083
-1,-2,60,1.0,0.9003672811417308
-1,-2,60,1.5,1.148445034567311
-1,-2,60,2.0,1.0000637538414159
-1,-2,60,2.5,0.999481767199445
-1,-2,60,3.0,1.0423156156269324
-1,-2,60,3.5,0.33400466717358457
-1,-2,60,4.0,1.0540986073736593
-1,-2,60,4.5,0.7589727766532849
-1,-2,60,5.0,0.966175095387765
-1,-2,70,0.5,0.9069863218371476
-1,-2,70,1.0,0.8609077811454543
-1,-2,70,1.5,1.0121083709017644
-1,-2,70,2.0,0.8997998796918515
-1,-2,70,2.5,0.9767869717722045
-1,-2,70,3.0,0.8816798855963133
-1,-2,70,3.5,0.8136336970231998
-1,-2,70,4.0,0.8715957917715937
-1,-2,70,4.5,0.7728613239715424
-1,-2,70,5.0,0.8889263669335487
-1,-2,80,0.5,0.8958080136462298
-1,-2,80,1.0,0.8231272212356616
-1,-2,80,1.5,0.9755226186697283
-1,-2,80,2.0,0.6736635011185642
-1,-2,80,2.5,0.9112942216532829
-1,-2,80,3.0,0.557845668342191
-1,-2,80,3.5,0.7072602455056012
-1,-2,80,4.0,0.5797678474160086
-1,-2,80,4.5,0.6465303097523002
-1,-2,80,5.0,0.6367511824458647
-1,-2,90,0.5,0.8832229643661661
-1,-2,90,1.0,0.7678612101348883
-1,-2,90,1.5,0.9341945935510411
-1,-2,90,2.0,0.500003374024165
-1,-2,90,2.5,0.8429945710692776
-1,-2,90,3.0,0.3848387463470914
-1,-2,90,3.5,0.6061266502513946
-1,-2,90,4.0,0.404986784100814
-1,-2,90,4.5,0.5273103837500414
-1,-2,90,5.0,0.4676107474666634
-1,-2,100,0.5,0.8687799899416753
-1,-2,100,1.0,0.7204391665494707
-1,-2,100,1.5,0.890171933839603
-1,-2,100,2.0,0.5733584593096175
-1,-2,100,2.5,1.0009027169681097
-1,-2,100,3.0,0.4551585823329328
-1,-2,100,3.5,0.10604141450801569
-1,-2,100,4.0,0.5320494050512236
-1,-2,100,4.5,0.18730944238461159
-1,-2,100,5.0,0.5420322391731319
-1,-2,110,0.5,0.8553180028657756
-1,-2,110,1.0,0.6717803606852375
-1,-2,110,1.5,0.8852915847251595
-1,-2,110,2.0,0.6010379123490271
-1,-2,110,2.5,0.3011541157900595
-1,-2,110,3.0,0.7523000390201902
-1,-2,110,3.5,-0.03575808362744726
-1,-2,110,4.0,0.3610236565288023
-1,-2,110,4.5,0.00622810663142595
-1,-2,110,5.0,0.25520751896413346
-1,-2,120,0.5,0.8071688089020624
-1,-2,120,1.0,0.6907720790404331
-1,-2,120,1.5,0.866023295689092
-1,-2,120,2.0,0.8119637501568533
-1,-2,120,2.5,0.28729577271398987
-1,-2,120,3.0,1.0006218793606667
-1,-2,120,3.5,0.3155189526297608
-1,-2,120,4.0,-0.891953021309044
-1,-2,130,0.5,0.7884191469743419
-1,-2,130,1.0,0.8454952401594494
-1,-2,130,1.5,0.4607890546650879
-1,-2,130,2.0,0.75183581364846
-1,-2,130,2.5,0.7364232707420769
-1,-2,130,3.0,-0.4640818128135276
-1,-2,140,0.5,0.7240246517074145
-1,-2,140,1.0,0.7786218269607798
-1,-2,140,1.5,0.5481087981576944
-1,-2,140,2.0,0.2992270533283743
-1,-2,140,2.5,0.6184191987884875
-1,-2,150,0.5,0.7039202008961797
-1,-2,150,1.0,0.6932612744671229
-1,-2,150,1.5,0.6962073151169728
-1,-2,150,2.0,0.4204053603472912
-1,-2,160,0.5,0.654226467639592
-1,-2,160,1.0,0.5930715808960866
-1,-2,160,1.5,0.5893809447304259
-1,-2,160,2.0,0.542522096338234
-1,-2,170,0.5,0.6413237856189111
