x,y,theta,mag,J,min_J,J9,min_J9,correlation_J_J9
-1,2,260,2.5,0.8290888732602848,0.3220859888463329,0.9851048826036956,-2.796962239810836,0.5198002986824768
-1,2,260,3.0,0.7845781949047181,0.16683133799170943,0.9807019570572775,-3.5323562428292528,0.5269576866432587
-1,2,260,3.5,0.740069154521856,0.011547954610530042,0.9753851696991157,-4.258560405500741,0.5329870714719459
-1,2,260,4.0,0.6955633660589662,-0.14380168460229883,0.9707708525710763,-4.9853561512489275,0.5375064571323717
-1,2,260,4.5,0.6514319733665028,-0.2989843185503159,0.9663200363513275,-5.705982299659734,0.5413147280121537
-1,2,260,5.0,0.6069948352151604,-0.45433404525888604,0.961976166595422,-6.417141800503439,0.5447224869645065
-1,2,270,0.5,1.0000731963103908,0.8072516997414638,0.9993417541498757,-0.14448832376414875,0.621387922312891
-1,2,270,1.0,0.9510617879311547,0.7639602707554376,0.9948986988213334,-0.4873581043651747,0.5235086963168352
-1,2,270,1.5,0.9015339947229825,0.5999356442534423,0.9904556434927915,-1.2542801683173594,0.5209791972392033
-1,2,270,2.0,0.8520062015148092,0.4336161903945144,0.9860125881642493,-2.021202232269509,0.5374507080638612
-1,2,270,2.5,0.8024784083066369,0.26729673653558667,0.9815695328357055,-2.7881242962217114,0.5537684286761998
-1,2,270,3.0,0.7529506150984646,0.1009772826766594,0.9771264775071642,-3.555046360173885,0.5671211597501538
-1,2,270,3.5,0.7034228218902929,-0.06534217118226746,0.9726834221786254,-4.321968424126018,0.5777262311295414
-1,2,270,4.0,0.6538950286821208,-0.2316616250411948,0.9682403668500791,-5.088890488078177,0.5861911006598804
-1,2,270,4.5,0.6043672354739488,-0.3979810789001216,0.9637973115215338,-5.8558125520303985,0.5930414908351217
-1,2,270,5.0,0.5548394422657764,-0.5643005327590493,0.9593542561929916,-6.62273461598258,0.5986709128050578
-1,2,280,0.5,0.9963880890407703,0.8215799595712131,0.998027911733245,-0.16511375411942394,0.6197219520793082
-1,2,280,1.0,0.944159529894422,0.7541557043487646,0.9923958503495606,-0.47346340287054794,0.5433188191295137
-1,2,280,1.5,0.8909383736587894,0.5819078393547401,0.9877096564587196,-1.237697000233129,0.5601253405797995
-1,2,280,2.0,0.837694689033053,0.4097315715035901,0.9847455453546214,-2.016826089329777,0.5828130099770864
-1,2,280,2.5,0.7844032509751497,0.23754886985005833,0.982958746778238,-2.801540623062532,0.6015731089864778
-1,2,280,3.0,0.7314065545785894,0.06529582536945097,0.9757112628323571,-3.5234484543311653,0.6054285260322841
-1,2,280,3.5,0.6781848695772933,-0.10688667436329008,0.9707311891660025,-4.285893504489291,0.6203193982260372
-1,2,280,4.0,0.6249678703376417,-0.27908910116283214,0.9657489597550474,-5.048429601477271,0.6318966991278978
-1,2,280,4.5,0.571751518629951,-0.4513109565898945,0.9607567034521807,-5.811036895466759,0.641125494270068
-1,2,280,5.0,0.5185353781530287,-0.623551598504542,0.9557489949804118,-6.573707964226035,0.6486567404872482
-1,2,290,0.5,0.9948168793085453,0.8354833367235858,0.9970107183685237,-0.19870002923263191,0.6164561961794075
-1,2,290,1.0,0.9399698264341249,0.7527046756447443,0.9939317136599704,-0.4249770457704649,0.5363073034392484
-1,2,290,1.5,0.8848274917833698,0.5796504296842894,0.9894957157935057,-1.1442895783854272,0.5502129402766689
-1,2,290,2.0,0.8295144033137672,0.4067893040215422,0.9841307056545318,-1.8764739466295755,0.5980925266192992
-1,2,290,2.5,0.774207223710181,0.23389124717054116,0.978730881210986,-2.608780612478308,0.6312478007952673
-1,2,290,3.0,0.7188984084713675,0.06095644267068641,0.9732615618522024,-3.3411709657977338,0.654219667420481
-1,2,290,3.5,0.6635897710234433,-0.11201183892172398,0.9677248121249865,-4.073709244642366,0.6708549683728585
-1,2,290,4.0,0.6082830283815623,-0.2850081405246264,0.9621416626080658,-4.806519948096597,0.6834500116819264
-1,2,290,4.5,0.5529793942898129,-0.45802680703110665,0.9565371651496076,-5.539733937339121,0.6933544292353894
-1,2,290,5.0,0.49767967225104315,-0.6310628872443212,0.9509244267983047,-6.273401956102575,0.7013799914250853
-1,2,300,0.5,0.9944574232882911,0.8503966664371023,0.996923384016643,-0.20866136650516298,0.6020753059096402
-1,2,300,1.0,0.9393319265144866,0.761602780586665,0.9944163296307715,-0.3067340987859902,0.5023159243112257
-1,2,300,1.5,0.8836063097512182,0.5933184998006573,0.9888239447412792,-0.9863903460977502,0.5822965351963135
-1,2,300,2.0,0.8278861528632664,0.42498155547816685,0.9831238806646736,-1.6661416325249971,0.6418697309107804
-1,2,300,2.5,0.7721632561493227,0.2565904184751334,0.977275915796553,-2.3460262199656627,0.6786609403338468
-1,2,300,3.0,0.7164427287460684,0.08815380266287982,0.9713419481606221,-3.0263007919126688,0.7027019105380972
-1,2,300,3.5,0.6607277623381342,-0.08031686552060242,0.9653810258256779,-3.7071475638571436,0.7195209529343879
-1,2,300,4.0,0.6050200961572798,-0.24881195202543238,0.9594299339482943,-4.388604486923468,0.7319961305788224
-1,2,300,4.5,0.5493204812785905,-0.41732445209765984,0.9535277290934536,-5.070676639193939,0.7416364312707968
-1,2,300,5.0,0.4936290076361658,-0.5858495922994398,0.9476515832778559,-5.753382968259463,0.749370388271647
-1,2,310,0.5,0.9951568228365022,0.8648931671773183,0.9984217378372906,-0.1800713606876979,0.5838300395091625
-1,2,310,1.0,0.9418965473778544,0.7809576656814271,0.9943135578192197,-0.16017836529452142,0.5059814809434493
-1,2,310,1.5,0.8874600363147574,0.6223340990213992,0.9885801480715777,-0.7666759634877544,0.6180063398276562
-1,2,310,2.0,0.8330160021568573,0.4636389511611917,0.9826046163606914,-1.3732336505156046,0.6860335784122475
-1,2,310,2.5,0.7785744583032123,0.3048801419499088,0.9764982460527315,-1.9802253597402966,0.7238461096522273
-1,2,310,3.0,0.7241414164401317,0.14607591813791015,0.9703716193654177,-2.587847415186694,0.747102296865967
-1,2,310,3.5,0.6697195864181352,-0.012758665217350126,0.9643041568989789,-3.196196470421307,0.7627644760543009
-1,2,310,4.0,0.6153096470423937,-0.17161356617165766,0.958284688747917,-3.8052385879342454,0.7740470135246708
-1,2,310,4.5,0.5609113747724479,-0.33048232315478177,0.9523086863961817,-4.41494995170221,0.7826120317766722
-1,2,310,5.0,0.5065235966008763,-0.48936126239993083,0.9463695268895604,-5.025335162125652,0.7893739202160045
-1,2,320,0.5,0.9982445884610731,0.8795924954189909,1.0010491289854437,-0.1610447003175064,0.5647256911353501
-1,2,320,1.0,0.9470963336803637,0.8094185829896635,0.9945424699474906,0.023148045429959095,0.5056819405554539
-1,2,320,1.5,0.896269152355281,0.6658155553911969,0.988768415762364,-0.4916397651834619,0.6533857314249533
-1,2,320,2.0,0.8447580503794925,0.5215901326417577,0.98272232544964,-1.0066115382978493,0.7266636684581914
-1,2,320,2.5,0.7932554232678141,0.37729851874793646,0.9766127409608971,-1.5221479842759098,0.7627689303320194
-1,2,320,3.0,0.7417668447715657,0.23296431134828693,0.9705755986090527,-2.0383924559471094,0.7834573513659657
-1,2,320,3.5,0.6903057547678204,0.0886063481482543,0.9646045430643292,-2.555317769111054,0.7967492334412324
-1,2,320,4.0,0.6388356564133644,-0.05577473702976969,0.9586906819947412,-3.0729072583859223,0.8060277685235265
-1,2,320,4.5,0.5873908646281497,-0.2001646597088089,0.9528230548762187,-3.59116198506923,0.8128963746872502
-1,2,320,5.0,0.5359577688119446,-0.34456307273714665,0.9469918965604567,-4.110071105267226,0.8182247246200494
-1,2,330,0.5,1.001807135571596,0.8931708773947965,1.0027653156041318,-0.13151909807942735,0.5521763358760962
-1,2,330,1.0,0.9562515909716901,0.8473121281886403,0.9950859982974057,0.23776578072680166,0.4884800354668004
-1,2,330,1.5,0.9097703334543128,0.7224428541275502,0.9894396329167005,-0.16963575883311446,0.6827989704666867
-1,2,330,2.0,0.8627589054773859,0.597078297668345,0.9835541367621232,-0.577278412385499,0.7577743055740622
-1,2,330,2.5,0.8157610093832262,0.47164819047066997,0.9776861880581593,-0.9854558874090352,0.7896995673479061
-1,2,330,3.0,0.7687811673242538,0.3461785422102369,0.9719153634618342,-1.3942555637622525,0.806479591094457
-1,2,330,3.5,0.7218197135030705,0.22068519339134784,0.9662175688501676,-1.97144665487026,0.8167108886255694
-1,2,330,4.0,0.67487461362024,0.09517676320567772,0.9605787523484779,-2.5646743151101687,0.8235778751642864
-1,2,330,4.5,0.6279437359194844,-0.030341756970819006,0.9549848222565157,-3.1582221834453863,0.828521146351544
-1,2,330,5.0,0.5810249109101131,-0.15586751759437306,0.9494243982232665,-3.7520900839312885,0.8322682337978966
-1,2,340,0.5,1.0067472906940709,0.9033868052059261,1.0027091601198057,-0.11323972324347768,0.5465897746523847
-1,2,340,1.0,0.9677779111276467,0.8922050393045273,0.9959390736421876,0.47716292779762964,0.4301460755165225
-1,2,340,1.5,0.9270023200602331,0.7901793200931586,0.9906180380522083,0.18955574203104528,0.6944893998001852
-1,2,340,2.0,0.8857242693412408,0.6874953045446467,0.9850994736662743,-0.37447911215962026,0.7690935995071968
-1,2,340,2.5,0.8454058634911944,0.5552243048354031,0.9796633790407718,-1.0103142474915983,0.7958461233683913
-1,2,340,3.0,0.8043601929484917,0.41717999297892266,0.9743222797519641,-1.64725542226712,0.8088133202023268
-1,2,340,3.5,0.7633340368352287,0.27911496961745275,0.9690583752098333,-2.2844361006544798,0.8162940202327799
-1,2,340,4.0,0.7223250569255889,0.14103662852594628,0.9638525597540186,-2.921762111283096,0.8211232388903416
-1,2,340,4.5,0.6813305386990367,0.0029490780372876113,0.9586888894486957,-3.5592421201885514,0.8244910474743953
-1,2,340,5.0,0.6403480779930217,-0.13514507522883074,0.9535558751297485,-4.196861558361231,0.8269738721595925
-1,2,350,0.5,1.0141093711411855,0.9137504157751472,1.000978091386684,0.3443614850475616,0.7305657838257333
-1,2,350,1.0,0.9802693761894492,0.9427876116195,0.9970907426778094,0.6948472481285645,0.2934645965756676
-1,2,350,1.5,0.9472960805892466,0.8483270548521141,0.9922885801567578,0.18187463687181166,0.6709844027642794
-1,2,350,2.0,0.9142602784664331,0.7161918170551389,0.9873200893645967,-0.47643972300665,0.7448059497023319
-1,2,350,2.5,0.8808048966309611,0.5844618673823885,0.9824645729847042,-1.1375399088913318,0.7696201082995727
-1,2,350,3.0,0.8468322003641946,0.45230838067968926,0.9777034877150722,-1.7994409290826803,0.7815129064316237
-1,2,350,3.5,0.8128766885054638,0.32014774819942887,0.9730196537046613,-2.4613234777943536,0.7882564624593804
-1,2,350,4.0,0.7797416119899837,0.188212784758604,0.9683921151984928,-3.123167911353218,0.7924602461747193
-1,2,350,4.5,0.7459254137657472,0.056035339342450474,0.9638043077066998,-3.7849502732125644,0.7954298273293484
-1,2,350,5.0,0.7121210977926046,-0.0761470441015308,0.9592449300745943,-4.446659414558363,0.7975961021660043
-1,3,0,0.5,1.0130307776692713,0.9200469315556931,1.0005756423556589,0.3433503045826818,0.7932580480400855
-1,3,0,1.0,0.9996358673226047,0.9986276517152002,0.9974001093243432,0.6276979332161456,0.49494113694190034
-1,3,0,1.5,0.9854434183957025,0.8805587937250117,0.9941642946683933,0.2032082616281592,0.5313191224450509
-1,3,0,2.0,0.97118692328541,0.760113521639751,0.9908150421822155,-0.400051738975046,0.6489792728124768
-1,3,0,2.5,0.9568909007183886,0.6395759223919992,0.9873895313078682,-1.0036740266479498,0.6902734937675514
-1,3,0,3.0,0.9425809384357875,0.5189624204317702,0.983931190957291,-1.6073993785370888,0.7102463771443279
-1,3,0,3.5,0.9282765502435635,0.3982981273731958,0.980465817415662,-2.2110481299778737,0.721809059171269
-1,3,0,4.0,0.9139884729183757,0.2776147879071609,0.977005340729173,-2.8145327268185234,0.7293131877093847
-1,3,0,4.5,0.8997181416425905,0.1569409521661289,0.9735543491975189,-3.417825924190131,0.7345853805767524
-1,3,0,5.0,0.8854608730884114,0.0362938929141039,0.9701139912587458,-4.02093009040005,0.7385082374947718
-1,3,10,0.5,1.0217697207238559,0.9264663480140647,1.0016172125290201,0.34098316887718066,0.853461865953437
-1,3,10,1.0,1.01541878843478,0.9869652145675771,0.9998607104533355,0.6241738969006672,0.541324631765641
-1,3,10,1.5,1.0078090520764826,0.9077083311416576,0.9978524039742854,0.254186686784715,0.45073879076089995
-1,3,10,2.0,0.99894282898729,0.7960907299723107,0.995727075966787,-0.3303873161373386,0.5387350333096397
-1,3,10,2.5,0.9905759972485716,0.6843571688136084,0.9935184658553619,-0.9145979860379727,0.5842509816009045
-1,3,10,3.0,0.9830296324604937,0.5726503079166151,0.9912690506989832,-1.498209679813005,0.6092772691968598
-1,3,10,3.5,0.9747951497045994,0.46071606850364827,0.9890049966734324,-2.081044421969326,0.6255303074303066
-1,3,10,4.0,0.9671489397609855,0.3489322380736233,0.9867387842955282,-2.663009501767664,0.6364623836498303
-1,3,10,4.5,0.9595206453167671,0.23714815644312448,0.9844754305548719,-3.2440723313016155,0.6445291268884443
-1,3,10,5.0,0.9519066310802219,0.12538437475278363,0.9822163749128315,-3.8242313416606937,0.6507798444611056
-1,3,20,0.5,1.0298684314955577,0.9288525263037949,1.003106619644955,0.33015654842860426,0.8832077616946833
-1,3,20,1.0,1.0277684730919792,0.9668276589538215,1.0024401828963292,0.5797405849192997,0.6496089150467611
-1,3,20,1.5,1.026479791034009,0.9385937001226246,1.0017293451763356,0.34723401326838943,0.47957503316534733
-1,3,20,2.0,1.0252780920056952,0.8449989284137857,1.0009047975588743,-0.19008928669933703,0.48965738873073866
-1,3,20,2.5,1.0245143575614741,0.7457133276156168,0.9999904703034236,-0.7373948829269587,0.5131469547596351
-1,3,20,3.0,1.0237299385406184,0.6463462619370042,0.9990251634918876,-1.2835070009243494,0.5317562582302988
-1,3,20,3.5,1.02294340701557,0.5469114097263327,0.9980355122176967,-1.8282556509572612,0.5456658833062398
-1,3,20,4.0,1.0221677741524393,0.44743208244383664,0.9970353217645977,-2.3715385928178425,0.5563259107736371
-1,3,20,4.5,1.0214086716308337,0.3479361524792226,0.9960307298713886,-2.913311354150118,0.5647879968722116
-1,3,20,5.0,1.0206651122009547,0.2484473406179375,0.9950239601891615,-3.4535632240193728,0.5717269767135453
-1,3,30,0.5,1.0357204389299661,0.9285325885070568,1.0044299419524203,0.3107741359377411,0.8969076921124324
-1,3,30,1.0,1.0408820339051614,0.9502352366071427,1.0050597167986486,0.3864324399397263,0.7158125931939663
-1,3,30,1.5,1.0466821595059896,0.9136409859638895,1.0056749058876293,0.05651374839245561,0.550893700716026
-1,3,30,2.0,1.0528741681046612,0.8789155250627049,1.0061887694959986,-0.27540784873939994,0.5073403023103426
-1,3,30,2.5,1.0590236134356303,0.8223435318656485,1.0066103685910393,-0.6088459478288313,0.5015008009188957
-1,3,30,3.0,1.0651474745097593,0.7383379323274564,1.0069705020576358,-0.9709215865278782,0.5047776183326507
-1,3,30,3.5,1.0712616577520386,0.6542621927598457,1.0072951384478352,-1.4618137020652555,0.51010520572739
-1,3,30,4.0,1.077379195465787,0.5701292909181892,1.0075997607911698,-1.9508319674244579,0.5156374600045895
-1,3,30,4.5,1.083508509600074,0.4859597252218698,1.0078922625870121,-2.437916052362716,0.5208906468960781
-1,3,30,5.0,1.089652561845399,0.4017763353012679,1.0081762018065203,-2.923040780172403,0.525768271739861
-1,3,40,0.5,1.0410974521026326,0.92577649483488,1.0057447056980842,0.2832634858029018,0.902850561264979
-1,3,40,1.0,1.0538456440482074,0.9350970541728187,1.0076392374518155,0.21336718693849657,0.7622601813127878
-1,3,40,1.5,1.0667917392902018,0.8936667696049281,1.0095640005521844,-0.20350717443361302,0.6218029888450679
-1,3,40,2.0,1.0797121145902502,0.852274689925131,1.01141017144598,-0.6226651572548921,0.5599061042599552
-1,3,40,2.5,1.092593703619283,0.8108986183895239,1.0131707339420342,-1.0435795180540497,0.5347422493908472
-1,3,40,3.0,1.1054467079991617,0.7695377577674615,1.0148629501365953,-1.465906624247057,0.5242167994754717
-1,3,40,3.5,1.1182827176978298,0.728194234316236,1.0165085570081782,-1.8894884474946034,0.5200094529374752
-1,3,40,4.0,1.1311124795787668,0.686867113842187,1.0181237901650804,-2.3142654692351474,0.5188155774515825
-1,3,40,4.5,1.1439450175179757,0.6455512320962791,1.0197185321685431,-2.7402217142908447,0.5191872405041361
-1,3,40,5.0,1.15678655519065,0.5807369168825421,1.0212981879306193,-3.1673583598353563,0.5204301206346524
-1,3,50,0.5,1.047635601325236,0.9206384007024894,1.0070182057022476,0.24802263230973293,0.9070056981770628
-1,3,50,1.0,1.0664780937589815,0.9243258792263281,1.010102572018658,0.06585632103940182,0.797595253018399
-1,3,50,1.5,1.085712856409604,0.8774720931846797,1.0132721671220986,-0.4247611663340946,0.683676485852233
-1,3,50,2.0,1.1049658400986144,0.8306673636850795,1.01639577992484,-0.917806653691997,0.6208892550020724
-1,3,50,2.5,1.1241915929288375,0.7838798628585223,1.0194535633835864,-1.4128003834099716,0.5878649868533542
-1,3,50,3.0,1.1433905467204437,0.7371024524881564,1.0224467609138277,-1.9093344183845624,0.5695428823698975
-1,3,50,3.5,1.1625688514115584,0.6903346368849407,1.0253868230896561,-2.4071785393728864,0.5588537735099536
-1,3,50,4.0,1.1817332485433527,0.6435766041667668,1.0282869097297336,-2.9062282226402982,0.5524475068599116
-1,3,50,4.5,1.200890286046919,0.5968270382800468,1.0311575376549649,-3.4064447997251364,0.5486215030273851
-1,3,50,5.0,1.220045971328784,0.5500826987194164,1.03400586152118,-3.9078202676967617,0.5464454084627596
-1,3,60,0.5,1.0526131881455352,0.9127059277677524,1.009916995555249,-0.24465859777117174,0.7697030179369267
-1,3,60,1.0,1.0770786720394296,0.9151591275974698,1.0123886013707586,-0.05163761482344723,0.8264091971400789
-1,3,60,1.5,1.1028786257688623,0.865560819138132,1.016683690241528,-0.6004782143776932,0.7361297233118046
-1,3,60,2.0,1.1278567688928214,0.8147565022885987,1.0209781802054378,-1.1516215907256904,0.679275847334387
-1,3,60,2.5,1.152836280071195,0.7639767801941788,1.0252366383736544,-1.7047978008670577,0.6451924003676145
-1,3,60,3.0,1.177799690305721,0.71320814824555,1.0294506201854565,-2.25964115041572,0.6239506687838556
-1,3,60,3.5,1.2027456736180262,0.6624460697373974,1.0336190415940743,-2.815847188326959,0.6100955019399852
-1,3,60,4.0,1.2276763547139293,0.6116891556178201,1.0377458291406225,-3.373223515758487,0.60072821268676
-1,3,60,4.5,1.2525946514624464,0.5609368301490463,1.041837181808918,-3.9316672050454193,0.5942431919936682
-1,3,60,5.0,1.2775036576141143,0.5101882668143828,1.0458993290642387,-4.491130530236964,0.5897016332200513
-1,3,70,0.5,1.0577791263931378,0.9028639955098092,1.008122840624222,-0.25894952966646695,0.8132861377286126
-1,3,70,1.0,1.0869956441302382,0.9102576143078683,1.0144703045732668,-0.13564681385657879,0.8495830413616067
-1,3,70,1.5,1.117856760283621,0.8583199381351447,1.0197164213212135,-0.725487201354688,0.7801761626817212
-1,3,70,2.0,1.1477125617269173,0.8050502852695721,1.0250151558780807,-1.3170910557084994,0.731809933859937
-1,3,70,2.5,1.1776429100327208,0.751808624528867,1.0303179793540354,-1.9104229904281886,0.6999931238784425
-1,3,70,3.0,1.2075911764247553,0.6985859791900648,1.0356054370648813,-2.5053773898437344,0.6786059254593113
-1,3,70,3.5,1.237538438072555,0.6453733485385463,1.0408710973496376,-3.1017722080380694,0.6637296534011418
-1,3,70,4.0,1.2674789848604866,0.5921666119299499,1.0461121253490222,-3.699404627116814,0.6530508616785957
-1,3,70,4.5,1.2974112370970807,0.5389637185199334,1.0513272982516122,-4.298097448091204,0.6451870349186276
-1,3,70,5.0,1.327335114949618,0.48576357716825846,1.0565167926223087,-4.897717853491939,0.639283086906061
-1,3,80,0.5,1.0620946356849472,0.8910364871774371,1.008439686398022,-0.23997441670390685,0.8506344174556755
-1,3,80,1.0,1.095415046042558,0.9087436781952284,1.0152831758521979,-0.25934273676867037,0.7806806825796242
-1,3,80,1.5,1.1291782929888594,0.8546919427575609,1.0246369109328193,-0.806994353791448,0.727963114060434
-1,3,80,2.0,1.16300987292172,0.8007022505644169,1.028490670225903,-1.4098800701245173,0.7766383285495148
-1,3,80,2.5,1.1969447769824417,0.7467533278656604,1.034603547264935,-2.02433032217617,0.7493711240743833
-1,3,80,3.0,1.231986287637155,0.6937431319061047,1.0407355150411917,-2.639692413512147,0.7298477362574909
-1,3,80,3.5,1.265920482501776,0.6396824760219074,1.046877923846753,-3.25597103691086,0.71536110072154
-1,3,80,4.0,1.2998868360468654,0.5856290322177893,1.0530229871507086,-3.873171481929948,0.7043905946961051
-1,3,80,4.5,1.3338735120299796,0.5315841227682058,1.0591655732057503,-4.491286210773984,0.6959041208108687
-1,3,80,5.0,1.3678708019854633,0.4775454772665776,1.0653027125883643,-5.11028970842958,0.6892214744022986
-1,3,90,0.5,1.065431277137208,0.8782422390843608,1.009565938800518,-0.16629502701712892,0.8815991258588753
-1,3,90,1.0,1.102054356816528,0.9106455362065385,1.0164008253374899,-0.19268809483739163,0.8472935558551957
-1,3,90,1.5,1.139071390812844,0.8574947408551685,1.023235711874464,-0.7997936280985845,0.8106696398496228
-1,3,90,2.0,1.1760884248091599,0.8043439455037984,1.0300705984114331,-1.40689916135976,0.7836257470948438
-1,3,90,2.5,1.2131054588054757,0.7511931501524284,1.0369054849484074,-2.014004694620955,0.7642252461501627
-1,3,90,3.0,1.2501224928017916,0.6980423548010583,1.0437403714853817,-2.6211102278821454,0.7499887679516026
-1,3,90,3.5,1.2871395267981076,0.6448915594496882,1.0505752580223549,-3.228215761143363,0.7392217824749018
-1,3,90,4.0,1.324156560794423,0.5917407640983181,1.0574101445593216,-3.835321294404507,0.7308455398526233
-1,3,90,4.5,1.3611735947907384,0.5385899687469482,1.0642450310963034,-4.442426827665809,0.7241675013492834
-1,3,90,5.0,1.398190628787055,0.48543917339557807,1.0710799176332704,-5.049532360926901,0.7187310887791464
-1,3,100,0.5,1.0678307737710966,0.8634039249737417,1.010567194219874,-0.11113896645981444,0.898461642819086
-1,3,100,1.0,1.1061929231846117,0.8840767856793804,1.0181265688817145,-0.17316361991301,0.8832193945894316
-1,3,100,1.5,1.1446384182463518,0.8647260831392486,1.0252126566598045,-0.7931422829031206,0.8412360750264076
-1,3,100,2.0,1.1843825338406881,0.8149598169072172,1.0320368673675295,-1.4141382852448485,0.804448845236992
-1,3,100,2.5,1.223725717772281,0.7651581626353484,1.0376138003915651,-1.9996552724228056,0.7616987599624713
-1,3,100,3.0,1.2631124571723686,0.7144942949417972,1.0471322846870486,-2.618381521484494,0.7533724440266311
-1,3,100,3.5,1.3019431017241847,0.6632626772860152,1.0534650723382295,-3.2091133107652197,0.7527292022022494
-1,3,100,4.0,1.3409927266995307,0.6125468499166624,1.0599730213364909,-3.7785600032036135,0.7516808661605697
-1,3,100,4.5,1.3789084149089983,0.5612045665909098,1.066789649370365,-4.350527882492331,0.7505895806096607
-1,3,100,5.0,1.4177661666795238,0.5104313140853123,1.0736958127201721,-4.924116803170975,0.7509922283381202
-1,3,110,0.5,1.0683450835111359,0.8464392341783502,1.0110683348018723,-0.16452277400031964,0.9015907452785203
-1,3,110,1.0,1.1079590687110399,0.8550944640216872,1.0179553085065294,-0.6133216861598308,0.8654262060312181
-1,3,110,1.5,1.1484061341763088,0.8618995696020643,1.025884891436173,-1.1416653369404675,0.8124460639903981
-1,3,110,2.0,1.188034858317452,0.8317596477774765,1.0318008895407635,-1.276333193243608,0.8168840925178842
-1,3,110,2.5,1.2267576722156424,0.7841885400620542,1.0383416548681654,-1.8017135300747915,0.8201992364923298
-1,3,110,3.0,1.2662927250786926,0.7373621963130222,1.0449816545018429,-2.3426913725505596,0.8236276595932347
-1,3,110,3.5,1.3058314441374415,0.6905652250792478,1.051534302319882,-2.8824173725127284,0.8260272138802297
-1,3,110,4.0,1.3453586983146486,0.6437979718801516,1.057835431395509,-3.426763621600339,0.8278472735458513
-1,3,110,4.5,1.3848533228368616,0.5970615231026657,1.0639704354077422,-3.9683510707831267,0.8291438060610952
-1,3,110,5.0,1.424295806272109,0.5503489656469541,1.0698695855433795,-4.515615946663159,0.8301576246031388
-1,3,120,0.5,1.0673283084589809,0.8290710865749583,1.0109185171342816,-0.34547935293135995,0.8921458639075168
-1,3,120,1.0,1.1077355508199964,0.8232966328879265,1.0183388453717552,-1.0944416008431703,0.8375159469007678
-1,3,120,1.5,1.1469372533732898,0.8149933316627967,1.023695883698138,-1.2510442505750927,0.8546447698650336
-1,3,120,2.0,1.1850873947234175,0.8067610240500254,1.0300375278589007,-1.303569321401111,0.8652927242791534
-1,3,120,2.5,1.2240972572211355,0.7991568604190837,1.0361269217473894,-1.5289038873050567,0.8715752122277893
-1,3,120,3.0,1.263065883306523,0.7696419086262073,1.041604365752106,-2.026976634246192,0.8746325647641575
-1,3,120,3.5,1.3019928909574852,0.7285679255014926,1.0470058558277995,-2.521650330808858,0.8779334257384017
-1,3,120,4.0,1.3388532830241946,0.6850236174100711,1.0527158592106833,-3.017252129763411,0.8758261028596552
-1,3,120,4.5,1.3801055115214629,0.6432023677825462,1.058513985361669,-3.511181669034211,0.8732143497830555
-1,3,120,5.0,1.4218667772427205,0.6017395558755365,1.0642484342101497,-4.007110106864655,0.871722301490955
-1,3,130,0.5,1.0671883058114529,0.8170271899181625,1.010330902150115,-0.547420238982454,0.880949860153337
-1,3,130,1.0,1.1043261749329059,0.792294177170346,1.016753438103196,-1.186777294845289,0.8577618493089942
-1,3,130,1.5,1.1409280990918333,0.7689154616002921,1.0220087544867167,-1.2623488783432808,0.8833309190045486
-1,3,130,2.0,1.1782230524142434,0.746153609321551,1.0272497622579695,-1.3182624540131065,0.8939265761242975
-1,3,130,2.5,1.2154310275107136,0.72406007734523,1.0319444557811437,-1.6896174880761197,0.8974022359447064
-1,3,130,3.0,1.2508572176406163,0.7075145531269357,1.0368078777222285,-2.1827706560826794,0.8980550721810769
-1,3,130,3.5,1.290185674746993,0.6746663675496231,1.041906430903746,-2.655711018965714,0.8949271481547132
-1,3,130,4.0,1.3314811651058964,0.641542429152177,1.0469443806765748,-3.1169137350127234,0.8941629797075729
-1,3,130,4.5,1.3675286735104644,0.6239179281090317,1.0521386020572747,-3.5725372502596624,0.8953300590169831
-1,3,130,5.0,1.405052448147071,0.600839205042189,1.0580496711784124,-3.521915780582256,0.9028431303437968
-1,3,140,0.5,1.0645290999378636,0.8032389189800877,1.0095379510944151,-0.6958946133838856,0.8710349568195956
-1,3,140,1.0,1.0987621206870606,0.7633543128799071,1.0147829866919476,-1.2092176437077138,0.8740665324307021
-1,3,140,1.5,1.1323846030864897,0.7254623918674089,1.0195807887948363,-1.2669251084884343,0.8957818946276567
-1,3,140,2.0,1.1667771542614858,0.6887007897610918,1.0235918818229326,-1.6146804115482303,0.9011120087740531
-1,3,140,2.5,1.1992712079366563,0.6581907524128833,1.027354398834501,-2.2014263585899156,0.9003508277801981
-1,3,140,3.0,1.2363153868489387,0.6088297499077874,1.0315983328796674,-2.7723223414290623,0.8970677639237553
-1,3,140,3.5,1.275249928668428,0.5639927709641623,1.0358780525604137,-3.3178434145648388,0.8973370639307057
-1,3,140,4.0,1.3075408684386278,0.5308649543850147,1.0409811650514107,-3.4031718082690747,0.9082666685228791
-1,3,140,4.5,1.3422629576514138,0.49322591626133705,1.045213677041277,-3.920715512248849,0.9069794451112618
-1,3,140,5.0,1.3770078649367492,0.45547758817513473,1.0494363495290866,-4.439118590117484,0.9056481473987166
-1,3,150,0.5,1.0622598802544092,0.7895878209653444,1.0086188829242413,-0.7880365228220148,0.8631772350858341
-1,3,150,1.0,1.0904895706432371,0.7365577440990736,1.012958341029828,-1.2101523746074907,0.8760133820063206
