x,y,theta,mag,J,min_J,J3,min_J3,J9,min_J9,correlation_J_J3,correlation_J_J9,correlation_J3_J9
-3,-3,50,3.5,0.8500918259925043,0.21838349387645975,0.5422448464051657,-0.5869847820738898,-0.4386061534308407,-3.7277353933573187,0.889224753786732,0.6957660361239301,0.9256797036775107
-3,-3,50,4.0,0.8234693761644408,0.09723819075902483,0.4608822003953328,-0.8294138576897558,-0.6666880885088358,-4.424826492053982,0.8907471130081732,0.7040892283217488,0.9306066646626419
-3,-3,50,4.5,0.7968671920556284,-0.02390252394414323,0.37941664283909515,-1.0718905815731274,-0.9698138125383722,-5.206569289195386,0.8920087081790549,0.6953367026409552,0.9237274125590782
-3,-3,50,5.0,0.7702738988932538,-0.14503682915781138,0.29784879944524156,-1.3144502707490147,-1.2097945106435544,-5.925274205316445,0.8930370488447519,0.7050552850391418,0.9269769921111289
-3,-3,60,0.5,1.0112355488941018,0.9258656141362464,1.0264544445536326,0.7952882294284389,0.9584789898982904,-0.03553468222495793,0.9727217630247861,0.6888551259983843,0.7613004763302105
-3,-3,60,1.0,0.9855837734673112,0.807903079195968,0.949260881911203,0.5953023142715025,0.8074818956479927,-0.22820400762989917,0.9238064628858114,0.6132242362859716,0.8144950351941757
-3,-3,60,1.5,0.9601032076118654,0.6782700144853434,0.8717121436772862,0.33546653060676396,0.5883921500400379,-0.9772831984989566,0.8999852605258036,0.6299701845104729,0.8749120002668233
-3,-3,60,2.0,0.9338129893868091,0.5488346495597524,0.7934695017607737,0.07304419034942086,0.36865283742637667,-1.7269044934949647,0.8938644266889416,0.6663243959995463,0.9059368003450677
-3,-3,60,2.5,0.9077770785652772,0.4193464234008345,0.7153969816268934,-0.18877927864416433,0.14869891559820644,-2.476569178569426,0.8904909413893175,0.6869982910400122,0.9219549702447407
-3,-3,60,3.0,0.88168678746877,0.28992886713235666,0.6367032484093124,-0.4500491754319485,-0.17980851579552987,-3.3459792742670835,0.8896993620735152,0.6811708596490669,0.9154448974924031
-3,-3,60,3.5,0.855718423587823,0.1605123666494524,0.5577881958395314,-0.7106877811802019,-0.4030044159032261,-4.098193053428089,0.8900363867253701,0.6955961220164463,0.9256351397482178
-3,-3,60,4.0,0.829818826270439,0.03109572206024671,0.478790623149101,-0.970972582390999,-0.6254527228691797,-4.853292305256696,0.8907845680087156,0.7039097127506658,0.9311992939264696
-3,-3,60,4.5,0.8039599933012129,-0.09831893633226718,0.3997393602004554,-1.2311134740700722,-0.8506456110901119,-5.605798621599119,0.8916116761476259,0.7087147899447878,0.9341961143900479
-3,-3,60,5.0,0.7781256051882559,-0.2277293173103051,0.3206319761264944,-1.4912235490180088,-1.0738408367383907,-6.3546309004022765,0.8923920009528776,0.7132535262340778,0.9366953430508625
-3,-3,70,0.5,1.0127230816504482,0.9183426556394466,1.0304966167197684,0.7730544576085705,0.9841893515030059,0.0011818179961670275,0.9734630912350845,0.7443577945964028,0.8112957053858912
-3,-3,70,1.0,0.9888414510689513,0.799148297418736,0.9573592906039206,0.5735327236473107,0.7477750606417658,-0.38141813092614185,0.9375286693524255,0.5595482998387158,0.776592377517388
-3,-3,70,1.5,0.964501497141425,0.6654642521788775,0.884222062977364,0.3059100264411282,0.6195943941466971,-1.0720784589130468,0.908170780073169,0.6398632910430877,0.8731531956223431
-3,-3,70,2.0,0.9404302140575578,0.5315501278546836,0.8103642189069453,0.03571888086989188,0.4109597396878204,-1.8526688833608018,0.9007228515283079,0.6606666966243276,0.8979895061950502
-3,-3,70,2.5,0.9162840210736961,0.3977914711948983,0.7364104878371884,-0.23543424924544087,0.20194303901225458,-2.633582495896904,0.8976189754625354,0.6786730037658449,0.912177528413271
