x,y,theta,mag,J3,min_J3,J9,min_J9,correlation_J3_J9
-1,1,270,2.0,0.9821390777430042,-0.06766203082157954,0.9774997359746206,-2.265546901720783,0.8790308677308234
-1,1,270,2.5,0.9714378926721031,-0.3663856031007351,0.970474122253479,-3.104010766005759,0.8748511983059191
-1,1,270,3.0,0.960736707601201,-0.665109175379865,0.9634485085323387,-3.942474630290729,0.8729986494793357
-1,1,270,3.5,0.9500355225302939,-0.9638327476590208,0.9564228948112024,-4.780938494575694,0.8721965760096846
-1,1,270,4.0,0.9393343374593944,-1.2625563199381622,0.9493972810900612,-5.619402358860669,0.8718980242960933
-1,1,270,4.5,0.9286331523884965,-1.5612798922172662,0.9423716673689225,-6.457866223145663,0.8718508114819615
-1,1,270,5.0,0.917931967317589,-1.860003464496455,0.9353460536477779,-7.296330087430619,0.8719312341744566
-1,1,280,0.5,1.0139830133201642,0.5532107604830152,0.9967798252602914,-0.11630839248288705,0.9505586365154518
-1,1,280,1.0,1.0030150537694302,0.5200152216356138,0.9880915391371278,-0.5685990490349242,0.8949943270299954
-1,1,280,1.5,0.9898989564322918,0.21038680936999846,0.9796163172244028,-1.390797348688046,0.8737437189265482
-1,1,280,2.0,0.9765513817833765,-0.09902539371755219,0.9713432252434089,-2.2140683303477737,0.8689578303593812
-1,1,280,2.5,0.9635820522721054,-0.40820837793631054,0.9638641445407502,-3.0391586080624764,0.8701127495074416
-1,1,280,3.0,0.950618712892538,-0.7167670659864995,0.9577896706823429,-3.876112213462909,0.8725375450276766
-1,1,280,3.5,0.9382596914187953,-1.0260517799243987,0.9524163322601313,-4.72224313836153,0.8742415283855562
-1,1,280,4.0,0.925857817194744,-1.3350063263961656,0.9461320385916139,-5.568111638128576,0.8753681563800384
-1,1,280,4.5,0.9140795803813945,-1.6457041529187835,0.9393855618430104,-6.414897377756875,0.8764534951571764
-1,1,280,5.0,0.9016106785229487,-1.9542333908159517,0.9320421329473545,-7.26406287158622,0.8771739781949679
-1,1,290,0.5,1.0140722487436058,0.5923450857399415,0.9953595314376735,-0.09532269039200927,0.9373317174027957
-1,1,290,1.0,0.998718287528436,0.5247433404886692,0.985828232230961,-0.5082851654735173,0.8654233018139998
-1,1,290,1.5,0.9838717363948054,0.21896240546367007,0.9795359506868544,-1.3072521140145374,0.859400877769424
-1,1,290,2.0,0.9702267961253299,-0.08671827978884752,0.9752779721084847,-2.118318844140682,0.8656973579676003
-1,1,290,2.5,0.9571416375297395,-0.3927385159059507,0.9685046089742899,-2.9323238800624525,0.871004826321531
-1,1,290,3.0,0.9442489001953565,-0.6989134208860658,0.9595680008543204,-3.591396117269724,0.8822454157470949
-1,1,290,3.5,0.93165506034021,-1.0056074869775042,0.9516524420485987,-4.3518357159962475,0.8865546065196481
-1,1,290,4.0,0.9178040173191402,-1.3107023156611866,0.9437151667004772,-5.10694552453654,0.8902592727581274
-1,1,290,4.5,0.9048794801335817,-1.6184120417085583,0.9357622471561012,-5.856710215648414,0.8938710850213416
-1,1,290,5.0,0.8909758313436776,-1.9234947941512213,0.9278000045779109,-6.601142468425823,0.8968497165232618
-1,1,300,0.5,1.012437944268298,0.6168217964375976,0.9944151637307956,-0.08661325773920216,0.9205410325582714
-1,1,300,1.0,0.9964783840170767,0.5495767934780489,0.9867758256002526,-0.40231613422783863,0.8400396069129719
-1,1,300,1.5,0.9819625423049665,0.25640068078028466,0.9834588397989201,-1.1540509111929702,0.8509386844269198
-1,1,300,2.0,0.9681753847453745,-0.03675536341110023,0.975031662500891,-1.822383563351579,0.8745109785554208
-1,1,300,2.5,0.9546913967693328,-0.3300621071190464,0.9670048542863853,-2.530626755036357,0.8839431571751899
-1,1,300,3.0,0.9408802913625125,-0.6238064043391495,0.9589272578109248,-3.2317243496228496,0.8921062036612122
-1,1,300,3.5,0.9260302993265191,-0.9164911878808513,0.9508176149397335,-3.92566100730488,0.8986139875831215
-1,1,300,4.0,0.9115332668442285,-1.2110949383588976,0.9426933673989921,-4.612475500036796,0.9044114293870011
-1,1,300,4.5,0.8967102833750961,-1.5056109648059441,0.9345673871394026,-5.292219787147246,0.9094522433275469
-1,1,300,5.0,0.8816172159706759,-1.798119142169062,0.9264480596252033,-5.964941048743173,0.9133975121658022
-1,1,310,0.5,1.01180578517237,0.6421668354865537,0.9939338159589635,-0.0807807699977,0.8956222916789848
-1,1,310,1.0,0.994961894046699,0.592349533391128,0.9906837571652302,-0.25074333172654995,0.8165759531586912
-1,1,310,1.5,0.9814830623774079,0.32109363016450654,0.9842292983782694,-0.9252192719668217,0.8445101328184262
-1,1,310,2.0,0.9675389479076902,0.0496016647091282,0.9756012589292755,-1.5068078966581155,0.8812259734749006
-1,1,310,2.5,0.9532469266332206,-0.22206968349777534,0.9676224058339051,-2.1336821069552445,0.8958245237514226
-1,1,310,3.0,0.9382952505919866,-0.4941168912987862,0.9595953404087404,-2.7524612007563336,0.9066723540338429
-1,1,310,3.5,0.9229468146303527,-0.7662510748801559,0.9515516545523722,-3.3631982291767635,0.9149805621512158
-1,1,310,4.0,0.9072862307164858,-1.0374525385407702,0.94351072340837,-3.9659538826600684,0.9211296350424387
-1,1,310,4.5,0.8916189265444595,-1.308477312435794,0.9354829740160219,-4.560776402131202,0.9264342646331191
-1,1,310,5.0,0.875888206333447,-1.5784056575084313,0.9274736058991563,-5.147700147679919,0.9308010678403317
-1,1,320,0.5,1.01113018275119,0.6670045297514343,0.9939473758462983,-0.07489827739665292,0.8633639866923989
-1,1,320,1.0,0.9956933239619329,0.6521098843757088,0.9930139484458788,-0.05518328640103792,0.7823230710918517
-1,1,320,1.5,0.9813966268477362,0.41048023618360935,0.9846532817217776,-0.5805402305369263,0.8648041051223151
-1,1,320,2.0,0.968462949022498,0.1692061386300373,0.9770580106132849,-1.1184036145066227,0.8936250669594054
-1,1,320,2.5,0.9535007803462417,-0.07252710450016642,0.9693740982815187,-1.6482192119466574,0.911810661124388
-1,1,320,3.0,0.9380752756536478,-0.31440013746176393,0.9616569772047618,-2.1700114798111327,0.9236648305074421
-1,1,320,3.5,0.9223608379290152,-0.5560145269888711,0.9539389140989035,-2.6838364988176635,0.9319176578824206
-1,1,320,4.0,0.9065245957347206,-0.7972532728062468,0.9462353337135574,-3.189741015097554,0.9378309741641546
-1,1,320,4.5,0.8906678663710673,-1.037696358658131,0.9385528498274373,-3.6877575169959234,0.942637894756799
-1,1,320,5.0,0.8747535206142922,-1.2778984964366313,0.9308938815830071,-4.177907447114038,0.9465283100398306
-1,1,330,0.5,1.0107837400212942,0.6889766221693059,0.9948454305052533,-0.06440170951950017,0.8407722056038648
-1,1,330,1.0,0.9965741195643614,0.7262737863157535,0.9945343749665625,0.17658022698126363,0.7334237689016373
-1,1,330,1.5,0.9840785417306458,0.52233507753483,0.986463445907162,-0.24200485102241126,0.8719010446388183
-1,1,330,2.0,0.9702069406217991,0.3180272273912172,0.9794006558651749,-0.669025762027413,0.910253745233677
-1,1,330,2.5,0.9555619172772278,0.09382568557806756,0.9722572336656394,-1.0890185812301894,0.9291913290587602
-1,1,330,3.0,0.9404084158479545,-0.20917892818852865,0.9650937415558452,-1.5020022799335286,0.9402131957229884
-1,1,330,3.5,0.9250088898504131,-0.5129689109973323,0.9579385836756648,-1.9776462612869425,0.9474088322627361
-1,1,330,4.0,0.9095267019603014,-0.8178168575107054,0.9508030925135249,-2.597718368733385,0.9525008394367103
-1,1,330,4.5,0.8939745039462466,-1.1244548090523911,0.9436910589049763,-3.2195927886135025,0.9563479816406514
-1,1,330,5.0,0.8784257926106019,-1.4313630566941518,0.9366031390230033,-3.843123511375116,0.9593195042768708
-1,1,340,0.5,1.0117656492504865,0.7062889357012772,0.9961606684055868,-0.05033106636704993,0.8231474944417623
-1,1,340,1.0,0.9993552052972363,0.8135046509719238,0.9959483335076971,0.23913967618717785,0.689166272344807
-1,1,340,1.5,0.9867576237506217,0.6442936721877724,0.9888903009420829,0.13384808618574126,0.8857118846064201
-1,1,340,2.0,0.9742093985219116,0.3207554559775716,0.9825858129202215,-0.3284527082583391,0.928821212629102
-1,1,340,2.5,0.9600547069908857,-0.0017342226199226138,0.9762083078289937,-0.9903015754977079,0.9459118982310067
-1,1,340,3.0,0.9455556624197177,-0.3249105017628735,0.9698178249614149,-1.654822209579666,0.9547776747353814
-1,1,340,3.5,0.9309378497045128,-0.6488010238419929,0.9634388968862011,-2.3213509516489284,0.9601905927399567
-1,1,340,4.0,0.9162379705507767,-0.9743132011759832,0.9570799728559032,-2.9894971672635675,0.9638764880927287
-1,1,340,4.5,0.9015320922270179,-1.2999252447623124,0.9507430956480458,-3.6590351972520914,0.9665012315451813
-1,1,340,5.0,0.8868177372950542,-1.625878550659541,0.9444279115827525,-4.329832744006104,0.9685331011331935
-1,1,350,0.5,1.0112659546530822,0.7180339741703649,0.9975485363937667,-0.033928178276444176,0.8105648203056739
-1,1,350,1.0,1.001777281451563,0.9019319851283142,0.9970338611615038,0.71519643087458,0.690702607930515
-1,1,350,1.5,0.9915995617583065,0.6149915092420529,0.9918755171670013,0.24223755021993784,0.9060835056804568
-1,1,350,2.0,0.9794448918521427,0.28205851595728726,0.9865327283230904,-0.444900246159197,0.9455012739527476
-1,1,350,2.5,0.9665393979493395,-0.05019348621142143,0.9811196019864458,-1.1352754724693876,0.9587247762483083
-1,1,350,3.0,0.9533060047650818,-0.3830028813009302,0.9756946007375383,-1.8277986679308442,0.9650213910589897
-1,1,350,3.5,0.9399629680008973,-0.7162368310662387,0.970279790985392,-2.5217980829066304,0.9686720379788125
-1,1,350,4.0,0.926532724466839,-1.051009450024714,0.9648820191779502,-3.216892288157182,0.9710651793695214
-1,1,350,4.5,0.9131101858108626,-1.3856386608319995,0.9595024192343874,-3.9128659532034664,0.9726888870644745
-1,1,350,5.0,0.8996799786465091,-1.7204790068825995,0.9541401372601113,-4.609594810704766,0.9739091165236591
-1,2,0,0.5,1.018096912077697,0.7736159009166856,1.0021126550564774,0.35239988394832444,0.9288512111048555
-1,2,0,1.0,1.0056540711028055,0.9669231861379761,0.9985166476772807,0.7124166826799225,0.2753887995915905
-1,2,0,1.5,0.9940484250927386,0.694649079985576,0.9944077134902534,0.16547785849620134,0.7926117098592702
-1,2,0,2.0,0.982272125145264,0.42705290794417783,0.990143716096882,-0.49793423220781374,0.8845398567408402
-1,2,0,2.5,0.9709802235751623,0.16088057157411306,0.9859977832799629,-1.1641037522224824,0.9132021778797011
-1,2,0,3.0,0.9599544924687056,-0.10527196750591106,0.981946499468294,-1.8307383621680895,0.9265914634498299
-1,2,0,3.5,0.949143059488248,-0.371884321754941,0.9779715665391455,-2.497147845537226,0.9343013050157796
-1,2,0,4.0,0.9368670451361218,-0.6534075512056319,0.9740514508750682,-3.1633133395772113,0.9424236977175707
-1,2,0,4.5,0.925947416161883,-0.9219087668304775,0.9701694676866399,-3.8291946668654564,0.9456402622356742
-1,2,0,5.0,0.9150901568525089,-1.1905439339069126,0.9663143971161539,-4.494778775633968,0.9480139528648996
-1,2,10,0.5,1.0214816065964982,0.7762831168938809,1.0033524650870236,0.34915681184660113,0.946167926437696
-1,2,10,1.0,1.0090914541976164,0.919938933477566,1.000177223236714,0.7079273969311594,0.685403285096289
-1,2,10,1.5,0.9978949179486147,0.7272896149845532,0.9969138038441894,0.20947050288925623,0.8157727534484539
-1,2,10,2.0,0.9875208684490014,0.4707692189877537,0.993479052372478,-0.4387414928430317,0.8806840985517593
-1,2,10,2.5,0.9775020849860264,0.21520222188694005,0.9901540974190929,-1.0893970812684857,0.9058202915366408
-1,2,10,3.0,0.9677526930443427,-0.03987489549796773,0.9869210641850984,-1.7405191920941454,0.9185338542043686
-1,2,10,3.5,0.9582197964290996,-0.29549567773685304,0.9837630104524813,-2.391255106341098,0.9262939062482951
-1,2,10,4.0,0.9472435969671013,-0.5664661923742705,0.9806590479070395,-3.0415587065432494,0.9347330503944986
-1,2,10,4.5,0.9376044492815212,-0.824130579741394,0.9775926132702887,-3.6913823129129355,0.9382699059821037
-1,2,10,5.0,0.928029014515239,-1.081939383810003,0.9745523939401889,-4.340700841130433,0.9409796844598257
-1,2,20,0.5,1.0217443335936225,0.7707296235922225,1.0057683479095116,-0.11694562295608964,0.7870579492970277
-1,2,20,1.0,1.0116871058395343,0.8635574452668119,1.002018513057608,0.5182840348173383,0.8469815094333729
-1,2,20,1.5,1.002966031913521,0.7681007401097152,0.9997294886023977,0.2525232370577476,0.8526656422908714
-1,2,20,2.0,0.9940298328327056,0.5457571412700084,0.997233081489579,-0.30052808946965737,0.8811917081694359
-1,2,20,2.5,0.9855346389984854,0.3078185752344889,0.994812743282474,-0.9159317427415963,0.8986926307597156
-1,2,20,3.0,0.9773165411404849,0.07205917458259367,0.9924825000123167,-1.5318201574920627,0.908892186141516
-1,2,20,3.5,0.9693158935852295,-0.1647547283110919,0.9902251023368258,-2.147266543771325,0.9159643197410912
-1,2,20,4.0,0.959983732571183,-0.4169066234974646,0.9880216342301873,-2.7621349213094213,0.9240766396032744
-1,2,20,4.5,0.9518968885855623,-0.6558543648119382,0.9858561754449074,-3.37638551428592,0.9278445294053762
-1,2,20,5.0,0.9438784133995487,-0.8949627185103146,0.983717220352791,-3.9899730734581906,0.9308845737671754
-1,2,30,0.5,1.0225378367512732,0.7582744445893285,1.0072413294358997,-0.13714624523129954,0.8242765822265232
-1,2,30,1.0,1.0156640813776445,0.803302754722358,1.0039739589150927,0.2980719019699826,0.9003087493954357
-1,2,30,1.5,1.008776288139624,0.6775945529935478,1.0027631538773907,-0.07821901345405596,0.8790435232497712
-1,2,30,2.0,1.0016291852669421,0.5516116354960902,1.0012992835340324,-0.4555825868516592,0.8855983265709594
-1,2,30,2.5,0.9948558834618023,0.42530126596404394,0.9998428700402832,-0.8342894482369556,0.895417506857719
-1,2,30,3.0,0.9883942035972997,0.2269724944776457,0.9984765485099607,-1.2143831434048582,0.9012477941519885
-1,2,30,3.5,0.982129833471983,0.01628221419814163,0.9971771492441095,-1.7729165973847123,0.9066114623760057
-1,2,30,4.0,0.9760246969070532,-0.19469059307307876,0.9959310321863907,-2.33394504150747,0.9109855123775742
-1,2,30,4.5,0.9684215754849587,-0.42220679121349847,0.9947242240565067,-2.8942926795762824,0.9169836539229154
-1,2,30,5.0,0.9621840860299854,-0.6352942750153721,0.9935453458244308,-3.4539055912931285,0.9200217245264533
-1,2,40,0.5,1.0245975244953809,0.7401386289981821,1.006792660143355,-0.16914027130409814,0.8606244840366702
-1,2,40,1.0,1.0201692468757428,0.750696834717936,1.0059688130317372,0.10081403430344843,0.9249485015106251
-1,2,40,1.5,1.0146392986006394,0.5987802391062065,1.0059020388487814,-0.37434321931041087,0.8952555875510165
-1,2,40,2.0,1.010141581106799,0.44627326409434703,1.0055471497793445,-0.8506463737197436,0.8925420045378449
-1,2,40,2.5,1.0052763909556144,0.2937058148800115,1.005114695126966,-1.3284548557143094,0.8945770499720996
-1,2,40,3.0,1.0007143801185345,0.14088229094276045,1.0047455134176833,-1.8078549205550913,0.897860176837406
-1,2,40,3.5,0.9963452834491688,-0.011705023699886907,1.0044347355321588,-2.2887738781487337,0.9006642961161883
-1,2,40,4.0,0.9921318753007007,-0.16444676757806065,1.0041743351358856,-2.771185307001037,0.9036095912097752
-1,2,40,4.5,0.9880406467077206,-0.3172033147125989,1.0039537179318072,-3.255089204975196,0.9063690047712649
-1,2,40,5.0,0.9824467418759906,-0.4724054261849051,1.0037632275892825,-3.740472931204947,0.910715998899251
-1,2,50,0.5,1.0262694590580108,0.7152165686096607,1.0052408785765692,-0.1897827034862786,0.8930325136134247
-1,2,50,1.0,1.0250894981512917,0.7073507329331038,1.0079303701117441,-0.06749876055675412,0.9390817528778517
-1,2,50,1.5,1.0217008145957363,0.5337186112755705,1.0090044668062508,-0.626826680493387,0.9103205843392778
-1,2,50,2.0,1.019386192887063,0.3595384755032403,1.0098225265251266,-1.1871689767863354,0.9009820851575493
-1,2,50,2.5,1.016598753114797,0.18531874068012485,1.0104935038358764,-1.7489412800745372,0.898076897839073
-1,2,50,3.0,1.014012944598995,0.010888762189160697,1.0111309721463149,-2.3122584069643337,0.8980828730258428
-1,2,50,3.5,1.0116433477731837,-0.16394425818129732,1.01181879525923,-2.877177024656146,0.899238463370578
-1,2,50,4.0,1.0094306908721191,-0.33805593391096994,1.01254673422418,-3.4436217455342018,0.9001727075542376
-1,2,50,4.5,1.0073250948059906,-0.5124777571962691,1.0133111733799387,-4.011555416105785,0.9016445294003295
-1,2,50,5.0,1.0053186655430344,-0.6869231275154548,1.0141058869563881,-4.580987584691498,0.9032493450484718
-1,2,60,0.5,1.0281292161299422,0.6851685249900249,1.0046184278284471,-0.2208364052123842,0.916010258223442
-1,2,60,1.0,1.029595117369086,0.6746387796869375,1.009808980482183,-0.20185541064218013,0.94789374847996
-1,2,60,1.5,1.0292718696997774,0.4844866613748093,1.011915907503744,-0.8280628218229388,0.9228743110167386
-1,2,60,2.0,1.0284706390416023,0.29443621131745285,1.0139094146898877,-1.455105814619919,0.9097164969361193
-1,2,60,2.5,1.0285880649246752,0.10353091566941157,1.0157417381163816,-2.083187029292122,0.9043199709454376
-1,2,60,3.0,1.0281352672619084,-0.08717507149355914,1.017473478819882,-2.7125544699744695,0.9016539825090111
-1,2,60,3.5,1.0278122431135421,-0.278025297523474,1.0191655749867148,-3.343322883576317,0.9006471228976031
-1,2,60,4.0,1.0275950817346302,-0.4691504943700094,1.0208574982454666,-3.9754550933004063,0.9005879229803009
-1,2,60,4.5,1.0275309037790739,-0.6606115428648903,1.0225911852775338,-4.608991358441743,0.9010143135757429
-1,2,60,5.0,1.0275628403937804,-0.8509619656525163,1.02434398328207,-5.243873234172613,0.9012648326954091
-1,2,70,0.5,1.0286269635749827,0.6494184594766481,1.0053660487791745,-0.20830894085013096,0.938753563775542
-1,2,70,1.0,1.0332328171843865,0.6536946526954702,1.0106774581305853,-0.31003568476114957,0.8909608146852392
-1,2,70,1.5,1.0364768017967694,0.45266316790972727,1.014548935980573,-0.9722423753062536,0.9332426267589452
-1,2,70,2.0,1.0387235675086508,0.25189224776779395,1.0175383752308993,-1.646661203577782,0.9203274551966446
-1,2,70,2.5,1.0403582423207538,0.05127161293325276,1.0204908230755947,-2.321731325048167,0.9123765009898991
-1,2,70,3.0,1.042125274423577,-0.14950398330267334,1.0233663870555445,-2.9975463770109867,0.907724807695088
-1,2,70,3.5,1.044691531816313,-0.35150990795818093,1.0261641414032892,-3.6742131787460774,0.9053277881052104
-1,2,70,4.0,1.0466021710132207,-0.5528890286637544,1.0289043670798792,-4.351838943704852,0.9037481071170821
-1,2,70,4.5,1.0485753651628635,-0.7543788273684717,1.0316130326473694,-5.030511345769171,0.9028559832272023
-1,2,70,5.0,1.0506083264581456,-0.9559545773776583,1.0343042203044592,-5.710244547415069,0.9024276980166596
-1,2,80,0.5,1.030346052148104,0.6157108448718702,1.006783062816993,-0.1670818158195303,0.9617911545029907
-1,2,80,1.0,1.035437351769398,0.6446148998502783,1.0099088081627208,-0.3531303856639736,0.9210598963770877
-1,2,80,1.5,1.0418779772149023,0.4389684818012224,1.0139633760044096,-1.0543446076985536,0.9020438044493233
-1,2,80,2.0,1.046825105180088,0.23374178977394508,1.0198475407660628,-1.7709313260942576,0.8920774763197403
-1,2,80,2.5,1.052025730982499,0.028460963445530882,1.0270392980552154,-2.492946155189284,0.8862449404098192
-1,2,80,3.0,1.0567749747534254,-0.1766389995186333,1.0282236098648059,-3.160546143014216,0.9168958206656717
-1,2,80,3.5,1.0609738878602761,-0.381576730263256,1.0319989695699812,-3.862633379039767,0.9130700127464627
-1,2,80,4.0,1.065702776547328,-0.5871025986842364,1.0357724436324538,-4.565063307339645,0.9103733756894485
-1,2,80,4.5,1.0698345656068062,-0.79219905757516,1.039534530596476,-5.26786821437588,0.9082452947602351
-1,2,80,5.0,1.0739911737697332,-0.9974084427712819,1.0432782343676337,-5.971084395136579,0.9066728755880873
-1,2,90,0.5,1.0315647803209027,0.5846510314951988,1.0082278648069605,-0.13836670423651046,0.9746925371659426
-1,2,90,1.0,1.0381677418791089,0.6119457568079986,1.0126709201355029,-0.36594165170262943,0.9519510244095228
-1,2,90,1.5,1.0447707034373142,0.4445650926653935,1.0171139754640453,-1.0700660500671424,0.9366230104944379
-1,2,90,2.0,1.0513736649955212,0.24008384615389985,1.0215570307925874,-1.7741904484316247,0.9270178272797768
-1,2,90,2.5,1.0579766265537243,0.035602599642419866,1.026000086121131,-2.4783148467961547,0.9207355061672698
-1,2,90,3.0,1.0645795881119307,-0.16887864686909174,1.0304431414496722,-3.1824392451606505,0.9163998701841463
-1,2,90,3.5,1.0711825496701415,-0.3733598933805917,1.0348861967782113,-3.886563643525105,0.9132636113651139
-1,2,90,4.0,1.0777855112283454,-0.5778411398920792,1.0393292521067576,-4.590688041889602,0.9109055161755168
-1,2,90,4.5,1.0843884727865503,-0.7823223864035503,1.043772307435303,-5.294812440254149,0.9090757687107324
-1,2,90,5.0,1.0909914343447522,-0.9868036329150397,1.048215362763845,-5.9989368386186595,0.9076188373676134
-1,2,100,0.5,1.0319017844547125,0.5517079820870656,1.0094939217110228,-0.18294876421767559,0.9820543548489129
-1,2,100,1.0,1.0396774225851135,0.5418958772725762,1.0147798562672612,-0.3522819696740131,0.956298297933717
-1,2,100,1.5,1.0470594133007898,0.4679699753510246,1.0194981072866252,-1.0711494392135756,0.9297466159018912
-1,2,100,2.0,1.055626674472852,0.27443045461613613,1.0239363756397855,-1.787680779679209,0.9134628781740213
-1,2,100,2.5,1.0652504449364635,0.08047923006664075,1.0290690004366922,-2.4811198933440903,0.8934908904501422
-1,2,100,3.0,1.0752853640872397,-0.11429914941341544,1.03348090764554,-3.15069471411278,0.8983706097016416
-1,2,100,3.5,1.0847103089105627,-0.310528314090223,1.0368476032907121,-3.814784977544968,0.9022114128707662
-1,2,100,4.0,1.093137876892247,-0.5075204642015314,1.040964201890012,-4.476442797367168,0.9050087801557668
-1,2,100,4.5,1.1009571591453597,-0.7042330026404686,1.0452419234080639,-5.131935758432569,0.9078843149379155
-1,2,100,5.0,1.1063655003140285,-0.9004420381805202,1.0496398404948526,-5.777338945350692,0.9103710251040763
-1,2,110,0.5,1.0327979248113859,0.5163737256585698,1.010189830918034,-0.34111997249126896,0.9788425546363605
-1,2,110,1.0,1.0418320740940128,0.4736073147851903,1.014786556261721,-0.7782651521843515,0.938431781125199
-1,2,110,1.5,1.05448875890636,0.4186557848861539,1.0197680592225424,-1.2334485225301752,0.9162815496534216
-1,2,110,2.0,1.0655128109113494,0.32630259203367906,1.0226203918123902,-1.5814262635779919,0.9265029662278905
-1,2,110,2.5,1.072828362295194,0.14341147022071457,1.0267219402016172,-2.2014925259776077,0.9331110130396586
-1,2,110,3.0,1.0739074316794095,-0.03626198969749801,1.0307753300549827,-2.8195472825017265,0.9322115995148518
-1,2,110,3.5,1.0811606669958598,-0.21165728700081018,1.0348722205477123,-3.4294049414472623,0.9273425801836743
-1,2,110,4.0,1.0887741640478328,-0.38575538224300077,1.0389815464060785,-4.030652381151315,0.9239998186612802
-1,2,110,4.5,1.0965006077648305,-0.5580439919921454,1.0433806824178806,-4.629556174969015,0.9231734504361704
-1,2,110,5.0,1.105426576340491,-0.7305222473469895,1.0481253848730847,-5.228277730583255,0.923239341992499
-1,2,120,0.5,1.0330594898816186,0.483119582156731,1.0102083995522346,-0.5489024003054945,0.9696905719852325
-1,2,120,1.0,1.0468731491936345,0.3955440870022246,1.015700338344084,-1.153012760648675,0.9277012970365924
-1,2,120,1.5,1.0588760206190306,0.28187741677528144,1.017364829962557,-1.3123144437912997,0.9474184124882078
-1,2,120,2.0,1.059837340180336,0.16626998473675192,1.0212229592212145,-1.3739960085843104,0.9506229437405095
-1,2,120,2.5,1.0669591149807707,0.14779887711522804,1.0248883336256367,-1.8798276560419902,0.9437348495321022
-1,2,120,3.0,1.0751376223469977,0.09228363444512126,1.0289522227160508,-2.4310419295772374,0.941999920344697
-1,2,120,3.5,1.086192049641015,-0.061459220581034896,1.0335423026702144,-2.9791728209369364,0.9426891548105607
-1,2,120,4.0,1.103377282316603,-0.21591600514995402,1.038268106143169,-3.5312774592499996,0.9446122844956533
-1,2,120,4.5,1.1214325620105101,-0.37505110015265597,1.045211751775704,-4.299747866731418,0.9492931682465215
-1,2,120,5.0,1.1341245553740427,-0.5383954168751421,1.0493177160367426,-4.872696201826265,0.9507918793468156
-1,2,130,0.5,1.0340217453277551,0.4509265691463253,1.0098353051509086,-0.7201682108311266,0.9626504842419867
-1,2,130,1.0,1.049829482692312,0.31693598610648127,1.0127611916487764,-1.2562241085874484,0.95104304719236
-1,2,130,1.5,1.0526561225079036,0.1533202718299742,1.0160356239505397,-1.3325537442886934,0.9646053767928943
-1,2,130,2.0,1.059052468703386,0.11527984246621978,1.0192685966552388,-1.6553587704047148,0.9570961541332512
-1,2,130,2.5,1.0677876098506291,4.842014885342305e-05,1.023252554591665,-2.2438610684758515,0.956417086359377
-1,2,130,3.0,1.084302111880481,-0.14988059526760705,1.0277356533683983,-2.7884035596916257,0.9588385785779664
-1,2,130,3.5,1.1057852637613415,-0.25419718371431366,1.034495103747275,-2.819403810223177,0.9655468032270696
-1,2,130,4.0,1.118828093967591,-0.3085000506922635,1.0382750011372863,-3.323942525673609,0.9660817593958592
-1,2,130,4.5,1.1314592804850372,-0.4178142112531673,1.042035865288661,-3.8319452870033635,0.9654743395579765
-1,2,130,5.0,1.1440818144481968,-0.5287336746739716,1.0457810908455778,-4.343455476228829,0.9647286180820006
-1,2,140,0.5,1.0352719433176714,0.41730812457104727,1.0086098527214646,-1.0410583430291194,0.9298559770657824
-1,2,140,1.0,1.0503390063085336,0.242048612451915,1.0115119859370416,-1.27084135703173,0.968949271969765
-1,2,140,1.5,1.0502136640028257,0.10399588245819343,1.0142801888968471,-1.4100729803026788,0.9690876714660311
-1,2,140,2.0,1.058609870524729,0.002990434724088012,1.017329155089165,-2.1184598970828374,0.966751960252216
-1,2,140,2.5,1.0752208797121523,-0.1839131655756184,1.0216224590220457,-2.7655888683288845,0.9693873432749326
-1,2,140,3.0,1.0978467634536657,-0.30920517615776344,1.0279260312532867,-2.948070591122934,0.9766455966359502
-1,2,140,3.5,1.1109139312650618,-0.4085206569545925,1.0312632490654279,-3.5537057334424595,0.9748933352258595
-1,2,140,4.0,1.1241992486672072,-0.5484928338931613,1.0345835493265385,-4.162717693579744,0.9729629965375849
-1,2,140,4.5,1.1344902135348207,-0.6436943077840935,1.0378909610941682,-4.775172889508925,0.9692646095773855
-1,2,140,5.0,1.1474181108213113,-0.7807084321457805,1.0411865114997958,-5.391085293509898,0.9669166468282994
-1,2,150,0.5,1.0356793147648997,0.3982621379199743,1.0093174613284346,-1.0885460077217786,0.9319736305710566
-1,2,150,1.0,1.0476426055343817,0.17484061235542658,1.0102588759979236,-1.2773694068427426,0.9792656722769656
-1,2,150,1.5,1.0490038044190908,0.07688392503297492,1.0123310766348208,-1.6997917424140825,0.9742893580529567
-1,2,150,2.0,1.0600186637080973,-0.1244756349404367,1.0155796865306692,-2.467895360097665,0.9750295950327238
-1,2,150,2.5,1.0843699090206096,-0.3106601592647955,1.0196112710595107,-3.1658114612834662,0.9765779798771973
-1,2,150,3.0,1.0992099388579588,-0.4235175210899321,1.0245663544519548,-3.463392913078877,0.979811872779885
-1,2,150,3.5,1.112776216765471,-0.5889429240993005,1.0273537989313084,-4.152987424173584,0.9763756683926004
-1,2,150,4.0,1.1232979937039702,-0.7127474815790733,1.0301321125784242,-4.8455120475562765,0.9704234987731446
-1,2,150,4.5,1.1364557093245586,-0.8757017442000655,1.03290286103792,-5.541013627658867,0.9666192029864166
-1,2,150,5.0,1.149786756052232,-1.0405745004489095,1.0360419483518193,-6.228672456576149,0.9637623901865302
