1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
508	-0.076450	41.612859	6.023628	0.004376	0.3
509	-0.077279	41.694658	6.015769	0.001162	0.4
510	-0.062891	42.038835	5.982924	0.005287	0.6
511	-0.055099	42.269179	5.961142	0.003165	0.4
512	-0.088690	43.103657	5.883543	0.008594	0.3
513	-0.073996	42.368419	5.951807	0.004079	0.4
514	-0.070062	41.576604	6.027118	0.005284	0.3
515	-0.076239	41.347206	6.049294	0.012771	0.4
516	-0.061333	40.545888	6.128055	0.008732	0.4
517	-0.071618	41.545888	6.030078	0.004972	0.4
518	-0.069950	42.545106	5.935258	0.010818	0.5
519	-0.076443	41.757387	6.009756	0.011609	0.4
520	-0.075609	42.757387	5.915496	0.014495	0.5
521	-0.083099	41.955965	5.990800	0.008766	0.4
522	-0.071770	42.955965	5.897129	0.004194	0.4
523	-0.077205	43.953508	5.806562	0.003592	0.4
524	-0.087487	43.408614	5.855686	0.005189	0.4
525	-0.078189	43.475296	5.849629	0.012389	0.4
526	-0.081818	42.673888	5.923254	0.006386	0.4
527	-0.063493	41.872466	5.998756	0.003895	0.4
528	-0.051006	41.202647	6.063353	0.005248	0.4
529	-0.079409	40.439670	6.138649	0.008778	0.4
530	-0.056137	41.439514	6.040351	0.005027	0.4
531	-0.075380	42.437782	5.945299	0.005424	0.4
532	-0.081368	41.749969	6.010467	0.007269	0.4
533	-0.082155	42.746273	5.916528	0.005003	0.3
534	-0.074000	41.945854	5.991762	0.002288	0.4
535	-0.083126	41.820176	6.003749	0.011576	0.4
536	-0.069692	41.091502	6.074206	0.006314	0.4
537	-0.072652	40.290095	6.153630	0.003728	0.4
538	-0.083665	39.561059	6.227708	0.003104	0.4
539	-0.091342	39.412885	6.242983	0.002961	0.4
540	-0.082765	39.781783	6.205093	0.006478	0.4
541	-0.078601	40.589997	6.123666	0.006126	0.4
542	-0.071367	39.789107	6.204345	0.012959	0.3
543	-0.071271	38.988129	6.287187	0.003018	0.4
544	-0.071986	38.187833	6.372198	0.001403	0.4
545	-0.074226	38.106462	6.380970	0.006457	0.4
546	-0.069030	37.985332	6.394074	0.008058	0.7
547	-0.111152	37.213378	6.478864	0.002656	0.4
548	-0.070415	37.666047	6.428873	0.007557	0.5
549	-0.063985	36.948921	6.508432	0.012356	0.5
550	-0.062301	36.147507	6.599703	0.002649	0.4
551	-0.060779	36.351427	6.576237	0.002549	0.4
552	-0.086161	36.861630	6.518250	0.009695	0.4
553	-0.067991	37.726119	6.422297	0.006577	0.4
554	-0.068029	36.924699	6.511153	0.009542	0.4
555	-0.086365	36.123303	6.602500	0.006582	0.5
556	-0.064638	35.323062	6.696308	0.009949	0.4
557	-0.097963	34.533158	6.791557	0.008191	0.3
558	-0.087165	33.876634	6.872808	0.007223	0.4
559	-0.076253	33.401204	6.932872	0.010553	0.4
560	-0.067502	32.599895	7.036517	0.003293	0.4
561	-0.078160	32.572421	7.040126	0.006172	0.4
562	-0.059430	33.519864	6.917783	0.002272	0.3
563	-0.065702	34.141950	6.839740	0.008385	0.4
564	-0.093784	33.429025	6.929328	0.004674	0.4
565	-0.066562	33.061152	6.976481	0.008448	0.4
566	-0.102588	34.001781	6.857171	0.011915	0.3
567	-0.078494	35.001766	6.734727	0.017090	0.3
568	-0.096804	34.200344	6.832504	0.008075	0.4
569	-0.078942	35.200344	6.710930	0.008235	0.4
570	-0.058037	34.398924	6.808013	0.004989	0.4
571	-0.058803	35.393660	6.687925	0.011718	0.3
572	-0.076137	34.594288	6.784089	0.005594	0.4
573	-0.064992	33.792872	6.883315	0.004498	0.4
574	-0.074840	34.643844	6.778047	0.008241	0.3
575	-0.085443	35.613347	6.661973	0.009541	0.3
576	-0.071518	34.811925	6.757634	0.007764	0.4
577	-0.065956	35.811890	6.638691	0.003130	0.8
578	-0.070599	35.055217	6.728305	0.010970	0.3
579	-0.061974	34.256873	6.825515	0.006915	0.5
580	-0.076424	33.455452	6.925966	0.007056	0.4
581	-0.081673	32.654120	7.029406	0.007038	0.4
582	-0.081866	31.853290	7.135915	0.009307	0.4
583	-0.082825	31.187807	7.226910	0.009457	0.3
584	-0.065185	30.386542	7.339599	0.004126	0.4
585	-0.073820	31.344125	7.205328	0.005851	0.4
586	-0.075454	30.563424	7.314421	0.008361	0.4
587	-0.059687	31.559746	7.175769	0.001942	0.5
588	-0.073160	30.813958	7.279054	0.006872	0.4
589	-0.058364	30.803864	7.280472	0.009516	0.4
590	-0.094137	30.002456	7.394871	0.012227	0.3
591	-0.082380	31.002456	7.252669	0.006278	0.4
592	-0.071066	30.201053	7.366188	0.002443	0.4
593	-0.071887	29.737435	7.433497	0.005966	0.4
594	-0.071810	29.120091	7.525058	0.008122	0.4
595	-0.085264	28.320622	7.647036	0.002834	0.4
596	-0.072568	27.986016	7.699271	0.010350	0.4
597	-0.071659	27.260121	7.815078	0.003082	0.4
598	-0.094366	26.893319	7.874931	0.007367	0.4
599	-0.066803	26.150246	7.999038	0.011378	0.4
600	-0.079333	27.150242	7.832912	0.005157	0.4
601	-0.056958	28.138046	7.675450	0.005831	0.4
602	-0.078321	27.348420	7.800805	0.006761	0.4
603	-0.065562	26.559559	7.930195	0.002944	0.4
604	-0.073443	25.805498	8.057955	0.013030	0.4
605	-0.093509	26.802941	7.889820	0.003167	0.4
606	-0.081186	27.585019	7.762817	0.009660	0.4
607	-0.083956	28.577848	7.607361	0.007683	0.4
608	-0.069420	29.577845	7.456953	0.006419	0.7
609	-0.074053	30.576161	7.312615	0.004866	0.5
610	-0.071193	29.791679	7.425559	0.005178	0.5
611	-0.062642	30.740310	7.289415	0.007876	0.5
612	-0.076744	31.730802	7.152491	0.010366	0.5
613	-0.072919	30.929394	7.262873	0.006270	0.5
614	-0.069028	30.128013	7.376711	0.005037	0.3
615	-0.062681	29.354881	7.489971	0.004016	0.4
616	-0.070610	30.317019	7.349542	0.004319	0.4
617	-0.070308	30.668658	7.299524	0.006154	0.4
618	-0.074060	30.168153	7.370924	0.004698	0.3
619	-0.062292	29.375852	7.486853	0.011580	0.3
620	-0.085609	30.375775	7.341137	0.007634	0.4
621	-0.053710	29.574353	7.457467	0.002578	0.4
622	-0.078178	30.507880	7.322309	0.003388	0.4
623	-0.071555	30.473630	7.327181	0.003431	0.4
624	-0.073783	30.681772	7.297671	0.006375	0.6
625	-0.088742	30.195393	7.367003	0.004941	0.4
626	-0.098400	29.445136	7.476570	0.007877	0.4
627	-0.082253	28.671046	7.593087	0.009369	0.5
628	-0.069477	29.670405	7.443331	0.010231	0.4
629	-0.090039	30.670405	7.299277	0.007602	0.3
630	-0.070765	31.670401	7.160693	0.007031	0.4
631	-0.059839	30.879603	7.269843	0.002270	0.3
632	-0.064247	31.285583	7.213395	0.002337	0.4
633	-0.061546	31.116503	7.236798	0.008722	0.4
634	-0.079869	31.832063	7.138782	0.005246	0.3
635	-0.058894	31.031238	7.248657	0.013887	0.4
636	-0.082355	31.754086	7.149334	0.008166	0.4
637	-0.081028	32.754071	7.016335	0.009185	0.4
638	-0.060781	33.754053	6.888195	0.003902	0.4
639	-0.072171	32.968062	6.988515	0.005250	0.4
640	-0.065211	32.417734	7.060513	0.003566	0.4
641	-0.082389	32.991392	6.985495	0.005229	0.4
642	-0.068310	33.795005	6.883047	0.003413	0.4
643	-0.076179	34.727354	6.767890	0.010495	0.4
644	-0.074600	35.719477	6.649508	0.003639	0.3
645	-0.074909	36.718741	6.534387	0.001914	0.4
646	-0.077988	37.318207	6.467219	0.009742	0.3
647	-0.068037	37.846714	6.409136	0.006009	0.4
648	-0.082143	38.830909	6.303708	0.005598	0.5
649	-0.059706	38.033511	6.388856	0.003481	0.5
650	-0.077307	37.630634	6.432756	0.020701	0.5
651	-0.053144	37.137524	6.487318	0.003852	0.4
652	-0.063552	36.336930	6.577900	0.004871	0.4
653	-0.063501	36.899572	6.513979	0.004173	0.4
654	-0.060327	36.140579	6.600503	0.005808	0.4
655	-0.062908	35.346806	6.693487	0.002333	0.3
656	-0.074748	35.219421	6.708653	0.012017	0.5
657	-0.072945	34.445425	6.802303	0.002736	0.4
658	-0.082750	33.703359	6.894578	0.015610	0.6
659	-0.061013	34.373956	6.811083	0.002348	0.3
660	-0.059570	33.573431	6.910993	0.007518	0.5
661	-0.080053	33.138140	6.966560	0.013451	0.4
662	-0.067630	32.336719	7.071237	0.006563	0.4
663	-0.067368	33.336717	6.941100	0.005378	0.5
664	-0.069260	32.549666	7.043118	0.003011	0.4
665	-0.068161	33.401746	6.932803	0.008918	0.4
666	-0.080629	34.342735	6.814925	0.004041	0.4
667	-0.067700	33.541989	6.914977	0.014013	0.4
668	-0.081330	32.744209	7.017623	0.024191	0.6
669	-0.081404	31.942788	7.123852	0.004557	0.4
670	-0.069785	31.141366	7.233347	0.005711	0.4
671	-0.084954	31.856002	7.135549	0.010658	0.4
672	-0.069624	32.855988	7.003058	0.008211	0.4
673	-0.078241	32.060430	7.108058	0.008179	0.4
674	-0.086514	33.060426	6.976575	0.020370	0.7
675	-0.060981	32.259007	7.081555	0.009680	0.4
676	-0.068218	31.457586	7.189744	0.015647	0.4
677	-0.081089	32.457586	7.055249	0.009980	0.4
678	-0.079462	33.457584	6.925695	0.009853	0.4
679	-0.064706	33.649158	6.901416	0.006372	0.4
680	-0.063441	32.847806	7.004122	0.006679	0.3
681	-0.076451	33.847071	6.876513	0.008368	0.4
682	-0.063289	33.045709	6.978474	0.008164	0.3
683	-0.094704	34.044348	6.851868	0.007076	0.4
684	-0.070325	35.044291	6.729617	0.007174	0.3
685	-0.064462	36.043963	6.611683	0.003619	0.4
686	-0.057145	35.702767	6.651467	0.007182	0.4
687	-0.060411	36.590051	6.548989	0.009059	0.3
688	-0.054731	35.788767	6.641394	0.004476	0.3
689	-0.095240	36.783273	6.527089	0.006596	0.3
690	-0.081711	37.777548	6.416678	0.005661	0.3
691	-0.075994	37.035010	6.498777	0.010198	0.4
692	-0.060729	37.503803	6.446702	0.007347	0.4
693	-0.071187	38.503803	6.338361	0.007216	0.4
694	-0.070032	37.702535	6.424877	0.005502	0.4
695	-0.072609	38.701206	6.317403	0.004336	0.4
696	-0.080757	39.029402	6.282864	0.004399	0.3
697	-0.080370	39.774760	6.205810	0.009402	0.4
698	-0.070684	40.766928	6.106125	0.006768	0.4
699	-0.059294	41.763429	6.009178	0.007697	0.4
700	-0.080290	40.964494	6.086656	0.016738	0.4
701	-0.070151	41.964494	5.989988	0.005355	0.6
702	-0.070773	41.211428	6.062497	0.001666	0.4
703	-0.079781	41.795013	6.006155	0.003980	0.5
704	-0.072814	41.585457	6.026266	0.018511	0.4
705	-0.074518	40.784036	6.104434	0.009084	0.3
706	-0.083077	39.982614	6.184658	0.006068	0.4
707	-0.079137	40.978370	6.085294	0.013564	0.4
708	-0.073587	41.978323	5.988673	0.003965	0.5
709	-0.076219	42.978284	5.895072	0.003740	0.4
710	-0.083616	43.567303	5.841294	0.012526	0.4
711	-0.059462	42.766980	5.914606	0.007971	0.4
712	-0.076809	41.965558	5.989887	0.003590	0.4
713	-0.076710	42.634213	5.926947	0.001703	0.4
714	-0.081915	42.922284	5.900237	0.012022	0.4
715	-0.061297	42.715159	5.919417	0.001950	0.4
716	-0.097975	43.694507	5.829809	0.012476	0.4
717	-0.087970	42.969642	5.895868	0.007278	0.3
718	-0.070555	42.354246	5.953138	0.003372	0.4
719	-0.073882	43.313409	5.864354	0.002286	0.3
720	-0.070081	43.009885	5.892162	0.003827	0.4
721	-0.074000	43.650126	5.833811	0.003942	0.4
722	-0.079375	44.159901	5.788170	0.006958	0.3
723	-0.063843	44.666818	5.743488	0.006835	0.4
724	-0.081246	45.666741	5.657343	0.012354	0.4
725	-0.088649	46.666733	5.573737	0.008027	0.4
726	-0.067872	45.865313	5.640542	0.007042	0.4
727	-0.066036	46.865302	5.557429	0.007963	0.4
728	-0.077632	47.865262	5.476732	0.008183	0.4
729	-0.106193	47.063842	5.541218	0.011982	0.3
730	-0.095122	48.063842	5.460985	0.004330	0.4
731	-0.066309	48.969986	5.390262	0.005835	0.4
732	-0.069678	48.344409	5.438890	0.003103	0.4
733	-0.063019	47.606717	5.497371	0.002549	0.4
734	-0.075990	47.884941	5.475167	0.002919	0.8
735	-0.081490	47.878623	5.475670	0.015444	0.4
736	-0.068698	48.877914	5.397365	0.005188	0.4
737	-0.068835	49.877914	5.321215	0.009229	0.7
738	-0.068686	49.076538	5.382067	0.004782	0.5
739	-0.074688	48.300331	5.442349	0.007533	0.4
740	-0.072904	49.290193	5.365707	0.013293	0.4
741	-0.080988	48.828499	5.401184	0.002573	0.5
742	-0.082388	49.036382	5.385152	0.014384	0.3
743	-0.066476	50.028234	5.309953	0.006110	0.4
744	-0.082339	50.846799	5.249456	0.009652	0.4
745	-0.076650	51.846788	5.177395	0.016641	0.4
746	-0.074066	52.351913	5.141742	0.016116	0.4
747	-0.075034	51.550491	5.198539	0.007657	0.4
748	-0.075659	50.749069	5.256606	0.008224	0.4
749	-0.073158	49.948843	5.315895	0.008106	0.4
750	-0.068184	50.948840	5.242011	0.011261	0.4
751	-0.055353	51.948840	5.170152	0.010179	0.4
752	-0.071145	52.948840	5.100237	0.004548	0.4
753	-0.067859	52.147500	5.156110	0.003420	0.4
754	-0.073249	51.873243	5.175515	0.007144	0.4
755	-0.073393	52.629583	5.122351	0.008982	0.4
756	-0.057545	52.692237	5.117996	0.009463	0.4
757	-0.102644	51.890992	5.174255	0.009255	0.4
758	-0.052028	51.089570	5.231777	0.007041	0.3
759	-0.071812	50.288150	5.290593	0.012090	0.4
760	-0.075956	49.486728	5.350746	0.007697	0.4
761	-0.076818	50.303050	5.289487	0.005834	0.6
762	-0.072042	49.692451	5.335175	0.007390	0.4
763	-0.073650	48.906104	5.395188	0.008456	0.4
764	-0.070352	48.105113	5.457723	0.007476	0.4
765	-0.092137	47.305896	5.521582	0.015247	0.4
766	-0.090862	48.305896	5.441912	0.012373	0.5
767	-0.074504	49.305628	5.364529	0.003803	0.4
768	-0.065455	50.231126	5.294828	0.010495	0.4
769	-0.059398	49.431702	5.354927	0.003236	0.4
770	-0.079885	50.136892	5.301842	0.008412	0.4
771	-0.053984	51.124158	5.229269	0.008851	0.8
772	-0.077873	52.123943	5.157772	0.009527	0.4
773	-0.065664	51.353580	5.212687	0.007945	0.5
774	-0.064407	50.552415	5.271053	0.012903	0.5
775	-0.094019	49.750994	5.330760	0.005433	0.4
776	-0.086241	50.750989	5.256465	0.005842	0.4
777	-0.088519	49.961794	5.314925	0.008966	0.4
778	-0.071771	49.559629	5.345218	0.007607	0.4
779	-0.057669	48.759893	5.406496	0.003944	0.4
780	-0.060653	48.333046	5.439781	0.010901	0.4
781	-0.079211	49.332664	5.362467	0.007636	0.3
782	-0.058652	50.330824	5.287428	0.003756	0.3
783	-0.066710	51.324150	5.214808	0.004887	0.4
784	-0.083639	52.278859	5.146868	0.002499	0.4
785	-0.060074	52.473208	5.133253	0.007358	0.3
786	-0.071633	52.619515	5.123052	0.009164	0.4
787	-0.078878	51.818109	5.179434	0.004259	0.4
788	-0.091023	52.817399	5.109318	0.009215	0.4
789	-0.071443	53.148649	5.086493	0.009812	0.3
790	-0.073026	54.148649	5.018807	0.001738	0.4
791	-0.066357	54.200702	5.015333	0.002458	0.4
792	-0.073534	54.299197	5.008773	0.002778	0.5
793	-0.084206	54.417700	5.000903	0.002646	0.5
794	-0.080240	55.016172	4.961531	0.005443	0.4
795	-0.070700	54.546492	4.992377	0.004699	0.3
796	-0.053227	55.014996	4.961608	0.003116	0.4
797	-0.071640	54.388855	5.002816	0.005938	0.4
798	-0.059362	53.655862	5.051935	0.003697	0.4
799	-0.071328	52.866961	5.105890	0.002471	0.4
800	-0.051240	53.522204	5.060996	0.003981	0.4
801	-0.062446	53.258175	5.078991	0.012784	0.3
802	-0.079408	54.247171	5.012236	0.004539	0.4
803	-0.082383	53.445757	5.066193	0.007093	0.4
804	-0.076850	54.441718	4.999311	0.001846	0.4
805	-0.066359	55.242902	4.946776	0.005864	0.4
806	-0.071992	55.970309	4.900027	0.004101	0.4
807	-0.075113	56.926730	4.839887	0.003758	0.7
808	-0.089260	56.725944	4.852390	0.008804	0.4
809	-0.073428	56.737965	4.851640	0.007987	0.4
810	-0.093738	57.735155	4.790193	0.003737	0.4
811	-0.074726	56.982995	4.836395	0.008445	0.3
812	-0.088812	56.277217	4.880566	0.002885	0.3
813	-0.064935	56.605628	4.859913	0.010283	0.5
814	-0.088818	56.014600	4.897209	0.009397	0.4
815	-0.061422	57.014600	4.834436	0.007980	0.4
816	-0.079852	56.214480	4.884532	0.006073	0.4
817	-0.076285	57.213139	4.822164	0.008420	0.4
818	-0.060468	56.444183	4.870044	0.005268	0.4
819	-0.077695	55.644798	4.920837	0.005329	0.4
820	-0.079492	56.625963	4.858640	0.010653	0.4
821	-0.066701	55.824752	4.909311	0.008793	0.3
822	-0.081188	56.821214	4.846450	0.013633	0.4
823	-0.081393	56.019796	4.896879	0.004102	0.3
824	-0.069313	55.218416	4.948366	0.016187	0.3
825	-0.084274	56.218413	4.884283	0.008868	0.4
826	-0.078381	55.416991	4.935507	0.004418	0.4
827	-0.074700	56.416412	4.871791	0.008949	0.5
828	-0.061641	57.414961	4.809753	0.006757	0.3
829	-0.083980	56.613778	4.859403	0.013901	0.4
830	-0.069814	57.606016	4.798063	0.003112	0.4
831	-0.072161	58.563011	4.740351	0.013260	0.3
832	-0.064405	57.763005	4.788499	0.008111	0.4
833	-0.074978	58.763005	4.728465	0.013691	0.4
834	-0.068361	59.763005	4.669918	0.007244	0.3
835	-0.075780	59.004570	4.714188	0.005500	0.4
836	-0.064398	58.203522	4.761866	0.010953	0.3
837	-0.058751	59.193605	4.703076	0.003727	0.4
838	-0.067452	60.187663	4.645491	0.004951	0.4
839	-0.069694	61.012220	4.598785	0.013124	0.4
840	-0.084984	62.012209	4.543387	0.007659	0.4
841	-0.089682	62.873094	4.496753	0.005319	0.4
842	-0.072701	62.072024	4.540116	0.006645	0.4
843	-0.066218	61.289035	4.583315	0.004909	0.4
844	-0.081570	60.489962	4.628258	0.005676	0.3
845	-0.084221	61.465416	4.573512	0.012071	0.4
846	-0.067324	62.465412	4.518717	0.002643	0.4
847	-0.070192	62.063617	4.540575	0.011339	0.7
848	-0.071094	63.000797	4.489917	0.005866	0.6
849	-0.089292	62.199379	4.533166	0.003006	0.4
850	-0.065737	61.486739	4.572330	0.004907	0.4
851	-0.082481	62.387605	4.522934	0.011935	0.6
852	-0.068655	63.317672	4.473043	0.007563	0.4
853	-0.070425	62.516264	4.515966	0.006182	0.7
854	-0.082574	61.716192	4.559646	0.006758	0.4
855	-0.080667	62.715108	4.505239	0.004828	0.4
856	-0.054546	63.606760	4.457760	0.007408	0.4
857	-0.072160	63.335999	4.472071	0.004955	0.4
858	-0.090358	64.334160	4.419761	0.015998	0.4
859	-0.065225	63.532738	4.461663	0.003096	0.3
860	-0.071177	64.532455	4.409514	0.008497	0.3
861	-0.077527	64.362544	4.418291	0.007080	0.4
862	-0.100369	65.362526	4.367132	0.012092	0.4
863	-0.071222	66.362509	4.317145	0.005403	0.3
864	-0.067335	66.263131	4.322061	0.008249	0.4
865	-0.094728	65.461815	4.362117	0.006580	0.4
866	-0.070037	66.458584	4.312402	0.004247	0.3
867	-0.064971	67.451088	4.264013	0.009508	0.4
868	-0.062068	68.450446	4.216375	0.008534	0.4
869	-0.063954	67.649025	4.254492	0.007968	0.4
870	-0.080151	67.445096	4.264302	0.005210	0.4
871	-0.088197	68.411007	4.218234	0.009723	0.4
872	-0.075260	69.326043	4.175502	0.010850	0.4
873	-0.077224	68.532478	4.212511	0.006235	0.4
874	-0.070478	67.731117	4.250556	0.006484	0.4
875	-0.060447	68.575397	4.210493	0.004810	0.5
876	-0.063324	68.000320	4.237699	0.002385	0.4
877	-0.076435	67.431545	4.264955	0.006759	0.4
878	-0.073749	66.715861	4.299754	0.004718	0.4
879	-0.068573	66.035367	4.333372	0.006532	0.4
880	-0.087650	67.029283	4.284445	0.011031	0.4
881	-0.075282	68.029068	4.236331	0.004873	0.4
882	-0.080252	67.227756	4.274807	0.010006	0.4
883	-0.097519	68.221548	4.227192	0.008079	0.4
884	-0.083199	69.214080	4.180684	0.004700	0.4
885	-0.073737	70.213235	4.134889	0.007737	0.3
886	-0.078680	70.577583	4.118438	0.005855	0.4
887	-0.077869	70.448808	4.124237	0.006499	0.4
888	-0.075094	69.660065	4.160118	0.007062	0.4
889	-0.075273	70.632949	4.115949	0.005610	0.5
890	-0.083220	71.625512	4.071844	0.003747	0.4
891	-0.071989	72.553898	4.031436	0.000659	0.4
892	-0.080513	72.403952	4.037908	0.008697	0.4
893	-0.077340	72.541436	4.031973	0.003727	0.3
894	-0.084858	73.535350	3.989583	0.008193	0.4
895	-0.076799	74.528140	3.948120	0.003726	0.3
896	-0.085665	75.297887	3.916561	0.002625	0.4
897	-0.052119	75.895676	3.892399	0.005798	0.4
898	-0.062525	75.405676	3.912182	0.009588	0.4
899	-0.071122	74.604266	3.944977	0.003395	0.4
900	-0.063441	73.812981	3.977900	0.006422	0.3
901	-0.076607	74.738103	3.939462	0.003747	0.3
902	-0.071058	74.120232	3.965051	0.011388	0.4
903	-0.087254	74.637822	3.943592	0.003355	0.5
904	-0.080808	75.634888	3.902903	0.002611	0.4
905	-0.059873	76.224003	3.879254	0.003503	0.3
906	-0.091157	76.823888	3.855465	0.006342	0.3
907	-0.075841	77.790702	3.817734	0.008690	0.4
908	-0.072543	78.790672	3.779477	0.009131	0.4
909	-0.074427	77.990457	3.810030	0.011366	0.4
910	-0.078724	78.990457	3.771926	0.006050	0.4
911	-0.076191	79.990219	3.734585	0.004460	0.4
912	-0.068215	79.288661	3.760710	0.009902	0.4
913	-0.089287	78.489543	3.790917	0.010174	0.3
914	-0.088158	79.489543	3.753192	0.001863	0.4
915	-0.080700	78.728244	3.781843	0.004006	0.4
916	-0.063276	79.136330	3.766431	0.005672	0.4
917	-0.069573	80.109000	3.730198	0.005481	0.5
918	-0.070514	81.105959	3.693776	0.001202	0.4
919	-0.066797	80.622798	3.711338	0.005759	0.4
920	-0.092699	80.118361	3.729853	0.012442	0.4
921	-0.098256	81.117620	3.693355	0.003289	0.4
922	-0.068234	80.563084	3.713520	0.005159	0.4
923	-0.062569	80.326823	3.722179	0.005657	0.4
924	-0.060804	81.322470	3.685961	0.002485	0.4
925	-0.088648	80.659934	3.709983	0.007537	0.4
926	-0.053390	79.930190	3.736807	0.005776	0.4
927	-0.071954	80.916873	3.700630	0.002151	0.4
928	-0.062209	81.490789	3.679907	0.014747	0.3
929	-0.084878	81.156790	3.691939	0.002926	0.3
930	-0.059398	82.154565	3.656228	0.004694	0.4
931	-0.079097	81.656911	3.673952	0.009939	0.5
932	-0.083753	81.790253	3.669186	0.011055	0.4
933	-0.090738	80.988831	3.698019	0.009641	0.4
934	-0.090146	81.887449	3.665720	0.009195	0.4
935	-0.072451	81.097635	3.694078	0.006909	0.4
936	-0.071875	82.096580	3.658284	0.004726	0.4
937	-0.075638	81.540000	3.678141	0.009314	0.4
938	-0.080417	82.520905	3.643289	0.003800	0.4
939	-0.088305	83.512901	3.608708	0.022491	0.3
940	-0.074309	84.512845	3.574509	0.010929	0.4
941	-0.075363	83.711424	3.601867	0.015225	0.3
942	-0.095447	84.711424	3.567794	0.008921	0.3
943	-0.082236	85.711424	3.534360	0.005922	0.4
944	-0.066947	86.680245	3.502561	0.014816	0.3
945	-0.063174	85.878824	3.528824	0.013734	0.3
946	-0.094527	85.077402	3.555485	0.005801	0.4
947	-0.077430	86.076484	3.522310	0.004244	0.4
948	-0.090757	85.854024	3.529643	0.011437	0.4
949	-0.059788	86.851841	3.496988	0.010053	0.4
950	-0.067720	87.851841	3.464862	0.003899	0.4
951	-0.074974	88.848285	3.433432	0.012620	0.3
952	-0.065044	89.848022	3.402466	0.001819	0.4
953	-0.055553	89.098868	3.425617	0.008686	0.4
954	-0.090929	89.024269	3.427940	0.004401	0.4
955	-0.073060	88.223296	3.453078	0.007107	0.4
956	-0.067307	88.567254	3.442238	0.007639	0.4
957	-0.081417	89.566701	3.411123	0.006417	0.4
958	-0.084600	90.561183	3.380715	0.014072	0.4
959	-0.079325	90.152751	3.393138	0.006278	0.4
960	-0.085045	91.152751	3.362883	0.007947	0.3
961	-0.069077	92.114949	3.334277	0.003314	0.4
962	-0.079013	91.320261	3.357868	0.003706	0.4
963	-0.087288	90.660780	3.377700	0.004311	0.4
964	-0.092873	91.386163	3.355899	0.014232	0.4
965	-0.073343	92.238892	3.330628	0.006378	0.4
966	-0.064567	91.437470	3.354367	0.004498	0.4
967	-0.066210	91.040778	3.366244	0.003732	0.4
968	-0.097229	91.761190	3.344738	0.007632	0.4
969	-0.073564	92.690785	3.317389	0.009343	0.4
970	-0.075470	93.690773	3.288465	0.011541	0.4
971	-0.087054	92.889352	3.311605	0.005506	0.5
972	-0.063708	92.087934	3.335074	0.005742	0.4
973	-0.082271	93.075597	3.306199	0.011044	0.4
974	-0.064336	92.274209	3.329589	0.008076	0.3
975	-0.067204	93.272090	3.300514	0.001623	0.4
976	-0.067080	94.103220	3.276681	0.002975	0.4
977	-0.086927	94.280071	3.271655	0.003402	0.4
978	-0.091093	94.558128	3.263782	0.010139	0.4
979	-0.074500	93.758453	3.286526	0.003925	0.4
980	-0.061112	93.985482	3.280037	0.011862	0.3
981	-0.072942	94.985241	3.251764	0.005161	0.4
982	-0.084216	94.201600	3.273883	0.008171	0.7
983	-0.084634	93.891357	3.282724	0.004280	0.4
984	-0.079039	94.879004	3.254745	0.007521	0.6
985	-0.061900	95.872507	3.227077	0.004628	0.4
986	-0.071188	96.327807	3.214554	0.007404	0.4
987	-0.082341	97.314269	3.187752	0.004453	0.6
988	-0.056355	98.302769	3.161340	0.005606	0.4
989	-0.075911	97.526370	3.182048	0.003409	0.4
990	-0.086395	98.317951	3.160938	0.007412	0.3
991	-0.088840	97.736783	3.176409	0.011279	0.4
992	-0.082168	97.526009	3.182058	0.014062	0.4
993	-0.078641	98.509473	3.155872	0.011427	0.4
994	-0.084570	99.509473	3.129684	0.009873	0.3
995	-0.098299	98.708051	3.150637	0.007475	0.3
996	-0.063925	97.942637	3.170912	0.007600	0.4
997	-0.074984	98.942595	3.144476	0.004275	0.5
998	-0.079788	98.144234	3.165546	0.013514	0.4
999	-0.076975	99.142207	3.139251	0.002876	0.3
