1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
515	-0.211576	58.427754	4.382345	0.006024	0.7
516	-0.206444	58.872249	4.357957	0.005511	0.5
517	-0.221394	58.496745	4.378542	0.009067	0.4
518	-0.205296	58.114174	4.399715	0.004358	0.4
519	-0.242987	59.017194	4.350063	0.005999	0.3
520	-0.204073	58.663829	4.369359	0.020304	0.3
521	-0.223998	58.273213	4.390889	0.004864	0.3
522	-0.197938	58.299767	4.389418	0.010496	0.4
523	-0.197051	58.055685	4.402970	0.005619	0.4
524	-0.222214	59.051719	4.348187	0.005543	0.4
525	-0.216470	59.938420	4.300552	0.006849	0.3
526	-0.189672	60.889386	4.250610	0.008508	0.4
527	-0.216611	60.501066	4.270862	0.002726	0.3
528	-0.225070	60.148057	4.289442	0.011948	0.3
529	-0.176399	61.034388	4.243097	0.004794	0.4
530	-0.257869	60.654887	4.262817	0.011277	0.4
531	-0.210181	60.266315	4.283200	0.004157	0.4
532	-0.212033	60.172096	4.288171	0.006094	0.4
533	-0.216520	60.016335	4.296416	0.005447	0.4
534	-0.203888	59.639954	4.316469	0.014544	0.3
535	-0.208849	59.251615	4.337356	0.005162	0.3
536	-0.193692	58.876002	4.357753	0.012889	0.3
537	-0.216108	58.486212	4.379122	0.010422	0.3
538	-0.194535	59.486210	4.324714	0.006328	0.9
539	-0.212585	60.483329	4.271792	0.004593	0.4
540	-0.202598	60.278407	4.282562	0.005028	0.4
541	-0.212358	60.631149	4.264057	0.003194	0.4
542	-0.223174	60.434260	4.274366	0.002201	0.7
543	-0.186991	60.270084	4.283001	0.006852	0.4
544	-0.204512	60.090079	4.292508	0.006969	0.4
545	-0.197900	60.185757	4.287450	0.009480	0.3
546	-0.187382	61.159277	4.236647	0.007272	0.3
547	-0.206110	60.772003	4.256712	0.005259	0.4
548	-0.221895	60.388827	4.276752	0.004555	0.4
549	-0.216112	60.066712	4.293746	0.011544	0.3
550	-0.205853	59.678353	4.314414	0.008271	0.4
551	-0.210827	60.667538	4.262157	0.011668	0.4
552	-0.227585	60.276930	4.282640	0.007585	0.4
553	-0.203930	59.959228	4.299446	0.006725	0.4
554	-0.236639	59.605163	4.318332	0.007580	0.3
555	-0.220994	59.216424	4.339259	0.013257	0.4
556	-0.211122	60.216373	4.285833	0.005958	0.4
557	-0.214093	61.155348	4.236850	0.002831	0.4
558	-0.178186	60.899432	4.250089	0.003861	0.4
559	-0.247764	60.746442	4.258043	0.008985	0.4
560	-0.220401	60.439378	4.274098	0.002413	0.4
561	-0.190948	60.171873	4.288183	0.001701	0.4
562	-0.210373	60.306507	4.281082	0.005764	0.4
563	-0.229948	60.213119	4.286005	0.012025	0.4
564	-0.212531	61.193769	4.234869	0.004000	0.4
565	-0.226364	60.809266	4.254773	0.004198	0.4
566	-0.186279	61.404454	4.224042	0.012291	0.4
567	-0.216156	62.391597	4.174040	0.003653	0.4
568	-0.226490	62.014744	4.192988	0.010879	0.3
569	-0.226195	61.681677	4.209879	0.009141	0.4
570	-0.203468	62.681618	4.159574	0.010018	0.4
571	-0.216022	62.291015	4.179080	0.011846	0.4
572	-0.212757	61.900380	4.198773	0.013522	0.4
573	-0.180153	61.509744	4.218651	0.003100	0.4
574	-0.208642	62.269802	4.180145	0.009616	0.4
575	-0.229113	62.647701	4.161260	0.008289	0.3
576	-0.214425	62.357384	4.175753	0.007536	0.3
577	-0.208541	63.351185	4.126556	0.004344	0.5
578	-0.201313	63.797356	4.104843	0.004941	0.6
579	-0.205553	63.508076	4.118894	0.002406	0.4
580	-0.221746	63.535054	4.117580	0.009171	0.4
581	-0.223155	63.249185	4.131552	0.008783	0.5
582	-0.195914	64.247756	4.083156	0.001239	0.5
583	-0.238737	64.080093	4.091202	0.008899	0.4
584	-0.189831	63.898367	4.099959	0.007342	0.5
585	-0.189933	64.880544	4.053070	0.016680	0.4
586	-0.198405	64.489918	4.071589	0.012457	0.4
587	-0.208796	64.099282	4.090279	0.007963	0.4
588	-0.228551	63.751657	4.107057	0.004737	0.4
589	-0.203029	63.376676	4.125309	0.007429	0.4
590	-0.196654	64.101401	4.090178	0.006624	0.4
591	-0.231400	63.732093	4.108005	0.002559	0.4
592	-0.230149	63.654455	4.111772	0.008017	0.4
593	-0.220185	63.359197	4.126164	0.004594	0.4
594	-0.214133	62.987153	4.144442	0.018593	0.4
595	-0.211580	62.596784	4.163795	0.004276	0.5
596	-0.190169	63.399390	4.124199	0.005639	0.5
597	-0.216738	63.784497	4.105466	0.005622	0.5
598	-0.217063	63.468139	4.120842	0.014039	0.5
599	-0.227997	63.186406	4.134632	0.003353	0.3
600	-0.196545	64.151126	4.087789	0.003022	0.4
601	-0.227985	64.006735	4.094733	0.013633	0.4
602	-0.197814	64.078034	4.091301	0.002449	0.4
603	-0.216263	63.716475	4.108762	0.006905	0.4
604	-0.230084	63.616311	4.113626	0.005682	0.4
605	-0.224471	63.467153	4.120890	0.004342	0.4
606	-0.205148	63.785690	4.105408	0.007292	0.4
607	-0.239429	64.574310	4.067574	0.005385	0.4
608	-0.194909	65.521405	4.023049	0.007119	0.5
609	-0.217662	66.368305	3.984052	0.009301	0.3
610	-0.192628	66.389473	3.983087	0.008822	0.4
611	-0.202637	66.007909	4.000554	0.007915	0.4
612	-0.200693	67.000738	3.955420	0.005922	0.4
613	-0.203463	66.613491	3.972902	0.008729	0.3
614	-0.213101	66.643196	3.971556	0.004851	0.3
615	-0.204377	67.322871	3.940993	0.005092	0.4
616	-0.193136	66.973333	3.956652	0.001386	0.4
617	-0.202354	66.992805	3.955776	0.006801	0.3
618	-0.219752	67.032865	3.953976	0.012133	0.3
619	-0.225207	66.642380	3.971593	0.006706	0.3
620	-0.214912	66.252071	3.989359	0.003824	0.5
621	-0.189489	65.924789	4.004380	0.007192	0.5
622	-0.214248	66.029773	3.999549	0.013445	0.4
623	-0.201076	66.961822	3.957170	0.010544	0.4
624	-0.218754	66.656348	3.970960	0.006069	0.4
625	-0.242959	66.273337	3.988387	0.005340	0.4
626	-0.210311	65.902206	4.005420	0.007477	0.4
627	-0.207522	66.824111	3.963375	0.008572	0.4
628	-0.185630	66.436974	3.980923	0.005849	0.3
629	-0.213862	67.253866	3.944075	0.008175	0.4
630	-0.215876	66.887812	3.960502	0.002813	0.4
631	-0.205459	67.294022	3.942281	0.006111	0.4
632	-0.218338	66.995849	3.955639	0.005683	0.4
633	-0.239293	67.420187	3.936656	0.007643	0.3
634	-0.239813	67.575076	3.929772	0.008206	0.3
635	-0.184407	68.570324	3.886107	0.003214	0.4
636	-0.234448	69.196985	3.859107	0.007760	0.3
637	-0.206424	69.554719	3.843862	0.002718	0.4
638	-0.224316	69.596740	3.842079	0.009588	0.5
639	-0.204515	69.947616	3.827256	0.002936	0.4
640	-0.224013	69.891435	3.829622	0.007569	0.4
641	-0.186887	69.585186	3.842569	0.007107	0.4
642	-0.227673	69.217317	3.858238	0.003343	0.5
643	-0.208659	69.417452	3.849698	0.011430	0.3
644	-0.206399	70.200544	3.816642	0.004774	0.4
645	-0.214171	69.816723	3.832773	0.007443	0.4
646	-0.189757	69.437778	3.848832	0.006928	0.4
647	-0.211847	70.412978	3.807773	0.009097	0.4
648	-0.199237	71.404591	3.766911	0.007914	0.4
649	-0.213513	72.251114	3.732715	0.004095	0.4
650	-0.226080	71.891660	3.747159	0.008311	0.4
651	-0.231133	72.038553	3.741243	0.006407	0.4
652	-0.211887	71.649357	3.756959	0.003277	0.4
653	-0.212964	72.147423	3.736870	0.014258	0.3
654	-0.216527	73.125888	3.698025	0.001864	0.3
655	-0.203207	73.025900	3.701957	0.007006	0.3
656	-0.213043	72.904833	3.706730	0.006821	0.4
657	-0.217188	73.886808	3.668369	0.001921	0.3
658	-0.200352	73.609079	3.679138	0.006534	0.4
659	-0.225072	73.352267	3.689152	0.013431	0.4
660	-0.199127	74.352008	3.650472	0.005225	0.5
661	-0.210932	74.426900	3.647607	0.008375	0.5
662	-0.206447	74.075845	3.661076	0.011790	0.4
663	-0.194976	73.685228	3.676179	0.006644	0.4
664	-0.192679	73.294665	3.691406	0.004377	0.4
665	-0.221269	74.101036	3.660106	0.006548	0.4
666	-0.216021	74.774773	3.634358	0.003807	0.4
667	-0.198305	74.943761	3.627957	0.011763	0.4
668	-0.208252	75.691397	3.599905	0.003116	0.4
669	-0.208224	75.329863	3.613416	0.010930	0.4
670	-0.210917	76.075009	3.585679	0.004264	0.4
671	-0.214282	75.795619	3.596029	0.006923	0.4
672	-0.219536	75.485126	3.607601	0.006189	0.4
673	-0.175393	75.213751	3.617776	0.005282	0.6
674	-0.211959	75.332068	3.613333	0.002778	0.4
675	-0.226576	75.832011	3.594677	0.002781	0.4
676	-0.212078	75.891968	3.592453	0.003082	0.4
677	-0.211112	75.798508	3.595922	0.005116	0.4
678	-0.191407	75.939805	3.590680	0.004424	0.4
679	-0.210764	75.812189	3.595413	0.015103	0.4
680	-0.217583	75.548213	3.605244	0.008104	0.4
681	-0.234011	76.548185	3.568286	0.003306	0.4
682	-0.193992	76.326131	3.576427	0.005945	0.3
683	-0.216794	76.237043	3.579704	0.000774	0.4
684	-0.212145	76.219826	3.580338	0.002555	0.4
685	-0.212766	76.190510	3.581418	0.003617	0.3
686	-0.223056	76.138141	3.583349	0.006219	0.4
687	-0.215641	75.870227	3.593259	0.008133	0.4
688	-0.203571	76.849531	3.557297	0.009005	0.7
689	-0.204414	76.459176	3.571545	0.008948	0.4
690	-0.199275	76.069338	3.585889	0.004739	0.4
691	-0.220704	75.686551	3.600085	0.004648	0.4
692	-0.233427	76.439171	3.572278	0.002928	0.4
693	-0.191043	76.263205	3.578741	0.005091	0.6
694	-0.215209	76.072452	3.585774	0.003358	0.4
695	-0.223985	76.221341	3.580282	0.006935	0.4
696	-0.242719	76.855531	3.557079	0.005327	0.3
697	-0.213721	76.482079	3.570706	0.008851	0.4
698	-0.214330	76.126848	3.583765	0.002562	0.4
699	-0.204178	76.214793	3.580523	0.007511	0.4
700	-0.194016	76.174141	3.582021	0.006274	0.4
701	-0.213563	75.811214	3.595450	0.007451	0.4
702	-0.194624	75.687563	3.600048	0.005604	0.5
703	-0.224684	76.089461	3.585146	0.011026	0.4
704	-0.220479	75.703381	3.599459	0.005362	0.5
705	-0.208799	75.315774	3.613944	0.010051	0.4
706	-0.191414	75.010969	3.625418	0.010124	0.5
707	-0.207878	74.620337	3.640228	0.003482	0.5
708	-0.202464	74.796220	3.633545	0.004015	0.4
709	-0.216526	74.527707	3.643758	0.004721	0.3
710	-0.219474	74.242396	3.654673	0.002515	0.4
711	-0.230599	74.020116	3.663223	0.005733	0.4
712	-0.222569	74.234938	3.654960	0.003582	0.4
713	-0.219171	74.548419	3.642968	0.015202	0.4
714	-0.235342	74.207230	3.656023	0.014398	0.4
715	-0.190799	73.816593	3.671086	0.005196	0.4
716	-0.183193	73.427124	3.686227	0.002848	0.3
717	-0.211969	73.599398	3.679514	0.005949	0.4
718	-0.196983	73.318841	3.690459	0.015645	0.4
719	-0.209075	72.928217	3.705807	0.007518	0.4
720	-0.203902	72.537606	3.721282	0.005403	0.4
721	-0.228373	73.261857	3.692690	0.008080	0.4
722	-0.204467	74.237242	3.654871	0.006998	0.4
723	-0.197446	73.848418	3.669854	0.004683	0.4
724	-0.203763	73.496467	3.683522	0.005353	0.4
725	-0.207172	74.020526	3.663207	0.007568	0.4
726	-0.200832	74.850219	3.631498	0.002378	0.4
727	-0.213635	74.635613	3.639647	0.006181	0.4
728	-0.196734	74.553847	3.642761	0.016464	0.4
729	-0.203634	75.476217	3.607934	0.004863	0.4
730	-0.217505	76.371484	3.574762	0.015502	0.6
731	-0.236677	75.984077	3.589041	0.007533	0.4
732	-0.199181	75.593441	3.603556	0.005733	0.4
733	-0.209216	75.220032	3.617540	0.002635	0.4
734	-0.211722	75.399522	3.610805	0.006396	0.4
735	-0.216631	75.351325	3.612611	0.003853	0.5
736	-0.210759	75.883504	3.592767	0.005313	0.4
737	-0.174254	75.542296	3.605465	0.013651	0.4
738	-0.196809	76.255495	3.579025	0.008124	0.4
739	-0.197169	75.864860	3.593458	0.003051	0.6
740	-0.229830	75.507444	3.606767	0.016011	0.4
741	-0.251215	76.494757	3.570242	0.007267	0.4
742	-0.225506	77.494747	3.533994	0.003123	0.5
743	-0.219214	77.159302	3.546071	0.007467	0.4
744	-0.214031	76.860187	3.556910	0.002082	0.4
745	-0.210727	77.442381	3.535874	0.003080	0.4
746	-0.209054	77.445436	3.535764	0.006780	0.3
747	-0.228659	77.526254	3.532864	0.006091	0.4
748	-0.232538	77.152342	3.546322	0.004262	0.3
749	-0.212776	77.919631	3.518815	0.004445	0.3
750	-0.198253	77.598550	3.530273	0.006941	0.4
751	-0.186710	77.307673	3.540719	0.003590	0.3
752	-0.212947	78.125338	3.511512	0.004589	0.4
753	-0.216991	77.850326	3.521282	0.007968	0.4
754	-0.210166	78.700569	3.491252	0.005443	0.3
755	-0.212564	78.797656	3.487856	0.006240	0.4
756	-0.212070	78.880199	3.484974	0.003196	0.4
757	-0.198166	79.449157	3.465234	0.007965	0.4
758	-0.214384	79.112875	3.476874	0.002276	0.4
759	-0.215875	79.074590	3.478204	0.003287	0.4
760	-0.189547	79.330552	3.469331	0.003780	0.4
761	-0.210301	79.548868	3.461798	0.003161	0.4
762	-0.222003	79.304594	3.470228	0.004644	0.4
763	-0.220577	79.362501	3.468226	0.003130	0.4
764	-0.206342	79.502319	3.463401	0.004788	0.4
765	-0.195942	79.346657	3.468774	0.008692	0.4
766	-0.216667	78.972494	3.481756	0.011036	0.4
767	-0.186926	79.971971	3.447292	0.006172	0.4
768	-0.206520	79.583357	3.460611	0.005731	0.4
769	-0.225397	79.206673	3.473619	0.003827	0.3
770	-0.226932	78.908638	3.483982	0.002771	0.4
771	-0.208969	78.901253	3.484239	0.001823	0.4
772	-0.229497	78.982184	3.481419	0.006066	0.4
773	-0.196138	79.398537	3.466981	0.002642	0.3
774	-0.217521	79.646888	3.458426	0.004214	0.5
775	-0.211069	79.523265	3.462679	0.007259	0.5
776	-0.225310	79.376482	3.467743	0.008780	0.4
777	-0.219793	80.351066	3.434397	0.008626	0.4
778	-0.221292	81.350451	3.400863	0.021196	0.5
779	-0.194071	82.350449	3.367957	0.005373	0.5
780	-0.187739	81.959825	3.380735	0.002649	0.4
781	-0.244492	82.185304	3.373347	0.010712	0.4
782	-0.216996	82.031738	3.378375	0.004544	0.5
783	-0.219644	81.753856	3.387511	0.003920	0.4
784	-0.220115	81.454361	3.397414	0.001124	0.5
785	-0.218064	81.427954	3.398290	0.007342	0.5
786	-0.216441	81.293615	3.402752	0.009061	0.4
787	-0.233226	80.913126	3.415456	0.006227	0.4
788	-0.229909	81.902265	3.382626	0.006086	0.4
789	-0.218877	82.516331	3.362560	0.012827	0.4
790	-0.215930	82.128741	3.375197	0.008080	0.4
791	-0.236982	81.738117	3.388030	0.020895	0.4
792	-0.216051	82.738116	3.355371	0.004639	0.4
793	-0.234404	82.347495	3.368053	0.002552	0.4
794	-0.213118	82.642791	3.358457	0.003266	0.4
795	-0.204984	82.878190	3.350846	0.004908	0.4
796	-0.194127	83.130409	3.342730	0.003097	0.4
797	-0.206727	83.390573	3.334399	0.006288	0.4
798	-0.236094	83.078372	3.344401	0.013327	0.5
799	-0.201193	82.701444	3.356557	0.006008	0.3
800	-0.223041	82.310880	3.369247	0.010177	0.4
801	-0.245515	81.931283	3.381672	0.009104	0.4
802	-0.225604	81.542021	3.394509	0.016491	0.4
803	-0.195177	82.542021	3.361725	0.005372	0.4
804	-0.212895	83.540760	3.329609	0.006605	0.5
805	-0.198418	84.471205	3.300236	0.006472	0.4
806	-0.224148	84.098756	3.311931	0.002474	0.3
807	-0.234446	83.871692	3.319102	0.003657	0.3
808	-0.191084	84.205819	3.308561	0.008690	0.4
809	-0.204507	84.413107	3.302055	0.008996	0.5
810	-0.219192	85.411487	3.271074	0.007787	0.7
811	-0.206587	86.405437	3.240803	0.005725	0.4
812	-0.192799	87.357841	3.212318	0.004943	0.4
813	-0.207866	87.637712	3.204043	0.005199	0.4
814	-0.189360	87.909206	3.196055	0.003129	0.4
815	-0.204860	87.708969	3.201942	0.009177	0.4
816	-0.222324	87.356464	3.212359	0.002388	0.3
817	-0.212369	87.074815	3.220730	0.002553	0.4
818	-0.224652	87.146994	3.218581	0.003799	0.3
819	-0.221404	87.127548	3.219160	0.005660	0.3
820	-0.196419	87.851697	3.197744	0.002876	0.4
821	-0.208698	87.730648	3.201304	0.008854	0.3
822	-0.231440	88.339077	3.183490	0.008405	0.3
823	-0.227173	87.948874	3.194892	0.009505	0.4
824	-0.200836	87.558330	3.206385	0.007601	0.4
825	-0.211205	88.557431	3.177145	0.004964	0.3
826	-0.221563	88.177201	3.188210	0.003676	0.3
827	-0.219079	88.445303	3.180400	0.007773	0.3
828	-0.239845	88.499533	3.178825	0.005394	0.4
829	-0.220583	89.129359	3.160645	0.005179	0.4
830	-0.194487	88.766925	3.171081	0.005974	0.4
831	-0.231302	88.955570	3.165641	0.011714	0.4
832	-0.195588	88.769286	3.171013	0.003717	0.4
833	-0.209158	89.420357	3.152316	0.006196	0.6
834	-0.223505	90.167574	3.131128	0.004142	0.4
835	-0.202719	90.631951	3.118102	0.017962	0.4
836	-0.208785	91.531445	3.093179	0.002176	0.4
837	-0.182379	92.023396	3.079715	0.010690	0.4
838	-0.198894	92.075023	3.078309	0.006315	0.4
839	-0.208539	91.684808	3.088969	0.011867	0.3
840	-0.223670	91.294606	3.099702	0.007947	0.4
841	-0.205359	92.294426	3.072348	0.005410	0.4
842	-0.197492	92.575132	3.064754	0.007698	0.4
843	-0.206191	92.346328	3.070941	0.006679	0.4
844	-0.194838	93.327968	3.044573	0.007622	1.1
845	-0.217449	92.976533	3.053961	0.003483	0.4
846	-0.216463	93.621758	3.036769	0.004036	0.4
847	-0.186216	93.384936	3.043057	0.006365	0.4
848	-0.199582	93.764377	3.032996	0.015050	0.5
849	-0.224340	93.374119	3.043345	0.010538	0.4
850	-0.207213	92.983483	3.053774	0.006438	0.4
851	-0.224887	93.937952	3.028415	0.006427	0.4
852	-0.199656	94.271073	3.019663	0.006069	0.4
853	-0.209254	95.068230	2.998924	0.007401	0.4
854	-0.201137	94.681099	3.008960	0.005706	0.4
855	-0.205152	94.303210	3.018822	0.003040	0.4
856	-0.214911	94.034075	3.025885	0.009044	0.3
857	-0.215604	93.848742	3.030768	0.006052	0.4
858	-0.205278	94.637196	3.010103	0.003708	0.4
859	-0.211046	95.175714	2.996150	0.003675	0.3
860	-0.200861	94.971342	3.001430	0.003993	0.4
861	-0.217393	94.948699	3.002016	0.006685	0.4
862	-0.203316	95.764977	2.981030	0.004869	0.4
863	-0.213097	95.549382	2.986544	0.002051	0.4
864	-0.217634	95.855740	2.978714	0.003941	0.6
865	-0.213937	96.042016	2.973973	0.020134	0.3
866	-0.237044	95.657975	2.983764	0.003036	0.4
867	-0.203659	95.998366	2.975083	0.011027	0.4
868	-0.226606	96.430768	2.964128	0.000786	0.3
869	-0.235038	96.276595	2.968025	0.001777	0.4
870	-0.201054	96.291266	2.967654	0.008397	0.4
871	-0.210778	96.180962	2.970447	0.009327	0.4
872	-0.202911	96.099031	2.972525	0.001601	0.3
873	-0.223915	96.183281	2.970388	0.004972	0.4
874	-0.196584	96.193967	2.970117	0.010325	0.4
875	-0.190263	95.806156	2.979979	0.015416	0.4
876	-0.238437	95.415520	2.989978	0.005758	0.4
877	-0.216086	96.140308	2.971478	0.008823	0.4
878	-0.190514	95.792577	2.980325	0.004580	0.4
879	-0.182176	96.751673	2.956050	0.002411	0.4
880	-0.201990	96.714990	2.956971	0.005433	0.4
881	-0.227200	96.690968	2.957575	0.004663	0.4
882	-0.187571	97.502522	2.937320	0.006654	0.4
883	-0.206798	97.208113	2.944636	0.005031	0.4
884	-0.228134	97.908627	2.927288	0.008762	0.4
885	-0.188389	97.522262	2.936831	0.004095	0.4
886	-0.219252	98.214782	2.919771	0.004242	0.3
887	-0.212596	98.421618	2.914714	0.007034	0.6
888	-0.197607	98.051256	2.923781	0.006382	0.5
889	-0.239509	97.664220	2.933318	0.006411	0.4
890	-0.212618	98.440454	2.914254	0.005186	0.4
891	-0.212811	99.357544	2.892048	0.009124	0.4
892	-0.208593	100.323217	2.869029	0.003284	0.4
893	-0.230140	101.123794	2.850221	0.008240	0.4
894	-0.232645	100.787173	2.858099	0.009006	0.3
895	-0.187241	100.405833	2.867077	0.009142	0.4
896	-0.222938	100.015334	2.876328	0.004038	0.4
897	-0.228609	100.087247	2.874620	0.005315	0.5
898	-0.199037	100.698831	2.860174	0.007814	0.3
899	-0.206873	101.654001	2.837900	0.007475	0.3
900	-0.221412	101.281405	2.846548	0.005868	0.4
901	-0.212480	100.901096	2.855428	0.006256	0.4
902	-0.239899	100.739266	2.859224	0.018330	0.3
903	-0.227911	101.735634	2.836013	0.005890	0.4
904	-0.204110	102.735408	2.813098	0.009016	0.3
905	-0.210880	103.445536	2.797046	0.002614	0.4
906	-0.200695	103.704048	2.791247	0.001265	0.4
907	-0.197074	103.742576	2.790385	0.004852	0.4
908	-0.194469	103.952416	2.785699	0.004757	0.4
909	-0.233240	104.497997	2.773589	0.003520	0.4
910	-0.233701	104.309905	2.777752	0.006987	0.4
911	-0.190923	104.968785	2.763223	0.003489	0.4
912	-0.212267	104.647389	2.770291	0.001604	0.4
913	-0.232718	104.805221	2.766816	0.006085	0.4
914	-0.194947	105.039516	2.761672	0.011125	0.4
915	-0.202281	105.630392	2.748786	0.005127	0.5
916	-0.233443	106.611741	2.727648	0.004680	0.4
917	-0.230444	106.345970	2.733340	0.010435	0.4
918	-0.199390	106.001936	2.740744	0.008850	0.4
919	-0.208412	107.001781	2.719336	0.003323	0.4
920	-0.208843	107.721560	2.704130	0.009981	0.4
921	-0.189245	108.520146	2.687457	0.011141	0.4
922	-0.224597	108.129512	2.695587	0.003390	0.5
923	-0.224548	107.874417	2.700923	0.002960	0.3
924	-0.224443	107.646651	2.705705	0.007595	0.3
925	-0.235524	107.872534	2.700962	0.004477	0.4
926	-0.208686	107.505485	2.708677	0.004628	0.5
927	-0.218295	107.953740	2.699261	0.005967	0.4
928	-0.202903	108.158831	2.694975	0.002700	0.4
929	-0.220481	107.967098	2.698982	0.008100	0.4
930	-0.209288	108.133302	2.695508	0.004388	0.4
931	-0.194868	109.076543	2.675962	0.008692	0.3
932	-0.208695	110.028063	2.656529	0.002956	0.3
933	-0.224347	110.746659	2.642039	0.013638	0.4
934	-0.196347	111.535751	2.626309	0.009647	0.3
935	-0.212588	112.535746	2.606642	0.004914	0.3
936	-0.193878	112.162301	2.613952	0.002748	0.4
937	-0.251718	111.878271	2.619539	0.008163	0.3
938	-0.187480	112.495257	2.607432	0.008629	0.4
939	-0.200598	113.492247	2.588103	0.005917	0.4
940	-0.206745	113.108785	2.595504	0.013657	0.4
941	-0.195522	114.107302	2.576322	0.004881	0.3
942	-0.210970	113.743499	2.583277	0.006058	0.4
943	-0.218455	113.373494	2.590391	0.001073	0.4
944	-0.247247	113.367967	2.590497	0.014879	0.4
945	-0.203865	113.146783	2.594769	0.005963	0.4
946	-0.213134	112.757458	2.602321	0.006205	0.3
947	-0.230925	113.706418	2.583989	0.006832	0.4
948	-0.209860	114.662673	2.565775	0.003331	0.4
949	-0.207746	115.227399	2.555138	0.006714	0.4
950	-0.226747	114.900171	2.561291	0.004154	0.4
951	-0.225201	114.539080	2.568114	0.005221	0.4
952	-0.210682	114.270995	2.573204	0.001701	0.4
953	-0.242275	114.596923	2.567019	0.006553	0.3
954	-0.217057	114.547815	2.567949	0.005253	0.3
955	-0.191668	115.474975	2.550503	0.008770	0.4
956	-0.176715	115.924140	2.542136	0.004053	0.4
957	-0.225637	115.785701	2.544709	0.012437	0.4
958	-0.197980	116.476291	2.531926	0.003672	0.5
959	-0.208097	116.134379	2.538239	0.006650	0.7
960	-0.211952	115.998009	2.540766	0.006596	0.4
961	-0.211575	116.527847	2.530977	0.006067	0.3
962	-0.221082	117.410311	2.514840	0.003754	0.3
963	-0.221800	117.063622	2.521155	0.009475	0.3
964	-0.221014	117.991485	2.504325	0.016313	0.6
965	-0.201737	117.600849	2.511383	0.007356	0.5
966	-0.255661	117.455610	2.514018	0.011657	0.4
967	-0.248759	117.069854	2.521042	0.005025	0.4
968	-0.204058	118.060037	2.503090	0.003657	0.5
969	-0.219846	117.849385	2.506888	0.004677	0.4
970	-0.213229	117.651925	2.510458	0.003700	0.4
971	-0.210976	117.413599	2.514781	0.003575	0.3
972	-0.238407	117.865505	2.506597	0.016585	0.4
973	-0.197857	118.600021	2.493408	0.008281	0.3
974	-0.215128	119.600019	2.475674	0.000935	0.3
975	-0.197614	119.442881	2.478444	0.005775	0.4
976	-0.190043	119.383320	2.479496	0.004958	0.3
977	-0.178370	119.615299	2.475405	0.003138	0.4
978	-0.186744	119.558720	2.476402	0.006189	0.5
979	-0.206072	119.262606	2.481630	0.003748	0.4
980	-0.197036	119.818523	2.471833	0.008099	0.4
981	-0.206739	120.629686	2.457676	0.005317	0.4
982	-0.190268	120.297916	2.463446	0.003028	0.4
983	-0.222885	120.872763	2.453465	0.004997	0.3
984	-0.212607	121.207753	2.447685	0.001269	0.5
985	-0.207937	121.211687	2.447618	0.011538	0.4
986	-0.203075	121.346585	2.445298	0.003850	0.6
987	-0.207642	120.962297	2.451918	0.012264	0.4
988	-0.212309	120.575661	2.458614	0.008678	0.4
989	-0.222316	121.575642	2.441370	0.010435	0.4
990	-0.191910	122.575405	2.424370	0.004299	0.3
991	-0.215826	122.192094	2.430859	0.006421	0.4
992	-0.204564	122.929604	2.418403	0.004065	0.4
993	-0.231867	122.628856	2.423467	0.010554	0.4
994	-0.216860	123.495011	2.408940	0.007375	0.3
995	-0.211604	124.455344	2.393036	0.004131	0.4
996	-0.183827	124.474593	2.392719	0.007576	0.5
997	-0.223006	125.377635	2.377958	0.004299	1.2
998	-0.208447	126.150744	2.365464	0.007872	0.4
999	-0.215691	126.125884	2.365864	0.004267	0.4
