1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
469	-0.013370	19.615953	144.491424	0.013147	0.5
470	-0.011083	20.615953	141.019404	0.011429	0.5
471	-0.011894	21.615953	137.710329	0.011883	0.5
472	-0.013037	22.615953	134.552991	0.010005	0.5
473	-0.011023	21.651758	137.594724	0.009152	0.5
474	-0.015896	21.770411	137.213010	0.029159	0.4
475	-0.010596	22.770411	134.078176	0.014529	0.8
476	-0.016228	23.770411	131.083381	0.014657	0.5
477	-0.017288	24.770411	128.219448	0.019419	0.5
478	-0.026592	23.806217	130.978630	0.007955	0.4
479	-0.010996	24.806217	128.119223	0.008201	0.4
480	-0.014720	23.842022	130.874046	0.010353	0.5
481	-0.015532	23.759142	131.116384	0.015708	0.5
482	-0.003767	22.794948	134.003057	0.008822	0.5
483	-0.009511	21.830753	137.019699	0.032826	0.9
484	-0.004960	20.866655	140.174965	0.001821	0.6
485	-0.012604	19.902461	143.479312	0.007788	0.5
486	-0.020950	18.948189	146.906706	0.017523	0.5
487	-0.005221	19.948189	143.319082	0.010107	0.5
488	-0.008281	20.948189	139.902509	0.021443	0.5
489	-0.005366	19.983995	143.193872	0.006762	0.5
490	-0.015649	19.020466	146.641392	0.008111	0.5
491	-0.011760	18.056814	150.259489	0.011668	0.5
492	-0.002996	17.092619	154.062834	0.008320	0.5
493	-0.004917	16.128425	158.063719	0.016103	0.5
494	-0.019580	15.170720	162.248829	0.014409	0.5
495	-0.012541	14.206525	166.692307	0.012491	0.7
496	-0.022359	15.206525	162.088377	0.014462	0.5
497	-0.014825	14.242331	166.522951	0.015416	0.5
498	-0.010970	13.278136	171.207002	0.010170	0.5
499	-0.012355	14.263258	166.424128	0.013709	0.4
500	-0.016115	13.299178	171.101968	0.017846	0.6
501	-0.012735	14.299178	166.254774	0.009463	0.7
502	-0.000374	15.299178	161.674649	0.003056	0.5
503	-0.010522	15.330142	161.536857	0.014275	0.5
504	-0.006395	14.365947	165.940895	0.005944	0.4
505	-0.014855	13.401783	170.591650	0.031982	0.5
506	-0.002136	14.401783	165.772920	0.024572	0.5
507	-0.021753	15.401783	161.218942	0.016576	0.5
508	-0.007109	14.437588	165.605426	0.008925	0.4
509	-0.012440	13.473394	170.237283	0.016022	0.5
510	-0.016376	14.473394	165.438271	0.012779	0.5
511	-0.009614	13.509199	170.060652	0.014140	0.4
512	-0.000344	12.545005	174.948758	0.000187	0.4
513	-0.009409	12.972134	172.749140	0.029970	0.4
514	-0.017353	12.108966	177.252801	0.005317	0.6
